9.383000000000000e+16	inf
1.029783091662133e+17	inf
1.130185671824817e+17	inf
1.240377379605675e+17	inf
1.361312642862738e+17	inf
1.494038944991948e+17	inf
1.639705897727209e+17	inf
1.799575198527300e+17	inf
1.975031558795630e+17	inf
2.167594697588027e+17	inf
2.378932504692160e+17	inf
2.610875487090946e+17	inf
2.865432623938391e+17	inf
3.144808767375921e+17	inf
3.451423739906808e+17	1.543284921743391e+20
3.787933293741142e+17	5.782236871569927e+18
4.157252113650961e+17	3.375493485429144e+17
4.562579062575322e+17	2.564100355012895e+16
5.007424888640873e+17	2.450142399931988e+15
5.495642633582576e+17	2.881853714157002e+14
6.031461005947877e+17	4.096027001465430e+13
6.619521008147291e+17	6.917369553915529e+12
7.264916134597021e+17	1.366874182096732e+12
7.973236489130806e+17	3.116194168800399e+11
8.750617203805235e+17	8.091840074182098e+10
9.603791578478569e+17	2.365284494010891e+10
1.054014940143282e+18	7.699128371337035e+09
1.156780095618493e+18	2.763206515973433e+09
1.269564726888233e+18	1.083531058538506e+09
1.393345720473363e+18	4.603595452129717e+08
1.529195208124553e+18	2.103145408141053e+08
1.678289853114591e+18	1.026032754384489e+08
1.841921041932784e+18	5.312455255309520e+07
2.021506069656919e+18	2.903470968770505e+07
2.218600415885186e+18	1.667230751275998e+07
2.434911217556379e+18	1.001855844708812e+07
2.672312055353316e+18	6.279116480284545e+06
2.932859181762471e+18	4.093178769395602e+06
3.218809331349295e+18	2.768571043953996e+06
3.532639267513376e+18	1.938966468484410e+06
3.877067235028219e+18	1.403341235239804e+06
4.255076504177057e+18	1.047667686696963e+06
4.669941210412823e+18	8.052682242594411e+05
5.125254713353213e+18	6.360436573892613e+05
5.624960720742633e+18	5.152429274861220e+05
6.173387446961963e+18	4.272135918374732e+05
6.775285101951073e+18	3.618304059769175e+05
7.435867035254818e+18	3.124036567843301e+05
8.160854891562661e+18	2.744258864913960e+05
8.956528168857977e+18	2.448047188682520e+05
9.829778608425437e+18	2.213835626365426e+05
1.078816988781695e+19	2.026361493870896e+05
1.184000313380845e+19	1.874679625103682e+05
1.299438882278872e+19	1.750845627848833e+05
1.426132569134737e+19	1.649025541829347e+05
1.565178734054812e+19	1.564882801526082e+05
1.717781728401145e+19	1.495149570320384e+05
1.885263326306782e+19	1.437323495957227e+05
2.069074173251023e+19	1.389451619240203e+05
2.270806350856570e+19	1.349975898834140e+05
2.492207166738874e+19	1.317622840048826e+05
2.735194288848868e+19	1.291324964515376e+05
3.001872355395286e+19	1.270165433467922e+05
3.294551204214068e+19	1.253339643383256e+05
3.615765879478596e+19	1.240129376005039e+05
3.968298589039667e+19	1.229886297142705e+05
4.355202802578883e+19	1.222022395654922e+05
4.779829699302215e+19	1.216005449990501e+05
5.245857194251218e+19	1.211357902277239e+05
5.757321794643594e+19	1.207657663811085e+05
6.318653562167602e+19	1.204539299793932e+05
6.934714484057235e+19	1.201693372326779e+05
7.610840585299650e+19	1.198859542775069e+05
8.352888146730803e+19	1.195803824279556e+05
9.167284429338626e+19	1.192260625467142e+05
1.006108334412288e+20	1.187806253242790e+05
1.104202654969760e+20	1.181617616010857e+05
1.211861050683464e+20	1.172073130678113e+05
1.330016007074224e+20	1.156206035710828e+05
1.459690925849962e+20	1.129185778769260e+05
1.602008989121747e+20	1.084343397664634e+05
1.758202887869901e+20	1.014644276196551e+05
1.929625498923539e+20	9.162371198155888e+04
2.117761602932504e+20	7.927360621654641e+04
2.324240744827025e+20	6.563128122416112e+04
2.550851348156318e+20	5.230336278664740e+04
2.799556205557853e+20	4.057861807860286e+04
3.072509479528176e+20	3.105247662814828e+04
3.372075360747880e+20	2.371643527494893e+04
3.700848545570361e+20	1.824258459544068e+04
4.061676710040237e+20	1.421926027694417e+04
4.457685175101051e+20	1.127287272526919e+04
4.892303976630113e+20	9.107080423292424e+03
5.369297574768311e+20	7.501869991568566e+03
5.892797459873098e+20	6.299156428117098e+03
6.467337937511332e+20	5.386963358945060e+03
7.097895402445084e+20	4.686261005814107e+03
7.789931441782340e+20	4.141128265766040e+03
8.549440140631649e+20	3.711756535412985e+03
9.383000000000000e+20	3.369587677765127e+03
