9.383000000000000e+16	5.688641493094224e+06
1.029783091662133e+17	4.678263045612450e+06
1.130185671824817e+17	3.936316964854381e+06
1.240377379605675e+17	3.382191268837911e+06
1.361312642862738e+17	2.962051582312534e+06
1.494038944991948e+17	2.639255622097709e+06
1.639705897727209e+17	2.388422910735089e+06
1.799575198527300e+17	2.191692278504540e+06
1.975031558795630e+17	2.036314430079605e+06
2.167594697588027e+17	1.913073955095970e+06
2.378932504692160e+17	1.815235501657178e+06
2.610875487090946e+17	1.737826838125983e+06
2.865432623938391e+17	1.677142286076935e+06
3.144808767375921e+17	1.630393040294493e+06
3.451423739906808e+17	1.595457335657747e+06
3.787933293741142e+17	1.570699803967994e+06
4.157252113650961e+17	1.554839613781968e+06
4.562579062575321e+17	1.546853503765720e+06
5.007424888640873e+17	1.545904070975219e+06
5.495642633582576e+17	1.551286538864478e+06
6.031461005947877e+17	1.562389218362580e+06
6.619521008147291e+17	1.578664281858337e+06
7.264916134597021e+17	1.599606463822860e+06
7.973236489130806e+17	1.624737988225627e+06
8.750617203805235e+17	1.653598471710791e+06
9.603791578478569e+17	1.685738789972292e+06
1.054014940143282e+18	1.720717814340832e+06
1.156780095618493e+18	1.758099960748969e+06
1.269564726888233e+18	1.797447844776571e+06
1.393345720473363e+18	1.838293693541420e+06
1.529195208124553e+18	1.880047744832299e+06
1.678289853114591e+18	1.921752223037306e+06
1.841921041932784e+18	1.961513648950982e+06
2.021506069656919e+18	1.995375076348976e+06
2.218600415885186e+18	2.015449975060092e+06
2.434911217556379e+18	2.007675903882784e+06
2.672312055353316e+18	1.951135554821201e+06
2.932859181762471e+18	1.823293173316030e+06
3.218809331349295e+18	1.614455776666727e+06
3.532639267513376e+18	1.343355408549716e+06
3.877067235028218e+18	1.054083352340573e+06
4.255076504177057e+18	7.913775961623136e+05
4.669941210412823e+18	5.795222178987444e+05
5.125254713353213e+18	4.213170576811608e+05
5.624960720742633e+18	3.081272553972995e+05
6.173387446961963e+18	2.286487611724829e+05
6.775285101951073e+18	1.730256072821453e+05
7.435867035254818e+18	1.338662081018149e+05
8.160854891562661e+18	1.059905428000420e+05
8.956528168857977e+18	8.587470519120595e+04
9.829778608425437e+18	7.114489182749191e+04
1.078816988781695e+19	6.020030541050008e+04
1.184000313380845e+19	5.195365989007465e+04
1.299438882278872e+19	4.565867517010351e+04
1.426132569134737e+19	4.079690407873275e+04
1.565178734054812e+19	3.700362233620740e+04
1.717781728401145e+19	3.401907084296603e+04
1.885263326306782e+19	3.165609486207609e+04
2.069074173251023e+19	2.977841587010606e+04
2.270806350856570e+19	2.828584325654257e+04
2.492207166738874e+19	2.710405930123977e+04
2.735194288848868e+19	2.617745587305494e+04
3.001872355395286e+19	2.546403870751014e+04
3.294551204214068e+19	2.493175647463051e+04
3.615765879478596e+19	2.455582864596618e+04
3.968298589039667e+19	2.431678446745896e+04
4.355202802578883e+19	2.419901474378989e+04
4.779829699302215e+19	2.418969734664906e+04
5.245857194251218e+19	2.427799782474039e+04
5.757321794643594e+19	2.445447496283812e+04
6.318653562167602e+19	2.471064148027737e+04
6.934714484057235e+19	2.503864452994971e+04
7.610840585299650e+19	2.543104069071478e+04
8.352888146730803e+19	2.588064679325734e+04
9.167284429338626e+19	2.638045206136462e+04
1.006108334412288e+20	2.692357946010681e+04
1.104202654969760e+20	2.750328548399861e+04
1.211861050683464e+20	2.811298842045075e+04
1.330016007074224e+20	2.874631575618641e+04
1.459690925849962e+20	2.939716207315551e+04
1.602008989121747e+20	3.005974961184124e+04
1.758202887869901e+20	3.072868471977799e+04
1.929625498923539e+20	3.139900469776192e+04
2.117761602932504e+20	3.206621113342563e+04
2.324240744827025e+20	3.272628763313438e+04
2.550851348156318e+20	3.337570178049885e+04
2.799556205557853e+20	3.401139291371225e+04
3.072509479528176e+20	3.463074864570418e+04
3.372075360747880e+20	3.523157374635802e+04
3.700848545570361e+20	3.581205501416016e+04
4.061676710040237e+20	3.637072520361475e+04
4.457685175101051e+20	3.690642817887696e+04
4.892303976630114e+20	3.741828649686347e+04
5.369297574768311e+20	3.790567179751524e+04
5.892797459873098e+20	3.836817781363166e+04
6.467337937511332e+20	3.880559552999386e+04
7.097895402445084e+20	3.921788997356062e+04
7.789931441782340e+20	3.960517822189906e+04
8.549440140631649e+20	3.996770839216136e+04
9.383000000000000e+20	4.030583955171779e+04
