9.383000000000000e+16	4.595458825791120e+06
1.029783091662133e+17	3.016003188545213e+06
1.130185671824817e+17	1.956537803645112e+06
1.240377379605675e+17	1.259647574550903e+06
1.361312642862738e+17	8.099687829942456e+05
1.494038944991948e+17	5.241152315910400e+05
1.639705897727209e+17	3.438459181217505e+05
1.799575198527300e+17	2.301664922942377e+05
1.975031558795630e+17	1.579555517650250e+05
2.167594697588027e+17	1.114817415821330e+05
2.378932504692160e+17	8.105604350757279e+04
2.610875487090946e+17	6.074635277246310e+04
2.865432623938391e+17	4.691160163060626e+04
3.144808767375921e+17	3.729746175389662e+04
3.451423739906808e+17	3.049015579241352e+04
3.787933293741142e+17	2.558929521472037e+04
4.157252113650961e+17	2.201179005445161e+04
4.562579062575322e+17	1.937353060784916e+04
5.007424888640873e+17	1.741723070481992e+04
5.495642633582576e+17	1.596784037318503e+04
6.031461005947877e+17	1.490458962281226e+04
6.619521008147291e+17	1.414319039047439e+04
7.264916134597021e+17	1.362432983488118e+04
7.973236489130806e+17	1.330611786074651e+04
8.750617203805235e+17	1.315905775660384e+04
9.603791578478569e+17	1.316265147075612e+04
1.054014940143282e+18	1.330308015717223e+04
1.156780095618493e+18	1.357160297690198e+04
1.269564726888233e+18	1.396344350543030e+04
1.393345720473363e+18	1.447701348293197e+04
1.529195208124553e+18	1.511337576872603e+04
1.678289853114591e+18	1.587588219086539e+04
1.841921041932784e+18	1.676994213331184e+04
2.021506069656919e+18	1.780288485681649e+04
2.218600415885186e+18	1.898387063922562e+04
2.434911217556379e+18	2.032377923982478e+04
2.672312055353316e+18	2.183495436360775e+04
2.932859181762471e+18	2.353060239697792e+04
3.218809331349295e+18	2.542351670981502e+04
3.532639267513376e+18	2.752359094244607e+04
3.877067235028219e+18	2.983323543144514e+04
4.255076504177057e+18	3.233924368924620e+04
4.669941210412823e+18	3.499884770395156e+04
5.125254713353213e+18	3.771691582468385e+04
5.624960720742633e+18	4.031164749693540e+04
6.173387446961963e+18	4.247100199824836e+04
6.775285101951073e+18	4.371814000252714e+04
7.435867035254818e+18	4.343766584589809e+04
8.160854891562661e+18	4.104826784728545e+04
8.956528168857977e+18	3.635712744756912e+04
9.829778608425437e+18	2.989827854505659e+04
1.078816988781695e+19	2.284562719082539e+04
1.184000313380845e+19	1.641813066622174e+04
1.299438882278872e+19	1.131496480355072e+04
1.426132569134737e+19	7.635291282474946e+03
1.565178734054812e+19	5.135797800085615e+03
1.717781728401145e+19	3.489874509053507e+03
1.885263326306782e+19	2.417483002681809e+03
2.069074173251023e+19	1.716719353239335e+03
2.270806350856570e+19	1.253574009026965e+03
2.492207166738874e+19	9.425050673110546e+02
2.735194288848868e+19	7.297148363689613e+02
3.001872355395286e+19	5.813970370891914e+02
3.294551204214068e+19	4.761483731277771e+02
3.615765879478596e+19	4.002508725582176e+02
3.968298589039667e+19	3.447811056614077e+02
4.355202802578883e+19	3.038415867551047e+02
4.779829699302215e+19	2.734722975589244e+02
5.245857194251218e+19	2.509738417345932e+02
5.757321794643594e+19	2.344811337631261e+02
6.318653562167602e+19	2.226910684907063e+02
6.934714484057235e+19	2.146859916653171e+02
7.610840585299650e+19	2.098175918119719e+02
8.352888146730803e+19	2.076294525682441e+02
9.167284429338626e+19	2.078047128690523e+02
1.006108334412288e+20	2.101302870763764e+02
1.104202654969760e+20	2.144721910810136e+02
1.211861050683464e+20	2.207584653314485e+02
1.330016007074224e+20	2.289674337532307e+02
1.459690925849962e+20	2.391198573226852e+02
1.602008989121747e+20	2.512740900597091e+02
1.758202887869901e+20	2.655237121207589e+02
1.929625498923539e+20	2.819973474420972e+02
2.117761602932504e+20	3.008604999872326e+02
2.324240744827025e+20	3.223192869681977e+02
2.550851348156318e+20	3.466259387536275e+02
2.799556205557853e+20	3.740859096109799e+02
3.072509479528176e+20	4.050664372070680e+02
3.372075360747880e+20	4.400064279250033e+02
3.700848545570361e+20	4.794276372774834e+02
4.061676710040237e+20	5.239472487352440e+02
4.457685175101051e+20	5.742921070338866e+02
4.892303976630113e+20	6.313150095517102e+02
5.369297574768311e+20	6.960135862099950e+02
5.892797459873098e+20	7.695524013875369e+02
6.467337937511332e+20	8.532889980359180e+02
7.097895402445084e+20	9.488046878969874e+02
7.789931441782340e+20	1.057940986895400e+03
8.549440140631649e+20	1.182842713826566e+03
9.383000000000000e+20	1.326008922792504e+03
