No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
46,350 microns,8.5,0.9,0.9,Jy,856999985152.0,8.5,0.9,0.9,,,7284499873792.0,771299986636.8,771299986636.8,,,"IRTF, UH88",Bolometer,350.0,A,flux in fixed aperture,1986A&A...166L...8C
47,1.3 mm,1.1,0.3,0.3,Jy,230999998464.0,1.1,0.3,0.3,,,254099998310.4,69299999539.2,69299999539.2,,,"IRTF, UH88",Bolometer,1.3,A,flux in fixed aperture,1986A&A...166L...8C
48,38.25 GHz (GBT),14.68,0.29,0.29,mJy,38300000256.0,0.01468,0.00029,0.00029,,,562244003.75808,11107000.07424,11107000.07424,,,GBT,CCB,38.25,GHz,flux integrated from map or image,2014ApJ...780...19R
49,38.25 GHz (GBT),13.98,0.29,0.29,mJy,38300000256.0,0.01398,0.00029,0.00029,,,535434003.57888,11107000.07424,11107000.07424,,,GBT,CCB,38.25,GHz,flux integrated from map or image,2014ApJ...780...19R
50,34.75 GHz (GBT),16.36,0.2,0.2,mJy,34800001024.0,0.01636,0.0002,0.0002,,,569328016.75264,6960000.2048,6960000.2048,,,GBT,CCB,34.75,GHz,flux integrated from map or image,2014ApJ...780...19R
51,34.75 GHz (GBT),16.36,0.2,0.2,mJy,34800001024.0,0.01636,0.0002,0.0002,,,569328016.75264,6960000.2048,6960000.2048,,,GBT,CCB,34.75,GHz,flux integrated from map or image,2014ApJ...780...19R
52,31.25 GHz (GBT),19.42,0.16,0.16,mJy,31299999744.0,0.01942,0.00016,0.00016,,,607845995.02848,5007999.95904,5007999.95904,,,GBT,CCB,31.25,GHz,flux integrated from map or image,2014ApJ...780...19R
53,31.25 GHz (GBT),18.45,0.16,0.16,mJy,31299999744.0,0.01845,0.00016,0.00016,,,577484995.2768,5007999.95904,5007999.95904,,,GBT,CCB,31.25,GHz,flux integrated from map or image,2014ApJ...780...19R
54,27.75 GHz (GBT),20.62,0.28,0.28,mJy,27800000512.0,0.02062,0.00028,0.00028,,,573236010.55744,7784000.14336,7784000.14336,,,GBT,CCB,27.75,GHz,flux integrated from map or image,2014ApJ...780...19R
55,27.75 GHz (GBT),23.17,0.28,0.28,mJy,27299999744.0,0.02317,0.00028,0.00028,,,632540994.06848,7643999.92832,7643999.92832,,,GBT,CCB,27.25,GHz,flux integrated from map or image,2014ApJ...780...19R
56,4.85 GHz,375.0,15.0,15.0,mJy,4849999870.0,0.375,0.05625,0.05625,,,1818749951.25,272812492.6875,272812492.6875,,,Green Bank 91m,?,4.85,GHz,flux integrated from map or image,1991ApJS...75....1B
57,4.85 GHz,243.0,24.0,24.0,mJy,4849999870.0,0.243,0.024,0.024,,,1178549968.41,116399996.88,116399996.88,,,Green Bank 91m,?,4.85,GHz,modelled datum,1991ApJS...75.1011G
58,1.40 GHz,1015.0,,,mJy,1400000000.0,1.015,,,,,1421000000.0,,,,,Green Bank 91m,?,1.4,GHz,peak flux,1992ApJS...79..331W
59,1.4GHz,286.2,10.4,10.4,mJy,1400000000.0,0.2862,0.0104,0.0104,,,400680000.0,14560000.0,14560000.0,,,VLA,"D, DnC configurations",1.4,GHz,flux integrated from map or image,1998AJ....115.1693C
60,365 MHz (Texas),0.429,0.055,0.055,Jy,365000000.0,0.429,0.055,0.055,,,156585000.0,20075000.0,20075000.0,,,Texas Interferometer,Texas Interferometer,365.0,MHz,integrated from scans,1996AJ....111.1945D
61,38 MHz (8C),8.4,3.6,3.6,Jy,37760000.0,8.4,3.5593,3.5593,,,317184000.0,134399168.0,134399168.0,,,CLFST,?,38.0,MHz,flux integrated from map or image,1995MNRAS.274..447H
62,38 MHz (8C),5.7,15.0,15.0,Jy,37760000.0,5.7,0.855,0.855,,,215232000.0,32284800.0,32284800.0,,,CLFST,?,38.0,MHz,peak flux,1995MNRAS.274..447H
