No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
11,0.2-0.5 keV Chandra,1.2095e-13,9.9264e-15,9.9264e-15,erg/cm^2/s,9.67195696833967e+16,1.25048296351077e-07,1.02631243370224e-08,1.02631243370224e-08,,,12094617412.718,992644969.484,992644969.484,,,Chandra,"ACIS, HRC-I",0.4,keV,flux in fixed aperture,2020CSC...C2..0000:
12,1150 A (FUSE),4.3e-14,4e-15,4e-15,erg/cm^2/s/A,2610000090000000.0,0.001899,0.0001767,0.0001767,,,4956390170910.0,461187015903.0,461187015903.0,,,FUSE,?,1150.0,A,modelled datum,2007MNRAS.381..228P
13,1457 A (HST/STIS),3.89e-14,5.0,5.0,erg/cm^2/s/A,2060000000000000.0,0.002758,0.0001379,0.0001379,,,5681480000000.0,284074000000.0,284074000000.0,,,HST,STIS,1457.0,A,flux integrated from map or image,2006ApJS..164...52S
14,1482A (IUE),3.01e-14,3.1e-15,3.1e-15,erg/cm^2/s/A,2022890000000000.0,0.002208,0.0002274,0.0002274,,,4466541120000.0,460005186000.0,460005186000.0,,,IUE,"SWP, LWR, LWP",1482.0,A,flux in fixed aperture,1993ApJS...86....5K
15,FUV (GALEX),12.67,0.01,0.01,mag,1949999977988100.0,0.004453,4.101e-05,4.101e-05,,,8683349901981.01,79969499097.292,79969499097.292,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2015ApJS..220....6B
16,FUV (GALEX),12.52,0.02,0.02,mag,1949999977988100.0,0.005112,9.417e-05,9.417e-05,,,9968399887475.17,183631497927.139,183631497927.139,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2015ApJS..220....6B
17,FUV (GALEX) AB,16.5572,0.0090802,0.0090802,mag,1948500000000000.0,0.000865259246262103,7.2345552559016e-06,7.2345552559016e-06,,,1685957641341.71,14096530916.1243,14096530916.1243,,,GALEX,FUV detector,1538.6,A,flux in fixed aperture,2012GMSC..C...0000S
18,FUV (GALEX) AB,15.2475,0.00397529,0.00397529,mag,1948500000000000.0,0.00289085460136526,1.0581938663224e-05,1.0581938663224e-05,,,5632830190760.21,20618907485.292,20618907485.292,,,GALEX,FUV detector,1538.6,A,flux integrated from map or image,2012GMSC..C...0000S
19,1913A (IUE),2.77e-14,1.8e-15,1.8e-15,erg/cm^2/s/A,1567129950000000.0,0.003386,0.00022,0.00022,,,5306302010700.0,344768589000.0,344768589000.0,,,IUE,"SWP, LWR, LWP",1913.0,A,flux in fixed aperture,1993ApJS...86....5K
20,NUV (GALEX) AB,12.16,0.01,0.01,mag,1319999950000000.0,0.04966,0.0004574,0.0004574,,,65551197517000.0,603767977130.0,603767977130.0,,,GALEX,NUV detector,2267.0,A,total flux; beam filling or dilution corrected,2007ApJS..173..185G
21,NUV (GALEX) AB,15.7712,0.003512,0.003512,mag,1294600000000000.0,0.00178462202649268,5.77126386467982e-06,5.77126386467982e-06,,,2310371675497.42,7471478199.2145,7471478199.2145,,,GALEX,NUV detector,2315.7,A,flux in fixed aperture,2012GMSC..C...0000S
22,NUV (GALEX) AB,14.328,0.00431585,0.00431585,mag,1294600000000000.0,0.00674258218751185,2.67955555561446e-05,2.67955555561446e-05,,,8728946899952.84,34689526222.9848,34689526222.9848,,,GALEX,NUV detector,2315.7,A,flux integrated from map or image,2012GASC..C...0000S
23,NUV (GALEX) AB,15.813,0.0104428,0.0104428,mag,1294600000000000.0,0.00171722122956962,1.65125210461782e-05,1.65125210461782e-05,,,2223114603800.82,21377109746.3824,21377109746.3824,,,GALEX,NUV detector,2315.7,A,flux in fixed aperture,2012GASC..C...0000S
24,NUV (GALEX) AB,14.3237,0.00146738,0.00146738,mag,1294600000000000.0,0.00676933877162773,9.14658593619806e-06,9.14658593619806e-06,,,8763585973749.26,11841170153.002,11841170153.002,,,GALEX,NUV detector,2315.7,A,flux integrated from map or image,2012GMSC..C...0000S
25,NUV (GALEX),12.17,0.01,0.01,mag,1290000004022270.0,0.01069,9.842e-05,9.842e-05,,,13790100042998.1,126961800395.872,126961800395.872,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
26,NUV (GALEX),12.05,0.02,0.02,mag,1290000004022270.0,0.01194,0.0002199,0.0002199,,,15402600048025.9,283671000884.497,283671000884.497,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
27,2373A (IUE),2.85e-14,6.7e-15,6.7e-15,erg/cm^2/s/A,1263350000000000.0,0.00536,0.00126,0.00126,,,6771556000000.0,1591821000000.0,1591821000000.0,,,IUE,"SWP, LWR, LWP",2373.0,A,flux in fixed aperture,1993ApJS...86....5K
28,2700A (IUE),2.9e-14,2.4e-15,2.4e-15,erg/cm^2/s/A,1110339980000000.0,0.007061,0.0005844,0.0005844,,,7840110598780.0,648882684312.0,648882684312.0,,,IUE,"SWP, LWR, LWP",2700.0,A,flux in fixed aperture,1993ApJS...86....5K
29,F330W (HST/ACS),12.39,,,mag,907999976000000.0,0.04018,,,,,36483439035680.0,,,,,HST,ACS,3300.0,A,flux in fixed aperture,2007AJ....134..648M
30,F330W (HST/ACS),18.78,,,mag,907999976000000.0,0.0001117,,,,,101423597319.2,,,,,HST,ACS,3300.0,A,flux in fixed aperture,2007AJ....134..648M
31,F330W (HST/ACS),16.42,,,mag,907999976000000.0,0.0009818,,,,,891474376436.8,,,,,HST,ACS,3300.0,A,flux in fixed aperture,2007AJ....134..648M
32,U (U_T),10.29,0.09,0.09,mag,818999999000000.0,0.1386,0.0119,0.0119,,,113513399861400.0,9746099988100.0,9746099988100.0,,,Literature compilation,Literature compilation,3660.0,A,multiple methods,1991RC3.9.C...0000d
33,U (U_T^0),10.23,,,mag,818999999000000.0,0.1464,,,,,119901599853600.0,,,,,Literature compilation,Literature compilation,3660.0,A,multiple methods,1991RC3.9.C...0000d
34,B (Cousins) (B_T),10.53,0.09,0.09,mag,681000015000000.0,0.2624,0.02268,0.02268,,,178694403936000.0,15445080340200.0,15445080340200.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
35,B (Cousins) (B_25),10.59,0.09,0.09,mag,681000015000000.0,0.2481,0.02144,0.02144,,,168956103721500.0,14600640321600.0,14600640321600.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
36,B (Cousins) (B_26),10.54,0.09,0.09,mag,681000015000000.0,0.2592,0.0224,0.0224,,,176515203888000.0,15254400336000.0,15254400336000.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
37,B (B_T^0),10.25,,,mag,681000015000000.0,0.3384,,,,,230450405076000.0,,,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
38,B (B_T),10.28,0.08,0.08,mag,681000015000000.0,0.3292,0.02517,0.02517,,,224185204938000.0,17140770377550.0,17140770377550.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
39,B (m_B),10.75,0.16,0.16,mag,681000015000000.0,0.2135,0.0339,0.0339,,,145393503202500.0,23085900508500.0,23085900508500.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
40,B_J,10.1555,,,mag,640999978000000.0,0.3423,,,,,219414292469400.0,,,,,UKST,Photographic plates,4680.0,A,flux in fixed aperture,2005MNRAS.361...34D
41,V (Johnson),10.49,,,mag,542120000000000.0,0.2318,,,,,125663416000000.0,,,,,Literature compilation,Literature compilation,5530.0,A,flux in fixed aperture,1988VIrPh.C...0000d
42,V (Johnson),10.15,,,mag,542120000000000.0,0.317,,,,,171852040000000.0,,,,,Literature compilation,Literature compilation,5530.0,A,flux in fixed aperture,1988VIrPh.C...0000d
43,V (Johnson),9.96,,,mag,542120000000000.0,0.3777,,,,,204758724000000.0,,,,,Literature compilation,Literature compilation,5530.0,A,flux in fixed aperture,1988VIrPh.C...0000d
44,V (Johnson),9.94,,,mag,542120000000000.0,0.3847,,,,,208553564000000.0,,,,,Literature compilation,Literature compilation,5530.0,A,flux in fixed aperture,1988VIrPh.C...0000d
45,V (V_T),9.68,0.08,0.08,mag,542000009000000.0,0.4888,0.03768,0.03768,,,264929604399200.0,20422560339120.0,20422560339120.0,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
46,V (V_T^0),9.69,,,mag,542000009000000.0,0.4843,,,,,262490604358700.0,,,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
47,R (Cousins) (R_26),9.56,0.09,0.09,mag,468000004000000.0,0.4634,0.04005,0.04005,,,216871201853600.0,18743400160200.0,18743400160200.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
48,R (Cousins) (R_25),9.6,0.09,0.09,mag,468000004000000.0,0.4444,0.03841,0.03841,,,207979201777600.0,17975880153640.0,17975880153640.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
49,R (Cousins) (R_T),9.53,0.09,0.09,mag,468000004000000.0,0.4732,0.0409,0.0409,,,221457601892800.0,19141200163600.0,19141200163600.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
50,R,10.4631,,,mag,468000004000000.0,0.2011,,,,,94114800804400.0,,,,,UKST,Photographic plates,6400.0,A,flux in fixed aperture,2005MNRAS.361...34D
51,R' (Johnson),9.54,,,mag,448120010000000.0,0.4247,,,,,190316568247000.0,,,,,Literature compilation,Literature compilation,6690.0,A,flux in fixed aperture,1988VIrPh.C...0000d
52,R' (Johnson),9.68,,,mag,448120010000000.0,0.3733,,,,,167283199733000.0,,,,,Literature compilation,Literature compilation,6690.0,A,flux in fixed aperture,1988VIrPh.C...0000d
53,R' (Johnson),10.0,,,mag,448120010000000.0,0.278,,,,,124577362780000.0,,,,,Literature compilation,Literature compilation,6690.0,A,flux in fixed aperture,1988VIrPh.C...0000d
54,R' (Johnson),9.49,,,mag,448120010000000.0,0.4447,,,,,199278968447000.0,,,,,Literature compilation,Literature compilation,6690.0,A,flux in fixed aperture,1988VIrPh.C...0000d
55,I,10.2239,,,mag,378999994000000.0,0.2075,,,,,78642498755000.0,,,,,UKST,Photographic plates,7900.0,A,flux in fixed aperture,2005MNRAS.361...34D
56,I' (Johnson),9.45,,,mag,374740997000000.0,0.3717,,,,,139291228584900.0,,,,,Literature compilation,Literature compilation,8000.0,A,flux in fixed aperture,1988VIrPh.C...0000d
57,I' (Johnson),9.18,,,mag,374740997000000.0,0.4767,,,,,178639033269900.0,,,,,Literature compilation,Literature compilation,8000.0,A,flux in fixed aperture,1988VIrPh.C...0000d
58,I' (Johnson),8.94,,,mag,374740997000000.0,0.5946,,,,,222820996816200.0,,,,,Literature compilation,Literature compilation,8000.0,A,flux in fixed aperture,1988VIrPh.C...0000d
59,I' (Johnson),9.14,,,mag,374740997000000.0,0.4946,,,,,185346897116200.0,,,,,Literature compilation,Literature compilation,8000.0,A,flux in fixed aperture,1988VIrPh.C...0000d
60,J (AAO),9.1,0.03,0.03,mag,249827007000000.0,0.3757,0.01053,0.01053,,,93860006529900.0,2630678383710.0,2630678383710.0,,,1.9m,MSO IR photometer,1.2,microns,flux in fixed aperture,1982AJ.....87.1106G
61,J (RGO),10.09,0.09,0.09,mag,249827007000000.0,0.151,0.01305,0.01305,,,37723878057000.0,3260242441350.0,3260242441350.0,,,"74in, 40in",Photometer,1.2,microns,flux in fixed aperture,1973MNRAS.164..155G
62,J (AAO),9.43,0.03,0.03,mag,249827007000000.0,0.2772,0.007767,0.007767,,,69252046340400.0,1940406363369.0,1940406363369.0,,,1.9m,MSO IR photometer,1.2,microns,flux in fixed aperture,1982AJ.....87.1106G
63,J (AAO),9.87,0.03,0.03,mag,249827007000000.0,0.1849,0.005179,0.005179,,,46193013594300.0,1293854069253.0,1293854069253.0,,,1.9m,MSO IR photometer,1.2,microns,flux in fixed aperture,1982AJ.....87.1106G
64,J (2MASS/CTIO),,,,mag,242746929554656.0,,,,0.101598738849272,,,,,24662781902286.1,,1.3m,256x256 NICMOS3,1.235,microns,flux in fixed aperture,2006AJ....131.1163S
65,F_J (total),3.23,2.64,2.64,log(mJy),240999993000000.0,1.6982,0.43972,0.43972,,,409266188112600.0,105972516921960.0,105972516921960.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
66,J_tot (2MASS LGA),7.897,0.021,0.021,mag,240000004000000.0,1.1044,0.02157,0.02157,,,265056004417600.0,5176800086280.0,5176800086280.0,,,1.3m,256x256 NICMOS3,1.25,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
67,J_14arcsec (2MASS),9.869,0.015,0.015,mag,240000004000000.0,0.17962,0.0024987,0.0024987,,,43108800718480.0,599688009994.8,599688009994.8,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
68,J_20 (2MASS LGA),8.132,0.016,0.016,mag,240000004000000.0,0.88949,0.013205,0.013205,,,213477603557960.0,3169200052820.0,3169200052820.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
69,J_Kron (2MASS LGA),8.016,0.017,0.017,mag,240000004000000.0,0.98979,0.01562,0.01562,,,237549603959160.0,3748800062480.0,3748800062480.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
70,F_H (total),3.36,2.77,2.77,log(mJy),184000006000000.0,2.2909,0.59316,0.59316,,,421525613745400.0,109141443558960.0,109141443558960.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
71,H (AAO),9.05,0.03,0.03,mag,182799999000000.0,0.2471,0.006922,0.006922,,,45169879752900.0,1265341593078.0,1265341593078.0,,,1.9m,MSO IR photometer,1.64,microns,flux in fixed aperture,1982AJ.....87.1106G
72,H (AAO),8.34,0.03,0.03,mag,182799999000000.0,0.4752,0.01331,0.01331,,,86866559524800.0,2433067986690.0,2433067986690.0,,,1.9m,MSO IR photometer,1.64,microns,flux in fixed aperture,1982AJ.....87.1106G
73,H (RGO),9.22,0.07,0.07,mag,182799999000000.0,0.2113,0.01407,0.01407,,,38625639788700.0,2571995985930.0,2571995985930.0,,,"74in, 40in",Photometer,1.64,microns,flux in fixed aperture,1973MNRAS.164..155G
74,H (AAO),8.67,0.03,0.03,mag,182799999000000.0,0.3506,0.009823,0.009823,,,64089679649400.0,1795644390177.0,1795644390177.0,,,1.9m,MSO IR photometer,1.64,microns,flux in fixed aperture,1982AJ.....87.1106G
75,H_tot (2MASS LGA),7.341,0.025,0.025,mag,181999994000000.0,1.1855,0.027614,0.027614,,,215760992887000.0,5025747834316.0,5025747834316.0,,,1.3m,256x256 NICMOS3,1.65,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
76,H_14arcsec (2MASS),9.139,0.015,0.015,mag,181999994000000.0,0.22631,0.0031484,0.0031484,,,41188418642140.0,573008781109.6,573008781109.6,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
77,H_20 (2MASS LGA),7.529,0.017,0.017,mag,181999994000000.0,0.99701,0.015734,0.015734,,,181455814017940.0,2863587905596.0,2863587905596.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
78,H_Kron (2MASS LGA),7.437,0.019,0.019,mag,181999994000000.0,1.0852,0.019157,0.019157,,,197506393488800.0,3486573885058.0,3486573885058.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
79,H (2MASS/CTIO),10.661,0.125,0.125,mag,180380540312876.0,0.0557057411324649,0.00641336045628994,0.00641336045628994,,,10048231684003.2,1156845424326.81,1156845424326.81,,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
80,H (2MASS/CTIO),9.724,0.007,0.007,mag,180380540312876.0,0.132038309883891,0.000851282443319771,0.000851282443319771,,,23817141678855.2,153554787084.886,153554787084.886,,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
81,K_s (2MASS/CTIO),9.38,0.005,0.005,mag,138857090319592.0,0.118030865340605,0.000543552222092931,0.000543552222092931,,,16389422529100.0,75476079996.5733,75476079996.5733,,,1.3m,256x256 NICMOS3,2.159,microns,flux in fixed aperture,2006AJ....131.1163S
82,K_s (2MASS/CTIO),10.149,0.098,0.098,mag,138857090319592.0,0.0581293666554114,0.00524683427453667,0.00524683427453667,,,8071674715891.17,728560140751.272,728560140751.272,,,1.3m,256x256 NICMOS3,2.159,microns,flux in fixed aperture,2006AJ....131.1163S
83,K_s (2MASS),7.82,,,mag,138000000000000.0,0.4966,,,,,68530800000000.0,,,,,1.3m,256x256 NICMOS3,2.17,microns,modelled datum,2006A&A...453..863P
84,K_s (2MASS),8.95,,,mag,138000000000000.0,0.1754,,,,,24205200000000.0,,,,,1.3m,256x256 NICMOS3,2.17,microns,modelled datum,2006A&A...453..863P
85,K_s (2MASS),11.54,,,mag,138000000000000.0,0.01614,,,,,2227320000000.0,,,,,1.3m,256x256 NICMOS3,2.17,microns,modelled datum,2006A&A...453..863P
86,K_s_14arcsec (2MASS),8.78,0.015,0.015,mag,138000000000000.0,0.20511,0.0028535,0.0028535,,,28305180000000.0,393783000000.0,393783000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
87,K_20 (2MASS LGA),7.224,0.019,0.019,mag,138000000000000.0,0.8598,0.015179,0.015179,,,118652400000000.0,2094702000000.0,2094702000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
88,K_tot (2MASS LGA),7.02,0.03,0.03,mag,138000000000000.0,1.0375,0.029068,0.029068,,,143175000000000.0,4011384000000.0,4011384000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
89,K_Kron (2MASS LGA),7.133,0.021,0.021,mag,138000000000000.0,0.93497,0.01826,0.01826,,,129025860000000.0,2519880000000.0,2519880000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
90,F_K (total),3.26,2.67,2.67,log(mJy),137000003000000.0,1.8197,0.47117,0.47117,,,249298905459100.0,64550291413510.0,64550291413510.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
91,K (AAO),8.02,0.03,0.03,mag,136891999000000.0,0.4026,0.01128,0.01128,,,55112718797400.0,1544141748720.0,1544141748720.0,,,1.9m,MSO IR photometer,2.19,microns,flux in fixed aperture,1982AJ.....87.1106G
92,K (AAO),8.35,0.03,0.03,mag,136891999000000.0,0.2971,0.008324,0.008324,,,40670612902900.0,1139488999676.0,1139488999676.0,,,1.9m,MSO IR photometer,2.19,microns,flux in fixed aperture,1982AJ.....87.1106G
93,K (AAO),8.72,0.03,0.03,mag,136891999000000.0,0.2113,0.00592,0.00592,,,28925279388700.0,810400634080.0,810400634080.0,,,1.9m,MSO IR photometer,2.19,microns,flux in fixed aperture,1982AJ.....87.1106G
94,K (RGO),8.86,0.07,0.07,mag,136891999000000.0,0.1857,0.01237,0.01237,,,25420844214300.0,1693354027630.0,1693354027630.0,,,"74in, 40in",Photometer,2.19,microns,flux in fixed aperture,1973MNRAS.164..155G
95,K (RGO),8.83,0.15,0.15,mag,136891999000000.0,0.1909,0.02829,0.02829,,,26132682609100.0,3872674651710.0,3872674651710.0,,,"74in, 40in",Photometer,2.19,microns,flux in fixed aperture,1973MNRAS.164..155G
96,W1 (WISE),8.376,0.006,0.006,mag,89420884686512.0,0.138139149645748,0.000763385152159613,0.000763385152159613,,,12352524971165.2,68262575662.6601,68262575662.6601,,,WISE,1024x1024 pixel detector array,3.3526,microns,flux in fixed aperture,2013wise.rept....1C
97,W1 (WISE),8.293,0.022,0.022,mag,89420884686512.0,0.149113436187703,0.00302144810291214,0.00302144810291214,,,13333855382550.1,270180562396.787,270180562396.787,,,WISE,1024x1024 pixel detector array,3.3526,microns,from fitting to map,2013wise.rept....1C
98,W1 (WISE),7.888,0.006,0.006,mag,89420884686512.0,0.216529353026592,0.00119658542513922,0.00119658542513922,,,19362246308235.9,106999727318.935,106999727318.935,,,WISE,1024x1024 pixel detector array,3.3526,microns,flux in fixed aperture,2013wise.rept....1C
99,L (RGO),7.85,0.41,0.41,mag,85655002500000.0,0.2028,0.09307,0.09307,,,17370834507000.0,7971911082675.0,7971911082675.0,,,"74in, 40in",Photometer,3.5,microns,flux in fixed aperture,1973MNRAS.164..155G
100,L (RGO),,,,mag,85655002500000.0,,,,0.4956,,,,,42450619239000.0,,"74in, 40in",Photometer,3.5,microns,flux in fixed aperture,1973MNRAS.164..155G
101,W2 (WISE),7.986,0.019,0.019,mag,65132627531068.0,0.109796954865563,0.00192140791962486,0.00192140791962486,,,7151364165304.2,125146346364.17,125146346364.17,,,WISE,1024x1024 pixel detector array,4.6028,microns,from fitting to map,2013wise.rept....1C
102,W2 (WISE),8.14,0.006,0.006,mag,65132627531068.0,0.0952774873519006,0.000526522852978596,0.000526522852978596,,,6205673095787.39,34293816869.6502,34293816869.6502,,,WISE,1024x1024 pixel detector array,4.6028,microns,flux in fixed aperture,2013wise.rept....1C
103,W2 (WISE),7.707,0.006,0.006,mag,65132627531068.0,0.141967944847031,0.00078454385637066,0.00078454385637066,,,9246745273072.88,51099402778.7779,51099402778.7779,,,WISE,1024x1024 pixel detector array,4.6028,microns,flux in fixed aperture,2013wise.rept....1C
104,7 microns (ISO),1985.0,129.2,129.2,mJy,44400000400000.0,1.985,0.1292,0.1292,,,88134000794000.0,5736480051680.0,5736480051680.0,,,ISO,ISOCAM,7.0,microns,flux integrated from map or image,2001A&A...369..473R
105,W3 (WISE),3.993,0.006,0.006,mag,25931809044356.8,0.800758470269177,0.00442515484015326,0.00442515484015326,,,20765115741671.6,114752270306.566,114752270306.566,,,WISE,1024x1024 pixel detector array,11.5608,microns,flux in fixed aperture,2013wise.rept....1C
106,W3 (WISE),3.835,0.006,0.006,mag,25931809044356.8,0.92619310000572,0.00511833222073708,0.00511833222073708,,,24017862607549.2,132727613773.733,132727613773.733,,,WISE,1024x1024 pixel detector array,11.5608,microns,flux in fixed aperture,2013wise.rept....1C
107,W3 (WISE),3.767,0.014,0.014,mag,25931809044356.8,0.986055911884024,0.0127146748039517,0.0127146748039517,,,25570213614035.6,329714519077.17,329714519077.17,,,WISE,1024x1024 pixel detector array,11.5608,microns,from fitting to map,2013wise.rept....1C
108,12 microns (IRAS),2.47,0.018,0.018,Jy,25000000100000.0,2.47,0.018,0.018,,,61750000247000.0,450000001800.0,450000001800.0,,,IRAS,Survey array,12.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
109,12 microns (IRAS),1.674,4.0,4.0,Jy,24979999600000.0,1.674,0.06696,0.06696,,,41816519330400.0,1672660773216.0,1672660773216.0,,,IRAS,Survey array,12.0,microns,flux in fixed aperture,1990IRASF.C...0000M
110,15 microns (ISO),2020.5,123.0,123.0,mJy,19999999700000.0,2.0205,0.123,0.123,,,40409999393850.0,2459999963100.0,2459999963100.0,,,ISO,ISOCAM,15.0,microns,flux integrated from map or image,2001A&A...369..473R
111,18 microns (AKARI),1.848,,,Jy,16699999911936.0,1.848,,,,,30861599837257.7,,,,,AKARI,IRC,18.0,microns,not reported in paper,2015ApJ...814...11T
112,W4 (WISE),1.116,0.007,0.007,mag,13572455010118.5,2.9919677202987,0.0192899287601417,0.0192899287601417,,,40608347275480.9,261811690245.414,261811690245.414,,,WISE,1024x1024 pixel detector array,22.0883,microns,flux in fixed aperture,2013wise.rept....1C
113,W4 (WISE),1.389,0.007,0.007,mag,13572455010118.5,2.32678847346713,0.0150013596699562,0.0150013596699562,,,31580231874194.9,203605279211.086,203605279211.086,,,WISE,1024x1024 pixel detector array,22.0883,microns,flux in fixed aperture,2013wise.rept....1C
114,W4 (WISE),0.92,0.009,0.009,mag,13572455010118.5,3.58390842123175,0.0297081147793826,0.0297081147793826,,,48642435807552.7,403212051278.606,403212051278.606,,,WISE,1024x1024 pixel detector array,22.0883,microns,from fitting to map,2013wise.rept....1C
115,25 microns (IRAS),5.25,0.033,0.033,Jy,12000000200000.0,5.25,0.033,0.033,,,63000001050000.0,396000006600.0,396000006600.0,,,IRAS,Survey array,25.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
