No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
18,NUV (GALEX) AB,14.9212,0.0036359,0.0036359,mag,1294600000000000.0,0.00390432758281579,1.30715880832044e-05,1.30715880832044e-05,,,5054542488713.33,16922477932.5164,16922477932.5164,,,GALEX,NUV detector,2315.7,A,flux integrated from map or image,2012GMSC..C...0000S
19,NUV (GALEX),14.37,0.08,0.08,mag,1290000004022270.0,0.001409,0.0001038,0.0001038,,,1817610005667.38,133902000417.512,133902000417.512,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
20,NUV (GALEX),15.23,0.01,0.01,mag,1290000004022270.0,0.000638,5.876e-06,5.876e-06,,,823020002566.208,7580040023.63486,7580040023.63486,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
21,u (SDSS) AB,13.47,0.05,0.05,mag,843999996805120.0,0.01482,0.0006823,0.0006823,,,12508079952651.9,575861197820.133,575861197820.133,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
22,u (SDSS) AB,13.83,0.05,0.05,mag,843999996805120.0,0.0107,0.0004926,0.0004926,,,9030799965814.78,415754398426.202,415754398426.202,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
23,u (SDSS Petrosian)AB,22.015,0.957,0.957,asinh mag,836000016000000.0,5.8474e-06,5.2309e-06,5.2309e-06,,,4888426493.5584,4373032483.6944,4373032483.6944,,,2.5m,Imaging camera,3585.0,A,modelled datum,2004SDSS2.C...0000:
24,u (SDSS Model) AB,22.103,0.28,0.28,asinh mag,836000016000000.0,5.381e-06,1.4123e-06,1.4123e-06,,,4498516086.096,1180682822.5968,1180682822.5968,,,2.5m,Imaging camera,3585.0,A,modelled datum,2004SDSS2.C...0000:
25,u (SDSS PSF) AB,22.245,0.371,0.371,asinh mag,836000016000000.0,4.7087e-06,1.6461e-06,1.6461e-06,,,3936473275.3392,1376139626.3376,1376139626.3376,,,2.5m,Imaging camera,3585.0,A,modelled datum,2004SDSS2.C...0000:
26,u (SDSS CModel) AB,21.85,,,asinh mag,836000016000000.0,6.5704e-06,,,,,5492854505.1264,,,,,2.5m,Imaging camera,3585.0,A,modelled datum,2004SDSS2.C...0000:
27,B (Johnson),13.14,0.11,0.11,mag,681000015000000.0,0.023627,0.0025192,0.0025192,,,16089987354405.0,1715575237788.0,1715575237788.0,,,"3m, 1m",Photographic plates,4400.0,A,flux in fixed aperture,1995AJ....110.1083T
28,B (B_T^0),11.44,,,mag,681000015000000.0,0.1131,,,,,77021101696500.0,,,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
29,B (B_T),12.02,0.1,0.1,mag,681000015000000.0,0.06628,0.006395,0.006395,,,45136680994200.0,4354995095925.0,4354995095925.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
30,B (m_B),12.1,0.29,0.29,mag,681000015000000.0,0.06158,0.01885,0.01885,,,41935980923700.0,12836850282750.0,12836850282750.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
31,m_p,12.8,0.4,0.4,mag,681000015000000.0,0.032315,0.014395,0.014395,,,22006515484725.0,9802995215925.0,9802995215925.0,,,Oschin Schmidt,Photographic plates,4400.0,A,estimated by eye,1965CGCG5.C...0000Z
32,B (Cousins),12.04,0.04,0.04,mag,681000015000000.0,0.0651,0.00244,0.00244,,,44333100976500.0,1661640036600.0,1661640036600.0,,,1.2m,CCD,4400.0,A,flux in fixed aperture,1996A&AS..118..111H
33,g (SDSS) AB,12.25,0.05,0.05,mag,639999988989952.0,0.04556,0.002098,0.002098,,,29158399498382.2,1342719976900.92,1342719976900.92,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
34,g (SDSS) AB,11.98,0.05,0.05,mag,639999988989952.0,0.05872,0.002704,0.002704,,,37580799353490.0,1730559970228.83,1730559970228.83,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
35,g (SDSS PSF) AB,18.932,0.085,0.085,asinh mag,616999969000000.0,9.7063e-05,7.6305e-06,7.6305e-06,,,59887867991.047,4708018263.4545,4708018263.4545,,,2.5m,Imaging camera,4858.0,A,modelled datum,2004SDSS2.C...0000:
36,g (SDSS Model) AB,18.853,0.016,0.016,asinh mag,616999969000000.0,0.00010443,1.4936e-06,1.4936e-06,,,64433306762.67,921551153.6984,921551153.6984,,,2.5m,Imaging camera,4858.0,A,modelled datum,2004SDSS2.C...0000:
37,g (SDSS Petrosian)AB,18.973,0.181,0.181,asinh mag,616999969000000.0,9.3501e-05,1.5587e-05,1.5587e-05,,,57690114101.469,9617178516.803,9617178516.803,,,2.5m,Imaging camera,4858.0,A,modelled datum,2004SDSS2.C...0000:
38,g (SDSS CModel) AB,18.909,,,asinh mag,616999969000000.0,9.9151e-05,,,,,61176163926.319,,,,,2.5m,Imaging camera,4858.0,A,modelled datum,2004SDSS2.C...0000:
39,V (Cousins),11.14,0.02,0.02,mag,545000010000000.0,0.127,0.00237,0.00237,,,69215001270000.0,1291650023700.0,1291650023700.0,,,1.2m,CCD,5500.0,A,flux in fixed aperture,1996A&AS..118..111H
40,V (V_T^0),10.73,,,mag,542000009000000.0,0.1858,,,,,100703601672200.0,,,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
41,V (Johnson),12.04,0.11,0.11,mag,542000009000000.0,0.055603,0.0059286,0.0059286,,,30136826500427.0,3213301253357.4,3213301253357.4,,,"3m, 1m",Photographic plates,5530.0,A,from multi-aperture data,1995AJ....110.1083T
42,V (V_T),11.16,0.12,0.12,mag,542000009000000.0,0.1251,0.01488,0.01488,,,67804201125900.0,8064960133920.0,8064960133920.0,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
43,F606W (HST),18.27,,,mag,499999993000000.0,0.000171,,,,,85499998803.0,,,,,HST,WFPC2,5997.0,A,flux in fixed aperture,2008AJ....135..747G
44,F606W (HST),16.93,,,mag,499999993000000.0,0.0005874,,,,,293699995888.2,,,,,HST,WFPC2,5997.0,A,flux in fixed aperture,2008AJ....135..747G
45,F606W (HST),20.09,,,mag,499999993000000.0,3.199e-05,,,,,15994999776.07,,,,,HST,WFPC2,5997.0,A,flux in fixed aperture,2008AJ....135..747G
46,r (SDSS) AB,11.24,0.05,0.05,mag,486000010723328.0,0.1157,0.005326,0.005326,,,56230201240689.0,2588436057112.45,2588436057112.45,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
47,r (SDSS) AB,11.06,0.05,0.05,mag,486000010723328.0,0.1374,0.006328,0.006328,,,66776401473385.3,3075408067857.22,3075408067857.22,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
48,r (SDSS Petrosian)AB,18.461,0.579,0.579,asinh mag,477000007000000.0,0.00014986,7.993e-05,7.993e-05,,,71483221049.02,38126610559.51,38126610559.51,,,2.5m,Imaging camera,6290.0,A,modelled datum,2004SDSS2.C...0000:
49,r (SDSS CModel) AB,18.407,,,asinh mag,477000007000000.0,0.00015744,,,,,75098881102.08,,,,,2.5m,Imaging camera,6290.0,A,modelled datum,2004SDSS2.C...0000:
50,r (SDSS PSF) AB,18.53,0.236,0.236,asinh mag,477000007000000.0,0.00014055,3.0496e-05,3.0496e-05,,,67042350983.85,14546592213.472,14546592213.472,,,2.5m,Imaging camera,6290.0,A,modelled datum,2004SDSS2.C...0000:
51,r (SDSS Model) AB,18.406,0.017,0.017,asinh mag,477000007000000.0,0.00015763,2.4138e-06,2.4138e-06,,,75189511103.41,1151382616.8966,1151382616.8966,,,2.5m,Imaging camera,6290.0,A,modelled datum,2004SDSS2.C...0000:
52,i (SDSS) AB,10.64,0.05,0.05,mag,400999990689792.0,0.2006,0.009239,0.009239,,,80440598132372.3,3704838913982.99,3704838913982.99,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
53,i (SDSS) AB,10.5,0.05,0.05,mag,400999990689792.0,0.2288,0.01054,0.01054,,,91748797869824.4,4226539901870.41,4226539901870.41,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
54,i (SDSS PSF) AB,17.913,0.295,0.295,asinh mag,388999986000000.0,0.00024811,6.7347e-05,6.7347e-05,,,96514786526.46,26197982057.142,26197982057.142,,,2.5m,Imaging camera,7706.0,A,modelled datum,2004SDSS2.C...0000:
55,i (SDSS Petrosian)AB,17.574,0.619,0.619,asinh mag,388999986000000.0,0.00057547,0.00032812,0.00032812,,,223857821943.42,127638675406.32,127638675406.32,,,2.5m,Imaging camera,7706.0,A,modelled datum,2004SDSS2.C...0000:
56,i (SDSS Model) AB,17.704,0.013,0.013,asinh mag,388999986000000.0,0.00030093,3.5707e-06,3.5707e-06,,,117061765786.98,1389002250.0102,1389002250.0102,,,2.5m,Imaging camera,7706.0,A,modelled datum,2004SDSS2.C...0000:
57,i (SDSS CModel) AB,17.531,,,asinh mag,388999986000000.0,0.00035295,,,,,137297545058.7,,,,,2.5m,Imaging camera,7706.0,A,modelled datum,2004SDSS2.C...0000:
58,I (I_T),9.75,0.07,0.07,mag,378999994000000.0,0.32103,0.021379,0.021379,,,121670368073820.0,8102640871726.0,8102640871726.0,,,Hale 5m,4-Shooter,7900.0,A,total flux; beam filling or dilution corrected,1993ApJS...88..383L
59,I,9.8,0.03,0.03,mag,378999994000000.0,0.3066,0.008471,0.008471,,,116201398160400.0,3210508949174.0,3210508949174.0,,,"1m, 3.9m, 0.9m, 1.3m",?,7900.0,A,total flux; beam filling or dilution corrected,2007ApJS..172..599S
60,I (I_T^C),9.53,,,mag,378999994000000.0,0.39313,,,,,148996267641220.0,,,,,Hale 5m,4-Shooter,7900.0,A,total flux; beam filling or dilution corrected,1993ApJS...88..383L
61,I,9.06,,,mag,378999994000000.0,0.6061,,,,,229711896363400.0,,,,,"1m, 3.9m, 0.9m, 1.3m",?,7900.0,A,total flux; beam filling or dilution corrected,2007ApJS..172..599S
62,I (Cousins),9.73,0.04,0.04,mag,378999994000000.0,0.327,0.0123,0.0123,,,123932998038000.0,4661699926200.0,4661699926200.0,,,1.2m,CCD,7900.0,A,flux in fixed aperture,1996A&AS..118..111H
63,F814W (HST),17.79,,,mag,374000014000000.0,0.0001952,,,,,73004802732.8,,,,,HST,WFPC2,8012.0,A,flux in fixed aperture,2008AJ....135..747G
64,F814W (HST),16.38,,,mag,374000014000000.0,0.0007152,,,,,267484810012.8,,,,,HST,WFPC2,8012.0,A,flux in fixed aperture,2008AJ....135..747G
65,F814W (HST),19.67,,,mag,374000014000000.0,3.455e-05,,,,,12921700483.7,,,,,HST,WFPC2,8012.0,A,flux in fixed aperture,2008AJ....135..747G
66,z (SDSS) AB,10.2,0.05,0.05,mag,335999989186560.0,0.3007,0.01385,0.01385,,,101035196748399.0,4653599850233.86,4653599850233.86,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
67,z (SDSS) AB,10.1,0.05,0.05,mag,335999989186560.0,0.332,0.01529,0.01529,,,111551996409938.0,5137439834662.5,5137439834662.5,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
68,z (SDSS PSF) AB,16.178,0.154,0.154,asinh mag,325000008000000.0,0.0012041,0.00017096,0.00017096,,,391332509632.8,55562001367.68,55562001367.68,,,2.5m,Imaging camera,9222.0,A,modelled datum,2004SDSS2.C...0000:
69,z (SDSS CModel) AB,15.693,,,asinh mag,325000008000000.0,0.0019171,,,,,623057515336.8,,,,,2.5m,Imaging camera,9222.0,A,modelled datum,2004SDSS2.C...0000:
70,z (SDSS Petrosian)AB,15.744,0.286,0.286,asinh mag,325000008000000.0,0.0017967,0.00047252,0.00047252,,,583927514373.6,153569003780.16,153569003780.16,,,2.5m,Imaging camera,9222.0,A,modelled datum,2004SDSS2.C...0000:
71,z (SDSS Model) AB,15.91,0.01,0.01,asinh mag,325000008000000.0,0.0015414,1.3719e-05,1.3719e-05,,,500955012331.2,4458675109.752,4458675109.752,,,2.5m,Imaging camera,9222.0,A,modelled datum,2004SDSS2.C...0000:
72,J (ESO/SPM),116.0,7.73,7.73,mJy,249999997000000.0,0.116,0.0077254,0.0077254,,,28999999652000.0,1931349976823.8,1931349976823.8,,,"1.0m, 2.1m",InSb detector,1.198,microns,flux in fixed aperture,1995ApJ...453..616S
73,J (2MASS) AB,9.47,0.05,0.05,mag,243000005361664.0,0.5898,0.02716,0.02716,,,143321403162309.0,6599880145622.79,6599880145622.79,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
74,J (2MASS) AB,9.53,0.05,0.05,mag,243000005361664.0,0.5587,0.02573,0.02573,,,135764102995562.0,6252390137955.61,6252390137955.61,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
75,F_J (total),3.37,2.78,2.78,log(mJy),240999993000000.0,2.3442,0.60699,0.60699,,,564952183590600.0,146284585751070.0,146284585751070.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
76,J (ESO/SPM),195.0,12.99,12.99,mJy,240999993000000.0,0.195,0.012987,0.012987,,,46994998635000.0,3129866909091.0,3129866909091.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,flux in fixed aperture,1995ApJ...453..616S
77,J_tot (2MASS LGA),8.531,0.018,0.018,mag,240000004000000.0,0.61595,0.010296,0.010296,,,147828002463800.0,2471040041184.0,2471040041184.0,,,1.3m,256x256 NICMOS3,1.25,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
78,J_14arcsec (2MASS),10.375,0.015,0.015,mag,240000004000000.0,0.1127,0.0015679,0.0015679,,,27048000450800.0,376296006271.6,376296006271.6,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
79,J_20 (2MASS LGA),8.66,0.016,0.016,mag,240000004000000.0,0.54694,0.0081196,0.0081196,,,131265602187760.0,1948704032478.4,1948704032478.4,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
80,J_Kron (2MASS LGA),8.713,0.015,0.015,mag,240000004000000.0,0.52089,0.0072466,0.0072466,,,125013602083560.0,1739184028986.4,1739184028986.4,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
81,H (ESO/SPM),201.6,13.43,13.43,mJy,190000008000000.0,0.2016,0.013426,0.013426,,,38304001612800.0,2550940107408.0,2550940107408.0,,,"1.0m, 2.1m",InSb detector,1.58,microns,flux in fixed aperture,1995ApJ...453..616S
82,F_H (total),3.61,3.02,3.02,log(mJy),184000006000000.0,4.0738,1.0548,1.0548,,,749579224442800.0,194083206328800.0,194083206328800.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
83,H (ESO/SPM),342.0,22.77,22.77,mJy,184000006000000.0,0.342,0.022774,0.022774,,,62928002052000.0,4190416136644.0,4190416136644.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,flux in fixed aperture,1995ApJ...453..616S
84,H (2MASS) AB,9.13,0.05,0.05,mag,181999994142720.0,0.8096,0.03728,0.03728,,,147347195257946.0,6784959781640.6,6784959781640.6,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
85,H (2MASS) AB,9.17,0.05,0.05,mag,181999994142720.0,0.7801,0.03593,0.03593,,,141978195430736.0,6539259789547.93,6539259789547.93,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
86,H_14arcsec (2MASS),9.366,0.015,0.015,mag,181999994000000.0,0.18361,0.0025544,0.0025544,,,33417018898340.0,464900784673.6,464900784673.6,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
87,H_Kron (2MASS LGA),7.854,0.015,0.015,mag,181999994000000.0,0.73909,0.010282,0.010282,,,134514375565460.0,1871323938308.0,1871323938308.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
88,H_tot (2MASS LGA),7.721,0.019,0.019,mag,181999994000000.0,0.83541,0.014748,0.014748,,,152044614987540.0,2684135911512.0,2684135911512.0,,,1.3m,256x256 NICMOS3,1.65,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
89,H_20 (2MASS LGA),7.812,0.016,0.016,mag,181999994000000.0,0.76825,0.011405,0.011405,,,139821495390500.0,2075709931570.0,2075709931570.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
90,Ks (2MASS) AB,9.24,0.05,0.05,mag,138999997923328.0,0.7297,0.0336,0.0336,,,101428298484652.0,4670399930223.82,4670399930223.82,,,1.3m,256x256 NICMOS3,21590.0,A,flux in fixed aperture,2014ApJS..212...18B
91,Ks (2MASS) AB,9.22,0.05,0.05,mag,138999997923328.0,0.7481,0.03445,0.03445,,,103985898446442.0,4788549928458.65,4788549928458.65,,,1.3m,256x256 NICMOS3,21590.0,A,flux in fixed aperture,2014ApJS..212...18B
92,K_Kron (2MASS LGA),7.433,0.016,0.016,mag,138000000000000.0,0.70924,0.010529,0.010529,,,97875120000000.0,1453002000000.0,1453002000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
93,K_tot (2MASS LGA),7.336,0.023,0.023,mag,138000000000000.0,0.77552,0.016604,0.016604,,,107021760000000.0,2291352000000.0,2291352000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
94,K_20 (2MASS LGA),7.403,0.016,0.016,mag,138000000000000.0,0.72911,0.010824,0.010824,,,100617180000000.0,1493712000000.0,1493712000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
95,K_s_14arcsec (2MASS),8.786,0.015,0.015,mag,138000000000000.0,0.20398,0.0028377,0.0028377,,,28149240000000.0,391602600000.0,391602600000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
96,K (ESO/SPM),316.0,21.04,21.04,mJy,137000003000000.0,0.316,0.021044,0.021044,,,43292000948000.0,2883028063132.0,2883028063132.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,flux in fixed aperture,1995ApJ...453..616S
97,F_K (total),3.58,2.99,2.99,log(mJy),137000003000000.0,3.8019,0.98441,0.98441,,,520860311405700.0,134864172953230.0,134864172953230.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
98,K (ESO/SPM),184.8,12.31,12.31,mJy,135999997000000.0,0.1848,0.012308,0.012308,,,25132799445600.0,1673887963076.0,1673887963076.0,,,"1.0m, 2.1m",InSb detector,2.21,microns,flux in fixed aperture,1995ApJ...453..616S
99,3.4 microns WISE AB,9.67,0.1,0.1,mag,89300003717120.0,0.4926,0.04537,0.04537,,,43989181831053.3,4051541168645.73,4051541168645.73,,,WISE,1024x1024 pixel detector array,33570.0,A,flux in fixed aperture,2014ApJS..212...18B
100,3.4 microns WISE AB,9.68,0.1,0.1,mag,89300003717120.0,0.4857,0.04474,0.04474,,,43373011805405.2,3995282166303.95,3995282166303.95,,,WISE,1024x1024 pixel detector array,33570.0,A,flux in fixed aperture,2014ApJS..212...18B
101,3.6 microns IRAC AB,9.73,0.1,0.1,mag,84600000872448.0,0.4663,0.04295,0.04295,,,39448980406822.5,3633570037471.64,3633570037471.64,,,Spitzer,IRAC,35440.0,A,flux in fixed aperture,2014ApJS..212...18B
102,3.6 microns IRAC AB,9.71,0.1,0.1,mag,84600000872448.0,0.4725,0.04352,0.04352,,,39973500412231.7,3681792037968.94,3681792037968.94,,,Spitzer,IRAC,35440.0,A,flux in fixed aperture,2014ApJS..212...18B
103,L (ESO/SPM),117.7,7.84,7.84,mJy,79500004000000.0,0.1177,0.0078384,0.0078384,,,9357150470800.0,623152831353.6,623152831353.6,,,"1.0m, 2.1m",InSb detector,3.77,microns,flux in fixed aperture,1995ApJ...453..616S
104,4.5 microns IRAC AB,10.0,0.1,0.1,mag,66799999647744.0,0.3626,0.0334,0.0334,,,24221679872272.0,2231119988234.65,2231119988234.65,,,Spitzer,IRAC,44870.0,A,flux in fixed aperture,2014ApJS..212...18B
105,4.5 microns IRAC AB,9.99,0.1,0.1,mag,66799999647744.0,0.3664,0.03375,0.03375,,,24475519870933.4,2254499988111.36,2254499988111.36,,,Spitzer,IRAC,44870.0,A,flux in fixed aperture,2014ApJS..212...18B
106,4.6 microns WISE AB,9.76,0.1,0.1,mag,65099997904896.0,0.4526,0.04168,0.04168,,,29464259051755.9,2713367912676.07,2713367912676.07,,,WISE,1024x1024 pixel detector array,46060.0,A,flux in fixed aperture,2014ApJS..212...18B
107,4.6 microns WISE AB,9.75,0.1,0.1,mag,65099997904896.0,0.4572,0.04211,0.04211,,,29763719042118.5,2741360911775.17,2741360911775.17,,,WISE,1024x1024 pixel detector array,46060.0,A,flux in fixed aperture,2014ApJS..212...18B
108,5.8 microns IRAC AB,8.85,0.1,0.1,mag,52499998310400.0,1.043,0.09608,0.09608,,,54757498237747.2,5044199837663.23,5044199837663.23,,,Spitzer,IRAC,57100.0,A,flux in fixed aperture,2014ApJS..212...18B
109,5.8 microns IRAC AB,8.86,0.1,0.1,mag,52499998310400.0,1.035,0.0953,0.0953,,,54337498251264.0,5003249838981.12,5003249838981.12,,,Spitzer,IRAC,57100.0,A,flux in fixed aperture,2014ApJS..212...18B
110,6 microns (IRS),0.34,,,Jy,50000000200000.0,0.34,,,,,17000000068000.0,,,,,Spitzer,IRS,6.0,microns,flux integrated from map or image,2006ApJ...653.1129B
111,12 microns WISE AB,7.96,0.1,0.1,mag,25400000380928.0,2.377,0.2189,0.2189,,,60375800905465.9,5560060083385.14,5560060083385.14,,,WISE,1024x1024 pixel detector array,118100.0,A,flux in fixed aperture,2014ApJS..212...18B
112,12 microns WISE AB,7.96,0.1,0.1,mag,25400000380928.0,2.386,0.2198,0.2198,,,60604400908894.2,5582920083727.97,5582920083727.97,,,WISE,1024x1024 pixel detector array,118100.0,A,flux in fixed aperture,2014ApJS..212...18B
113,12 microns (IRAS),3.05,0.076,0.076,Jy,25000000100000.0,3.05,0.076,0.076,,,76250000305000.0,1900000007600.0,1900000007600.0,,,IRAS,Survey array,12.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
114,12 microns (IRAS),2.31,10.0,10.0,Jy,24979999600000.0,2.31,0.231,0.231,,,57703799076000.0,5770379907600.0,5770379907600.0,,,IRAS,Survey array,12.0,microns,flux integrated from map or image,1988ApJS...68...91R
