No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
11,B (Cousins),11.16,0.03,0.03,mag,681000015000000.0,0.1464,0.004044,0.004044,,,99698402196000.0,2753964060660.0,2753964060660.0,,,0.9m,CFCCD,4400.0,A,total flux; beam filling or dilution corrected,2006ApJS..162...80K
12,B (B_T^0),10.59,,,mag,681000015000000.0,0.2474,,,,,168479403711000.0,,,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
13,B_J,11.0439,,,mag,640999978000000.0,0.151,,,,,96790996678000.0,,,,,UKST,Photographic plates,4680.0,A,flux in fixed aperture,2005MNRAS.361...34D
14,V (Cousins),10.54,0.03,0.03,mag,545000010000000.0,0.2214,0.006116,0.006116,,,120663002214000.0,3333220061160.0,3333220061160.0,,,0.9m,CFCCD,5500.0,A,total flux; beam filling or dilution corrected,2006ApJS..162...80K
15,V (Johnson),10.48,,,mag,542120000000000.0,0.2339,,,,,126801868000000.0,,,,,Literature compilation,Literature compilation,5530.0,A,flux in fixed aperture,1988VIrPh.C...0000d
16,V (V_T),10.41,0.12,0.12,mag,542000009000000.0,0.2495,0.02927,0.02927,,,135229002245500.0,15864340263430.0,15864340263430.0,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
17,V (V_T^0),10.1,,,mag,542000009000000.0,0.332,,,,,179944002988000.0,,,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
18,R,11.0684,,,mag,468000004000000.0,0.1151,,,,,53866800460400.0,,,,,UKST,Photographic plates,6400.0,A,flux in fixed aperture,2005MNRAS.361...34D
19,R (Cousins),10.02,0.03,0.03,mag,468000004000000.0,0.3024,0.008355,0.008355,,,141523201209600.0,3910140033420.0,3910140033420.0,,,0.9m,CFCCD,6400.0,A,total flux; beam filling or dilution corrected,2006ApJS..162...80K
20,R' (Johnson),10.09,,,mag,448120010000000.0,0.2559,,,,,114673910559000.0,,,,,Literature compilation,Literature compilation,6690.0,A,flux in fixed aperture,1988VIrPh.C...0000d
21,I_t_ (Kron-Cousins),9.6,5.0,5.0,mag,379499988000000.0,0.34401,0.017201,0.017201,,,130551790871880.0,6527779293588.0,6527779293588.0,,,1m,CCD,8060.0,A,from multi-aperture data,1996ApJS..107...97M
22,I,10.6765,,,mag,378999994000000.0,0.1368,,,,,51847199179200.0,,,,,UKST,Photographic plates,7900.0,A,flux in fixed aperture,2005MNRAS.361...34D
23,I,9.45,0.02,0.02,mag,378999994000000.0,0.4232,0.007796,0.007796,,,160392797460800.0,2954683953224.0,2954683953224.0,,,"1m, 3.9m, 0.9m, 1.3m",?,7900.0,A,total flux; beam filling or dilution corrected,2007ApJS..172..599S
24,I,9.21,,,mag,378999994000000.0,0.5279,,,,,200074096832600.0,,,,,"1m, 3.9m, 0.9m, 1.3m",?,7900.0,A,total flux; beam filling or dilution corrected,2007ApJS..172..599S
25,I' (Johnson),9.68,,,mag,374740997000000.0,0.3008,,,,,112722091897600.0,,,,,Literature compilation,Literature compilation,8000.0,A,flux in fixed aperture,1988VIrPh.C...0000d
26,J (2MASS/CTIO),13.149,0.088,0.088,mag,242746929554656.0,0.00876775321071009,0.000710635124039517,0.000710635124039517,,,2128345170992.85,172504494394.285,172504494394.285,,,1.3m,256x256 NICMOS3,1.235,microns,flux in fixed aperture,2006AJ....131.1163S
27,J (2MASS/CTIO),12.481,0.014,0.014,mag,242746929554656.0,0.0162213993821713,0.000209166453467387,0.000209166453467387,,,3937694893101.88,50774514345.045,50774514345.045,,,1.3m,256x256 NICMOS3,1.235,microns,flux in fixed aperture,2006AJ....131.1163S
28,J (Johnson),8.98,0.03,0.03,mag,241768004000000.0,0.4101,0.01149,0.01149,,,99149058440400.0,2777914365960.0,2777914365960.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
29,F_J (total),2.77,2.18,2.18,log(mJy),240999993000000.0,0.58884,0.15247,0.15247,,,141910435878120.0,36745268932710.0,36745268932710.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
30,J,8.6,0.006,0.006,mag,240000004000000.0,0.57802,0.0032027,0.0032027,,,138724802312080.0,768648012810.8,768648012810.8,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
31,J,8.48,4.0,4.0,mag,240000004000000.0,0.6456,0.2017,0.2017,,,154944002582400.0,48408000806800.0,48408000806800.0,,,Perkins 1.8m,OSIRIS,1.25,microns,total flux; beam filling or dilution corrected,2006ApJS..162...80K
32,J_14arcsec (2MASS),11.637,0.006,0.006,mag,240000004000000.0,0.035249,0.00019533,0.00019533,,,8459760140996.0,46879200781.32,46879200781.32,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
33,J,8.6,0.012,0.012,mag,240000004000000.0,0.57802,0.0064237,0.0064237,,,138724802312080.0,1541688025694.8,1541688025694.8,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
34,F_H (total),2.92,2.33,2.33,log(mJy),184000006000000.0,0.83176,0.21536,0.21536,,,153043844990560.0,39626241292160.0,39626241292160.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
35,H_14arcsec (2MASS),10.911,0.007,0.007,mag,181999994000000.0,0.044249,0.0002862,0.0002862,,,8053317734506.0,52088398282.8,52088398282.8,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
36,H,7.81,4.0,4.0,mag,181999994000000.0,0.7697,0.2215,0.2215,,,140085395381800.0,40312998671000.0,40312998671000.0,,,Perkins 1.8m,OSIRIS,1.65,microns,total flux; beam filling or dilution corrected,2006ApJS..162...80K
37,H,7.922,0.015,0.015,mag,181999994000000.0,0.69422,0.0096573,0.0096573,,,126348035834680.0,1757628542056.2,1757628542056.2,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
38,H,7.922,0.008,0.008,mag,181999994000000.0,0.69422,0.0051338,0.0051338,,,126348035834680.0,934351569197.2,934351569197.2,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
39,H (Johnson),8.27,0.03,0.03,mag,181691998000000.0,0.5289,0.01482,0.01482,,,96096897742200.0,2692675410360.0,2692675410360.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
40,H (2MASS/CTIO),11.733,0.005,0.005,mag,180380540312876.0,0.0207539113174934,9.55752936419615e-05,9.55752936419615e-05,,,3743601737054.97,17239923107.6988,17239923107.6988,,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
41,H (2MASS/CTIO),12.519,0.109,0.109,mag,180380540312876.0,0.0100623624481744,0.00101018783572327,0.00101018783572327,,,1815054375225.69,182218227625.258,182218227625.258,,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
42,K_s (2MASS/CTIO),12.031,0.08,0.08,mag,138857090319592.0,0.0102705946953415,0.000756765383733667,0.000756765383733667,,,1426144895246.96,105082239239.847,105082239239.847,,,1.3m,256x256 NICMOS3,2.159,microns,flux in fixed aperture,2006AJ....131.1163S
43,K_s (2MASS/CTIO),11.399,0.012,0.012,mag,138857090319592.0,0.0183821197574144,0.000203166695669058,0.000203166695669058,,,2552487663420.86,28211136210.4515,28211136210.4515,,,1.3m,256x256 NICMOS3,2.159,microns,flux in fixed aperture,2006AJ....131.1163S
44,K_s_14arcsec (2MASS),10.614,0.01,0.01,mag,138000000000000.0,0.037879,0.0003505,0.0003505,,,5227302000000.0,48369000000.0,48369000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
45,K,7.59,4.0,4.0,mag,138000000000000.0,0.6138,0.1716,0.1716,,,84704400000000.0,23680800000000.0,23680800000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,total flux; beam filling or dilution corrected,2006ApJS..162...80K
46,K_s,7.681,0.023,0.023,mag,138000000000000.0,0.56441,0.012084,0.012084,,,77888580000000.0,1667592000000.0,1667592000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
47,K_s,7.681,0.012,0.012,mag,138000000000000.0,0.56441,0.0062728,0.0062728,,,77888580000000.0,865646400000.0,865646400000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
48,F_K (total),2.78,2.19,2.19,log(mJy),137000003000000.0,0.60256,0.15602,0.15602,,,82550721807680.0,21374740468060.0,21374740468060.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
49,K (Johnson),8.02,0.03,0.03,mag,135042001000000.0,0.4132,0.01158,0.01158,,,55799354813200.0,1563786371580.0,1563786371580.0,,,Multiple telescopes,Photometer,2.22,microns,flux in fixed aperture,1977HarvU.T00M....A
50,W1 (WISE),10.418,0.024,0.024,mag,89420884686512.0,0.021062832702284,0.000465590060126464,0.000465590060126464,,,1883457134242.23,41633475077.7547,41633475077.7547,,,WISE,1024x1024 pixel detector array,3.3526,microns,from fitting to map,2013wise.rept....1C
51,W1 (WISE),9.138,0.012,0.012,mag,89420884686512.0,0.0684725935846706,0.00075678707168017,0.00075678707168017,,,6122879895121.23,67672569468.9556,67672569468.9556,,,WISE,1024x1024 pixel detector array,3.3526,microns,flux in fixed aperture,2013wise.rept....1C
52,W1 (WISE),10.275,0.016,0.016,mag,89420884686512.0,0.0240279532481245,0.000354089004571452,0.000354089004571452,,,2148600836653.44,31662952046.5456,31662952046.5456,,,WISE,1024x1024 pixel detector array,3.3526,microns,flux in fixed aperture,2013wise.rept....1C
53,3.6 microns IRAC AB,10.066,0.001,0.001,mag,84399999680512.0,0.3417,0.0003147,0.0003147,,,28839479890830.9,26560679899.4571,26560679899.4571,,,Spitzer,IRAC,3.55,microns,total flux; beam filling or dilution corrected,2018ApJS..234...18B
54,W2 (WISE),9.109,0.012,0.012,mag,65132627531068.0,0.0390292580569228,0.000431367301403944,0.000431367301403944,,,2542078127835.49,28096085771.4251,28096085771.4251,,,WISE,1024x1024 pixel detector array,4.6028,microns,flux in fixed aperture,2013wise.rept....1C
55,W2 (WISE),10.188,0.016,0.016,mag,65132627531068.0,0.0144474199048291,0.000212905047712544,0.000212905047712544,,,940998419446.172,13867065172.1454,13867065172.1454,,,WISE,1024x1024 pixel detector array,4.6028,microns,flux in fixed aperture,2013wise.rept....1C
56,W2 (WISE),10.387,0.021,0.021,mag,65132627531068.0,0.0120279134803605,0.000232640471949482,0.000232640471949482,,,783409608692.233,15152485208.1375,15152485208.1375,,,WISE,1024x1024 pixel detector array,4.6028,microns,from fitting to map,2013wise.rept....1C
57,W3 (WISE),6.618,0.012,0.012,mag,25931809044356.8,0.0713676737845947,0.000788784680534734,0.000788784680534734,,,1850692888522.06,20454613712.7407,20454613712.7407,,,WISE,1024x1024 pixel detector array,11.5608,microns,flux in fixed aperture,2013wise.rept....1C
58,W3 (WISE),5.762,0.008,0.008,mag,25931809044356.8,0.157000682826214,0.00115682378196969,0.00115682378196969,,,4071311726883.01,29998533412.0086,29998533412.0086,,,WISE,1024x1024 pixel detector array,11.5608,microns,flux in fixed aperture,2013wise.rept....1C
59,W3 (WISE),6.849,0.02,0.02,mag,25931809044356.8,0.057690133139893,0.00106269152464608,0.00106269152464608,,,1496009516327.22,27557513690.1785,27557513690.1785,,,WISE,1024x1024 pixel detector array,11.5608,microns,from fitting to map,2013wise.rept....1C
60,12 microns (IRAS),1.61,0.035,0.035,Jy,25000000100000.0,1.61,0.035,0.035,,,40250000161000.0,875000003500.0,875000003500.0,,,IRAS,Survey array,12.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
61,12 microns (IRAS),1.57,0.044,0.044,Jy,24979999600000.0,1.57,0.044,0.044,,,39218599372000.0,1099119982400.0,1099119982400.0,,,IRAS,Survey array,12.0,microns,integrated from scans,1989AJ.....98..766S
62,12 microns (IRAS),0.8571,8.0,8.0,Jy,24979999600000.0,0.8571,0.06857,0.06857,,,21410357657160.0,1712878572572.0,1712878572572.0,,,IRAS,Survey array,12.0,microns,flux in fixed aperture,1990IRASF.C...0000M
63,W4 (WISE),4.255,0.028,0.028,mag,13572455010118.5,0.16609513184368,0.00428341955554394,0.00428341955554394,,,2254318704348.04,58136519207.0818,58136519207.0818,,,WISE,1024x1024 pixel detector array,22.0883,microns,from fitting to map,2013wise.rept....1C
64,W4 (WISE),3.756,0.015,0.015,mag,13572455010118.5,0.263000699577373,0.00363348894176318,0.00363348894176318,,,3569565162643.58,49315365191.8438,49315365191.8438,,,WISE,1024x1024 pixel detector array,22.0883,microns,flux in fixed aperture,2013wise.rept....1C
65,W4 (WISE),3.82,0.013,0.013,mag,13572455010118.5,0.247945884274531,0.00296876578439877,0.00296876578439877,,,3365234359260.12,40293440044.3314,40293440044.3314,,,WISE,1024x1024 pixel detector array,22.0883,microns,flux in fixed aperture,2013wise.rept....1C
66,25 microns (IRAS),2.17,0.042,0.042,Jy,12000000200000.0,2.17,0.042,0.042,,,26040000434000.0,504000008400.0,504000008400.0,,,IRAS,Survey array,25.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
67,25 microns (IRAS),1.017,8.0,8.0,Jy,11989999900000.0,1.017,0.06857,0.06857,,,12193829898300.0,822154293143.0,822154293143.0,,,IRAS,Survey array,25.0,microns,flux in fixed aperture,1990IRASF.C...0000M
68,25 microns (IRAS),2.08,0.059,0.059,Jy,11989999900000.0,2.08,0.059,0.059,,,24939199792000.0,707409994100.0,707409994100.0,,,IRAS,Survey array,25.0,microns,integrated from scans,1989AJ.....98..766S
69,60 microns (IRAS),17.93,0.048,0.048,Jy,4999999910000.0,17.93,0.048,0.048,,,89649998386300.0,239999995680.0,239999995680.0,,,IRAS,Survey array,60.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
70,60 microns (IRAS),13.32,12.0,12.0,Jy,4996999940000.0,13.32,1.598,1.598,,,66560039200800.0,7985205904120.0,7985205904120.0,,,IRAS,Survey array,60.0,microns,flux in fixed aperture,1990IRASF.C...0000M
71,60 microns (IRAS),17.57,0.045,0.045,Jy,4996999940000.0,17.57,0.045,0.045,,,87797288945800.0,224864997300.0,224864997300.0,,,IRAS,Survey array,60.0,microns,integrated from scans,1989AJ.....98..766S
72,100 microns (IRAS),42.43,0.103,0.103,Jy,3000000050000.0,42.43,0.103,0.103,,,127290002121500.0,309000005150.0,309000005150.0,,,IRAS,Survey array,100.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
73,100 microns (IRAS),39.49,5.0,5.0,Jy,2997999890000.0,39.49,1.975,1.975,,,118391015656100.0,5921049782750.0,5921049782750.0,,,IRAS,Survey array,100.0,microns,flux in fixed aperture,1990IRASF.C...0000M
74,100 microns (IRAS),43.1,0.116,0.116,Jy,2997999890000.0,43.1,0.116,0.116,,,129213795259000.0,347767987240.0,347767987240.0,,,IRAS,Survey array,100.0,microns,integrated from scans,1989AJ.....98..766S
75,170 microns (ISO),79.56,15.0,15.0,Jy,1759999950000.0,79.56,11.93,11.93,,,140025596022000.0,20996799403500.0,20996799403500.0,,,ISO,ISOPHOT,170.0,microns,integrated from scans,2004A&A...422...39S
76,450 microns (SCUBA),4734.0,81.0,81.0,mJy,666000032000.0,4.734,0.081,0.081,,,3152844151488.0,53946002592.0,53946002592.0,,,JCMT,SCUBA,450.0,microns,flux in fixed aperture,2005MNRAS.357..361S
77,450 microns (SCUBA),4.68,0.93,0.93,Jy,666000031744.0,4.68,0.93,0.93,,,3116880148561.92,619380029521.92,619380029521.92,,,JCMT,SCUBA,450.0,microns,total flux; beam filling or dilution corrected,2009ApJ...706..941Z
78,850 microns (SCUBA),0.93,0.19,0.19,Jy,352999997440.0,0.93,0.19,0.19,,,328289997619.2,67069999513.6,67069999513.6,,,JCMT,SCUBA,850.0,microns,total flux; beam filling or dilution corrected,2009ApJ...706..941Z
79,850 microns (SCUBA),910.0,13.0,13.0,mJy,352999997000.0,0.91,0.013,0.013,,,321229997270.0,4588999961.0,4588999961.0,,,JCMT,SCUBA,850.0,microns,flux in fixed aperture,2005MNRAS.357..361S
80,5010 MHz,0.057,0.01,0.01,Jy,5009999870.0,0.057,0.01,0.01,,,285569992.59,50099998.7,50099998.7,,,Parkes,?,5010.0,MHz,flux in fixed aperture,1970ApL.....5...29W
81,1.465 GHz (VLA),135.0,5.0,5.0,mJy,1470000000.0,0.135,0.005,0.005,,,198450000.0,7350000.0,7350000.0,,,VLA,?,1.465,GHz,total flux; beam filling or dilution corrected,1985A&AS...60..293H
82,1400 MHz (NRAO),0.2,,,Jy,1400000000.0,0.2,,,,,280000000.0,,,,,91.4m,Superheterodyne receiver,1400.0,MHz,peak flux,1964AJ.....69..277H
83,1.4GHz,136.6,5.2,5.2,mJy,1400000000.0,0.1366,0.0052,0.0052,,,191240000.0,7280000.0,7280000.0,,,VLA,"D, DnC configurations",1.4,GHz,flux integrated from map or image,1998AJ....115.1693C
