No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
11,14-150 keV (Swift),1.4705e-09,,,erg/cm^2/s,1.98000009949437e+19,7.42929255597334e-06,,,,,147100000000000.0,,,,,Swift,BAT,82.0,keV,modelled datum,2017ApJS..233...17R
12,40-100 keV INTEGRAL,20.7,0.4,0.4,mCrab,1.68999995e+19,1.15384618798362e-06,2.22958586478065e-08,2.22958586478065e-08,,,19500000000000.0,376800000000.0,376800000000.0,,,INTEGRAL,IBIS,70.0,keV,flux integrated from map or image,2007ApJS..170..175B
13,40-100 keV INTEGRAL,1.578e-10,3.7e-12,3.7e-12,erg/cm^2/s,1.68999995e+19,9.33727838275972e-07,2.18934917719968e-08,2.18934917719968e-08,,,15780000000000.0,370000000000.0,370000000000.0,,,INTEGRAL,JEM-X,70.0,keV,flux integrated from map or image,2006ApJ...638..642B
14,40-100 keV INTEGRAL,1.74e-10,6.59e-12,6.59e-12,erg/cm^2/s,1.68999995e+19,1.0313609772592e-06,3.90177526336613e-08,3.90177526336613e-08,,,17430000000000.0,659400000000.0,659400000000.0,,,INTEGRAL,IBIS/ISGRI,70.0,keV,flux integrated from map or image,2006ApJ...636..765B
15,40-100 keV INTEGRAL,1.842e-10,,,erg/cm^2/s,1.6899999494266e+19,1.08994086101894e-06,,,,,18420000000000.0,,,,,INTEGRAL,"IBI/ISGRI, JEM-X, OMC",70.0,keV,modelled datum,2009A&A...505..417B
16,40-100 keV INTEGRAL,1.4424e-10,5.47e-12,5.47e-12,erg/cm^2/s,1.6899999494266e+19,8.53254463403538e-07,3.23668648739068e-08,3.23668648739068e-08,,,14420000000000.0,547000000000.0,547000000000.0,,,INTEGRAL,IBIS/ISGRI,70.0,keV,flux integrated from map or image,2010A&A...522A..68T
17,20-100 keV (RXTE),1.989e-10,,,erg/cm^2/s,1.4499999806808e+19,1.37172415620732e-06,,,,,19890000000000.0,,,,,RXTE,"PCA, HEXTE",60.0,keV,modelled datum,2011ApJS..193....3R
18,20-100 keV INTEGRAL,2.9873e-10,,,erg/cm^2/s,1.4499999806808e+19,2.06000002744659e-06,,,,,29870000000000.0,,,,,INTEGRAL,IBIS,60.0,keV,flux integrated from map or image,2009MNRAS.399..944M
19,20-100 keV INTEGRAL,2.2e-10,,,erg/cm^2/s,1.44999998e+19,1.51724140023781e-06,,,,,22000000000000.0,,,,,INTEGRAL,IBIS/ISGRI,60.0,keV,almost certainly an error for I,2005A&A...444..431S
20,20-100 keV BeppoSAX,2.9e-10,,,erg/cm^2/s,1.44999998e+19,2.00000002758621e-06,,,,,29000000000000.0,,,,,BeppoSAX,PDS,60.0,keV,almost certainly an error for I,2005A&A...444..431S
21,17-60 keV (INTEGRAL),1.992e-10,3.6e-12,3.6e-12,erg/cm^2/s,9.31000036e+18,2.13963471855333e-06,3.8668097323253e-08,3.8668097323253e-08,,,19920000000000.0,360000000000.0,360000000000.0,,,INTEGRAL,IBIS/ISGRI,38.5,keV,flux integrated from map or image,2007A&A...462...57S
22,20-50 keV (Swift),5.217e-10,,,erg/cm^2/s,8.45999980538757e+18,6.16666680852364e-06,,,,,52170000000000.0,,,,,Swift,BAT,35.0,keV,modelled datum,2017ApJS..233...17R
23,10-50 keV (Suzaku),2.17,,,log(erg/cm^2/s),7.2499999034038e+18,2.04000002718017e-06,,,,,14790000000000.0,,,,,Suzaku,"XIS, HXD/PIN",30.0,keV,modelled datum,2011ApJ...727...19F
24,20-40 keV (INTEGRAL),7.998e-11,2.63e-12,2.63e-12,erg/cm^2/s,7.2499999034038e+18,1.10317242849135e-06,3.62758625522911e-08,3.62758625522911e-08,,,7998000000000.0,263000000000.0,263000000000.0,,,INTEGRAL,IBIS/ISGRI,30.0,keV,flux integrated from map or image,2010A&A...522A..68T
25,20-40 keV (INTEGRAL),9.94e-11,,,erg/cm^2/s,7.2499999034038e+18,1.37103450102576e-06,,,,,9940000000000.0,,,,,INTEGRAL,"IBI/ISGRI, JEM-X, OMC",30.0,keV,modelled datum,2009A&A...505..417B
26,20-40 keV (INTEGRAL),13.7,0.2,0.2,mCrab,7.2499999e+18,1.4303448473151e-06,2.08827589087277e-08,2.08827589087277e-08,,,10370000000000.0,151400000000.0,151400000000.0,,,INTEGRAL,IBIS,30.0,keV,flux integrated from map or image,2007ApJS..170..175B
27,20-40 keV (INTEGRAL),9.85e-11,2.3e-12,2.3e-12,erg/cm^2/s,7.2499999e+18,1.35862070839477e-06,3.17241383686088e-08,3.17241383686088e-08,,,9850000000000.0,230000000000.0,230000000000.0,,,INTEGRAL,JEM-X,30.0,keV,flux integrated from map or image,2006ApJ...638..642B
28,20-40 keV (INTEGRAL),8.63e-11,3.03e-12,3.03e-12,erg/cm^2/s,7.2499999e+18,1.19034484400476e-06,4.17655178174554e-08,4.17655178174554e-08,,,8630000000000.0,302800000000.0,302800000000.0,,,INTEGRAL,IBIS/ISGRI,30.0,keV,flux integrated from map or image,2006ApJ...636..765B
29,2-10 keV (Swift),1.7e-12,,,erg/cm^2/s,1.45000006314413e+18,1.17241374204755e-07,,,,,170000000000.0,,,,,Swift,BAT,6.0,keV,modelled datum,2017ApJS..233...17R
30,2-10 keV (Swift),1.494e-10,,,erg/cm^2/s,1.45000006314413e+18,1.03034478271709e-05,,,,,14940000000000.0,,,,,Swift,BAT,6.0,keV,modelled datum,2017ApJS..233...17R
31,2-10 keV (Chandra),2.6e-12,,,erg/cm^2/s,1.4500000631441e+18,1.79310337019041e-07,,,,,260000000000.0,,,,,Chandra,HETGS,6.0,keV,modelled datum,2011ApJ...738..147S
32,2-10 keV (RXTE),6.1e-12,,,erg/cm^2/s,1.4500000631441e+18,4.20689636852367e-07,,,,,610000000000.0,,,,,RXTE,"PCA, HEXTE",6.0,keV,modelled datum,2011ApJS..193....3R
33,2-10 keV,5.4e-15,,,W/m^2,1.45000006e+18,3.72413777693223e-07,3.72413777693223e-07,3.72413777693223e-07,,,540000000000.0,540000000000.0,540000000000.0,,,Literature compilation,Literature compilation,6.0,keV,flux integrated from map or image,2004A&A...418..465L
34,2-10 keV,1.9e-13,,,W/m^2,1.45000006e+18,1.31034477336504e-05,,,,,19000000000000.0,,,,,Literature compilation,Literature compilation,6.0,keV,flux integrated from map or image,2004A&A...418..465L
35,0.3-8 keV (Chandra),2.64e-13,,,erg/cm^2/s,9.9999998430675e+17,2.64000004143018e-08,,,,,26400000000.0,,,,,Chandra,"ACIS-S, ACIS-I",4.15,keV,flux integrated from map or image,2011ApJS..192...10L
36,0.3-8 keV (Chandra),1.21e-13,7e-15,7e-15,erg/cm^2/s,9.99999984306749e+17,1.21000001898883e-08,7.00000010985276e-10,7.00000010985276e-10,,,12100000000.0,700000000.0,700000000.0,,,Chandra,ACIS-S3,4.15,keV,modelled datum,2008ApJ...682.1020K
37,2-7 keV Chandra,4.1357e-13,1.1512e-14,1.1512e-14,erg/cm^2/s,9.18835911992269e+17,4.50101796535538e-08,1.25289167760531e-09,1.25289167760531e-09,,,41356969470.909,1151201867.22,1151201867.22,,,Chandra,"ACIS, HRC-I",3.8,keV,from fitting to map,2020CSC...C2..0000:
38,2-7 keV Chandra,5.032e-13,1.4247e-14,1.4247e-14,erg/cm^2/s,9.18835911992269e+17,5.47645276876514e-08,1.55054814795919e-09,1.55054814795919e-09,,,50319614742.709,1424699321.61801,1424699321.61801,,,Chandra,"ACIS, HRC-I",3.8,keV,flux in fixed aperture,2020CSC...C2..0000:
39,2-7 keV Chandra,5.0697e-13,1.2184e-14,1.2184e-14,erg/cm^2/s,9.18835911992269e+17,5.51747901133348e-08,1.32600923741459e-09,1.32600923741459e-09,,,50696578592.768,1218384906.97001,1218384906.97001,,,Chandra,"ACIS, HRC-I",3.8,keV,flux in fixed aperture,2020CSC...C2..0000:
40,2-7 keV Chandra,4.0889e-13,1.3395e-14,1.3395e-14,erg/cm^2/s,9.18835911992269e+17,4.45008918066222e-08,1.45778360323303e-09,1.45778360323303e-09,,,40889017507.607,1339463926.564,1339463926.564,,,Chandra,"ACIS, HRC-I",3.8,keV,from fitting to map,2020CSC...C2..0000:
41,0.5-7 keV Chandra,4.9792e-13,1.1804e-14,1.1804e-14,erg/cm^2/s,5.56137525679531e+17,8.95320024261647e-08,2.12255684103795e-09,2.12255684103795e-09,,,49792106298.421,1180433509.68901,1180433509.68901,,,Chandra,"ACIS, HRC-I",2.3,keV,flux in fixed aperture,2020CSC...C2..0000:
42,0.5-7 keV Chandra,3.5956e-13,1.0686e-14,1.0686e-14,erg/cm^2/s,5.56137525679531e+17,6.46526519811094e-08,1.92146230645793e-09,1.92146230645793e-09,,,35955765901.394,1068597292.8,1068597292.8,,,Chandra,"ACIS, HRC-I",2.3,keV,from fitting to map,2020CSC...C2..0000:
43,0.5-7 keV Chandra,4.9575e-13,1.3782e-14,1.3782e-14,erg/cm^2/s,5.56137525679531e+17,8.91415565160354e-08,2.47820030583622e-09,2.47820030583622e-09,,,49574964676.05,1378220186.22601,1378220186.22601,,,Chandra,"ACIS, HRC-I",2.3,keV,flux in fixed aperture,2020CSC...C2..0000:
44,0.5-7 keV Chandra,3.57e-13,1.2442e-14,1.2442e-14,erg/cm^2/s,5.56137525679531e+17,6.41933550212865e-08,2.23726113878345e-09,2.23726113878345e-09,,,35700333626.606,1244224874.022,1244224874.022,,,Chandra,"ACIS, HRC-I",2.3,keV,from fitting to map,2020CSC...C2..0000:
45,1.2-2 keV Chandra,8.2395e-16,2.5176e-16,2.5176e-16,erg/cm^2/s,3.77206321765247e+17,2.18435609347951e-10,6.67442139674356e-11,6.67442139674356e-11,,,82395292.744691,25176339.449769,25176339.449769,,,Chandra,"ACIS, HRC-I",1.56,keV,flux in fixed aperture,2020CSC...C2..0000:
46,1.2-2 keV Chandra,3.1413e-16,1.4166e-16,1.4166e-16,erg/cm^2/s,3.77206321765247e+17,8.32769828929498e-11,3.75562864027036e-11,3.75562864027036e-11,,,31412604.404757,14166468.653126,14166468.653126,,,Chandra,"ACIS, HRC-I",1.56,keV,from fitting to map,2020CSC...C2..0000:
47,1.2-2 keV Chandra,5.4692e-16,2.0289e-16,2.0289e-16,erg/cm^2/s,3.77206321765247e+17,1.44991821846526e-10,5.37872887495181e-11,5.37872887495181e-11,,,54691831.80477,20288905.346931,20288905.346931,,,Chandra,"ACIS, HRC-I",1.56,keV,from fitting to map,2020CSC...C2..0000:
48,1.2-2 keV Chandra,1.1662e-15,3.6015e-16,3.6015e-16,erg/cm^2/s,3.77206321765247e+17,3.09169581343678e-10,9.54788412973204e-11,9.54788412973204e-11,,,116620720.58035,36015222.53217,36015222.53217,,,Chandra,"ACIS, HRC-I",1.56,keV,flux in fixed aperture,2020CSC...C2..0000:
49,0.1-2.4 keV (ROSAT),2.58e-12,5.23e-13,5.23e-13,erg/cm^2/s,3.25000003e+17,7.93846146518343e-07,1.60923075437633e-07,1.60923075437633e-07,,,258000000000.0,52300000000.0,52300000000.0,,,ROSAT,?,1.3,keV,flux integrated from map or image,1994A&A...281..355B
50,0.5-1.2 keV Chandra,,,,erg/cm^2/s,2.22455010271813e+17,,,,2.76303721350965e-11,,,,,6146514.7171269,,Chandra,"ACIS, HRC-I",0.92,keV,flux in fixed aperture,2020CSC...C2..0000:
51,0.5-1.2 keV Chandra,4.9561e-17,4.9561e-17,4.9561e-17,erg/cm^2/s,2.22455010271813e+17,2.22791143575429e-11,2.22791143575429e-11,2.22791143575429e-11,,,4956100.6132541,4956100.6132541,4956100.6132541,,,Chandra,"ACIS, HRC-I",0.92,keV,from fitting to map,2020CSC...C2..0000:
52,0.2-0.5 keV Chandra,,,,erg/cm^2/s,9.67195696833967e+16,,,,8.26243214987446e-11,,,,,7991388.8207412,,Chandra,"ACIS, HRC-I",0.4,keV,from fitting to map,2020CSC...C2..0000:
53,0.2-0.5 keV Chandra,,,,erg/cm^2/s,9.67195696833967e+16,,,,4.275430270844e-10,,,,,41351777.60074,,Chandra,"ACIS, HRC-I",0.4,keV,flux in fixed aperture,2020CSC...C2..0000:
54,B (m_B),9.37,0.21,0.21,mag,681000015000000.0,0.761,0.1624,0.1624,,,518241011415000.0,110594402436000.0,110594402436000.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
55,B (B_T),9.3,0.2,0.2,mag,681000015000000.0,0.8117,0.1642,0.1642,,,552767712175500.0,111820202463000.0,111820202463000.0,,,Literature compilation,Literature compilation,4400.0,A,flux integrated from map or image,1991RC3.9.C...0000d
56,B (B_T^0),7.43,,,mag,681000015000000.0,4.544,,,,,3094464068160000.0,,,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
57,B (Cousins) (B_26),9.38,0.09,0.09,mag,681000015000000.0,0.7553,0.06528,0.06528,,,514359311329500.0,44455680979200.0,44455680979200.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
58,B (Cousins) (B_25),9.51,0.09,0.09,mag,681000015000000.0,0.6687,0.05779,0.05779,,,455384710030500.0,39354990866850.0,39354990866850.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
59,B (Cousins) (B_T),9.31,0.09,0.09,mag,681000015000000.0,0.805,0.06958,0.06958,,,548205012075000.0,47383981043700.0,47383981043700.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
60,B_J,9.3203,,,mag,640999978000000.0,0.7387,,,,,473506683748600.0,,,,,UKST,Photographic plates,4680.0,A,flux in fixed aperture,2005MNRAS.361...34D
61,R (Cousins) (R_T),7.55,0.09,0.09,mag,468000004000000.0,2.936,0.2537,0.2537,,,1374048011744000.0,118731601014800.0,118731601014800.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
62,R (Cousins) (R_25),7.77,0.09,0.09,mag,468000004000000.0,2.401,0.2075,0.2075,,,1123668009604000.0,97110000830000.0,97110000830000.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
63,R (Cousins) (R_26),7.66,0.09,0.09,mag,468000004000000.0,2.657,0.2296,0.2296,,,1243476010628000.0,107452800918400.0,107452800918400.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
64,R,9.5065,,,mag,468000004000000.0,0.4852,,,,,227073601940800.0,,,,,UKST,Photographic plates,6400.0,A,flux in fixed aperture,2005MNRAS.361...34D
65,I_t_ (Kron-Cousins),7.82,5.0,5.0,mag,379499988000000.0,1.7725,0.088623,0.088623,,,672663728730000.0,33632427436524.0,33632427436524.0,,,1m,CCD,8060.0,A,from multi-aperture data,1996ApJS..107...97M
66,I,8.8258,,,mag,378999994000000.0,0.752,,,,,285007995488000.0,,,,,UKST,Photographic plates,7900.0,A,flux in fixed aperture,2005MNRAS.361...34D
67,J (2MASS/CTIO),,,,mag,242746929554656.0,,,,0.0177700363856196,,,,,4313621770683.67,,1.3m,256x256 NICMOS3,1.235,microns,flux in fixed aperture,2006AJ....131.1163S
68,J_20 (2MASS LGA),5.662,0.015,0.015,mag,240000004000000.0,8.6525,0.12037,0.12037,,,2076600034610000.0,28888800481480.0,28888800481480.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
69,J_14arcsec (2MASS),10.605,0.015,0.015,mag,240000004000000.0,0.091189,0.0012686,0.0012686,,,21885360364756.0,304464005074.4,304464005074.4,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
70,J_Kron (2MASS LGA),5.624,0.016,0.016,mag,240000004000000.0,8.9607,0.13302,0.13302,,,2150568035842800.0,31924800532080.0,31924800532080.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
71,J_tot (2MASS LGA),5.598,0.016,0.016,mag,240000004000000.0,9.1779,0.13625,0.13625,,,2202696036711600.0,32700000545000.0,32700000545000.0,,,1.3m,256x256 NICMOS3,1.25,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
72,H_20 (2MASS LGA),4.894,0.016,0.016,mag,181999994000000.0,11.29,0.16761,0.16761,,,2054779932260000.0,30505018994340.0,30505018994340.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
73,H_tot (2MASS LGA),4.839,0.017,0.017,mag,181999994000000.0,11.877,0.18743,0.18743,,,2161613928738000.0,34112258875420.0,34112258875420.0,,,1.3m,256x256 NICMOS3,1.65,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
74,H_14arcsec (2MASS),9.234,0.015,0.015,mag,181999994000000.0,0.20735,0.0028846,0.0028846,,,37737698755900.0,524997182692.4,524997182692.4,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
75,H_Kron (2MASS LGA),4.862,0.016,0.016,mag,181999994000000.0,11.628,0.17262,0.17262,,,2116295930232000.0,31416838964280.0,31416838964280.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
76,H (2MASS/CTIO),10.343,0.007,0.007,mag,180380540312876.0,0.0746620579834949,0.000481364076830147,0.000481364076830147,,,13467582359934.1,86828712265.8307,86828712265.8307,,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
77,H (2MASS/CTIO),11.282,0.149,0.149,mag,180380540312876.0,0.0314412610634758,0.00431481227016974,0.00431481227016974,,,5671391658747.96,778308168641.845,778308168641.845,,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
78,K_s (2MASS/CTIO),9.373,0.061,0.061,mag,138857090319592.0,0.118794296819402,0.00667422903853317,0.00667422903853317,,,16495430402904.2,926764024417.247,926764024417.247,,,1.3m,256x256 NICMOS3,2.159,microns,flux in fixed aperture,2006AJ....131.1163S
79,K_s (2MASS/CTIO),8.991,0.007,0.007,mag,138857090319592.0,0.168886754976209,0.0010888531483546,0.0010888531483546,,,23451123389514.3,151194979965.847,151194979965.847,,,1.3m,256x256 NICMOS3,2.159,microns,flux in fixed aperture,2006AJ....131.1163S
80,K_Kron (2MASS LGA),4.504,0.016,0.016,mag,138000000000000.0,10.529,0.15631,0.15631,,,1453002000000000.0,21570780000000.0,21570780000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
81,K_tot (2MASS LGA),4.483,0.017,0.017,mag,138000000000000.0,10.735,0.16941,0.16941,,,1481430000000000.0,23378580000000.0,23378580000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
82,K_s_14arcsec (2MASS),8.285,0.015,0.015,mag,138000000000000.0,0.32359,0.0045016,0.0045016,,,44655420000000.0,621220800000.0,621220800000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
83,K_20 (2MASS LGA),4.533,0.016,0.016,mag,138000000000000.0,10.252,0.15219,0.15219,,,1414776000000000.0,21002220000000.0,21002220000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
84,W1 (WISE),7.768,0.023,0.023,mag,89420884686512.0,0.241833676461104,0.0051229520893102,0.0051229520893102,,,21624981296143.6,458098908032.733,458098908032.733,,,WISE,1024x1024 pixel detector array,3.3526,microns,from fitting to map,2013wise.rept....1C
85,W1 (WISE),6.864,0.006,0.006,mag,89420884686512.0,0.556053755506237,0.00307286661199684,0.00307286661199684,,,49722818750625.1,274778450968.402,274778450968.402,,,WISE,1024x1024 pixel detector array,3.3526,microns,flux in fixed aperture,2013wise.rept....1C
86,W1 (WISE),7.798,0.006,0.006,mag,89420884686512.0,0.235243037393315,0.00130000106671797,0.00130000106671797,,,21035640520052.4,116247245479.33,116247245479.33,,,WISE,1024x1024 pixel detector array,3.3526,microns,flux in fixed aperture,2013wise.rept....1C
87,W2 (WISE),6.158,0.005,0.005,mag,65132627531068.0,0.591276060164686,0.00272292688395891,0.00272292688395891,,,38511363394743.9,177351382527.227,177351382527.227,,,WISE,1024x1024 pixel detector array,4.6028,microns,flux in fixed aperture,2013wise.rept....1C
88,W2 (WISE),6.658,0.005,0.005,mag,65132627531068.0,0.373069972776221,0.00171805071591644,0.00171805071591644,,,24299027579859.3,111901157359.27,111901157359.27,,,WISE,1024x1024 pixel detector array,4.6028,microns,flux in fixed aperture,2013wise.rept....1C
89,W2 (WISE),6.498,0.02,0.02,mag,65132627531068.0,0.432305036714495,0.00796335306532031,0.00796335306532031,,,28157162936129.9,518674109101.897,518674109101.897,,,WISE,1024x1024 pixel detector array,4.6028,microns,from fitting to map,2013wise.rept....1C
90,6 microns (ISO),,,,Jy,50000000200000.0,,,,0.9092,,,,,45460000181840.0,,ISO,ISOPHOT-S,6.0,microns,flux integrated from map or image,2004A&A...418..465L
91,6 microns (IRS),0.48,,,Jy,50000000200000.0,0.48,,,,,24000000096000.0,,,,,Spitzer,IRS,6.0,microns,flux integrated from map or image,2006ApJ...653.1129B
92,PAH1 (VLT),170.8,14.5,14.5,mJy,34900000374784.0,0.1708,0.0145,0.0145,,,5960920064013.11,506050005434.368,506050005434.368,,,VLT,VISIR,8.59,microns,flux in fixed aperture,2014MNRAS.439.1648A
93,Si2 (GeminiS),107.6,5.6,5.6,mJy,34300000993280.0,0.1076,0.0056,0.0056,,,3690680106876.93,192080005562.368,192080005562.368,,,Gemini South,T-ReCS,8.74,microns,flux in fixed aperture,2014MNRAS.439.1648A
94,PAH2 (VLT),63.2,7.9,7.9,mJy,26599999143936.0,0.0632,0.0079,0.0079,,,1681119945896.76,210139993237.094,210139993237.094,,,VLT,VISIR,11.25,microns,flux in fixed aperture,2014MNRAS.439.1648A
95,W3 (WISE),3.057,0.011,0.011,mag,25931809044356.8,1.89627596838713,0.0192118818188486,0.0192118818188486,,,49173866307617.8,498198850709.132,498198850709.132,,,WISE,1024x1024 pixel detector array,11.5608,microns,flux in fixed aperture,2013wise.rept....1C
96,W3 (WISE),2.714,0.01,0.01,mag,25931809044356.8,2.60076757066847,0.0239539545542542,0.0239539545542542,,,67442608011330.5,621169375358.121,621169375358.121,,,WISE,1024x1024 pixel detector array,11.5608,microns,flux in fixed aperture,2013wise.rept....1C
97,W3 (WISE),2.622,0.011,0.011,mag,25931809044356.8,2.83075016462731,0.0286793897766696,0.0286793897766696,,,73406472721396.9,743708459197.274,743708459197.274,,,WISE,1024x1024 pixel detector array,11.5608,microns,from fitting to map,2013wise.rept....1C
98,12 microns (IRAS),27.74,0.034,0.034,Jy,25000000100000.0,27.74,0.034,0.034,,,693500002774000.0,850000003400.0,850000003400.0,,,IRAS,Survey array,12.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
99,12 microns (IRAS),23.65,15.0,15.0,Jy,24979999600000.0,23.65,3.5475,3.5475,,,590776990540000.0,88616548581000.0,88616548581000.0,,,IRAS,Survey array,12.0,microns,flux integrated from map or image,1988ApJS...68...91R
100,12 microns (IRAS),3.95,5.0,5.0,Jy,24979999600000.0,3.95,0.1975,0.1975,,,98670998420000.0,4933549921000.0,4933549921000.0,,,IRAS,Survey array,12.0,microns,flux in fixed aperture,1990IRASF.C...0000M
101,15 microns (IRS),1.83,,,Jy,19999999700000.0,1.83,,,,,36599999451000.0,,,,,Spitzer,IRS,15.0,microns,flux integrated from map or image,2006ApJ...653.1129B
102,18 microns (AKARI),9.945,,,Jy,16699999911936.0,9.945,,,,,166081499124204.0,,,,,AKARI,IRC,18.0,microns,not reported in paper,2015ApJ...814...11T
103,18.3 microns GeminiS,1000.0,,,mJy,16400000221184.0,1.0,,,,,16400000221184.0,,,,,Subaru,COMICS,18.3,microns,flux in fixed aperture,2011AJ....141..156I
104,Qa (GeminiS),,,,mJy,16400000221184.0,,,,0.1266,,,,,2076240028001.89,,Gemini South,Michelle,18.3,microns,flux in fixed aperture,2014MNRAS.439.1648A
105,Q2 (VLT),,,,mJy,15999999934464.0,,,,0.2213,,,,,3540799985496.88,,VLT,VISIR,18.72,microns,flux in fixed aperture,2014MNRAS.439.1648A
106,W4 (WISE),-0.189,0.017,0.017,mag,13572455010118.5,9.95306645304647,0.155840920621675,0.155840920621675,,,135087546646693.0,2115143883873.13,2115143883873.13,,,WISE,1024x1024 pixel detector array,22.0883,microns,from fitting to map,2013wise.rept....1C
107,W4 (WISE),-0.022,0.008,0.008,mag,13572455010118.5,8.53408381238942,0.0628814533400629,0.0628814533400629,,,115828468596236.0,853455696428.868,853455696428.868,,,WISE,1024x1024 pixel detector array,22.0883,microns,flux in fixed aperture,2013wise.rept....1C
