No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
25,B_J,10.7048,,,mag,640999978000000.0,0.2064,,,,,132302395459200.0,,,,,UKST,Photographic plates,4680.0,A,flux in fixed aperture,2005MNRAS.361...34D
26,V (Johnson),10.18,,,mag,542120000000000.0,0.3084,,,,,167189808000000.0,,,,,Literature compilation,Literature compilation,5530.0,A,flux in fixed aperture,1988VIrPh.C...0000d
27,V (Johnson),10.13,,,mag,542120000000000.0,0.3229,,,,,175050548000000.0,,,,,Literature compilation,Literature compilation,5530.0,A,flux in fixed aperture,1988VIrPh.C...0000d
28,V (V_T),9.94,0.1,0.1,mag,542000009000000.0,0.3847,0.03731,0.03731,,,208507403462300.0,20222020335790.0,20222020335790.0,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
29,V (V_T^0),9.71,,,mag,542000009000000.0,0.4754,,,,,257666804278600.0,,,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
30,R (Cousins) (R_25),9.5,0.09,0.09,mag,468000004000000.0,0.4867,0.04207,0.04207,,,227775601946800.0,19688760168280.0,19688760168280.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
31,R (Cousins) (R_26),9.44,0.09,0.09,mag,468000004000000.0,0.5171,0.04469,0.04469,,,242002802068400.0,20914920178760.0,20914920178760.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
32,R,10.8865,,,mag,468000004000000.0,0.1361,,,,,63694800544400.0,,,,,UKST,Photographic plates,6400.0,A,flux in fixed aperture,2005MNRAS.361...34D
33,R (Cousins) (R_T),9.36,0.09,0.09,mag,468000004000000.0,0.5549,0.04796,0.04796,,,259693202219600.0,22445280191840.0,22445280191840.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
34,R' (Johnson),9.57,,,mag,448120010000000.0,0.4131,,,,,185118376131000.0,,,,,Literature compilation,Literature compilation,6690.0,A,flux in fixed aperture,1988VIrPh.C...0000d
35,R' (Johnson),9.58,,,mag,448120010000000.0,0.4093,,,,,183415520093000.0,,,,,Literature compilation,Literature compilation,6690.0,A,flux in fixed aperture,1988VIrPh.C...0000d
36,I,10.239,,,mag,378999994000000.0,0.2046,,,,,77543398772400.0,,,,,UKST,Photographic plates,7900.0,A,flux in fixed aperture,2005MNRAS.361...34D
37,I' (Johnson),8.99,,,mag,374740997000000.0,0.5679,,,,,212815412196300.0,,,,,Literature compilation,Literature compilation,8000.0,A,flux in fixed aperture,1988VIrPh.C...0000d
38,I' (Johnson),8.95,,,mag,374740997000000.0,0.5892,,,,,220797395432400.0,,,,,Literature compilation,Literature compilation,8000.0,A,flux in fixed aperture,1988VIrPh.C...0000d
39,J (RGO),9.16,0.16,0.16,mag,249827007000000.0,0.3555,0.05645,0.05645,,,88813500988500.0,14102734545150.0,14102734545150.0,,,"74in, 40in",Photometer,1.2,microns,flux in fixed aperture,1973MNRAS.164..155G
40,J (AAO),9.41,0.03,0.03,mag,249827007000000.0,0.2824,0.007911,0.007911,,,70551146776800.0,1976381452377.0,1976381452377.0,,,1.9m,MSO IR photometer,1.2,microns,flux in fixed aperture,1982AJ.....87.1106G
41,J (RGO),8.95,0.12,0.12,mag,249827007000000.0,0.4314,0.05041,0.05041,,,107775370819800.0,12593779422870.0,12593779422870.0,,,"74in, 40in",Photometer,1.2,microns,flux in fixed aperture,1973MNRAS.164..155G
42,J,9.03,0.12,0.12,mag,249827007000000.0,0.4007,0.04683,0.04683,,,100105681704900.0,11699398737810.0,11699398737810.0,,,"1.88m, 1.5m, 1m",Photometer,1.2,microns,flux in fixed aperture,1976MNRAS.175..191G
43,J (AAO),8.71,0.03,0.03,mag,249827007000000.0,0.5381,0.01507,0.01507,,,134431912466700.0,3764892995490.0,3764892995490.0,,,1.9m,MSO IR photometer,1.2,microns,flux in fixed aperture,1982AJ.....87.1106G
44,J (AAO),9.07,0.03,0.03,mag,249827007000000.0,0.3862,0.01082,0.01082,,,96483190103400.0,2703128215740.0,2703128215740.0,,,1.9m,MSO IR photometer,1.2,microns,flux in fixed aperture,1982AJ.....87.1106G
45,J (RGO),9.15,0.12,0.12,mag,249827007000000.0,0.3588,0.04193,0.04193,,,89637930111600.0,10475246403510.0,10475246403510.0,,,"74in, 40in",Photometer,1.2,microns,flux in fixed aperture,1973MNRAS.164..155G
46,F_J (total),3.27,2.68,2.68,log(mJy),240999993000000.0,1.8621,0.48214,0.48214,,,448766086965300.0,116195736625020.0,116195736625020.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
47,J_20 (2MASS LGA),7.731,0.015,0.015,mag,240000004000000.0,1.2869,0.017903,0.017903,,,308856005147600.0,4296720071612.0,4296720071612.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
48,J_Kron (2MASS LGA),7.744,0.015,0.015,mag,240000004000000.0,1.2716,0.01769,0.01769,,,305184005086400.0,4245600070760.0,4245600070760.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
49,J_14arcsec (2MASS),9.453,0.015,0.015,mag,240000004000000.0,0.26348,0.0036654,0.0036654,,,63235201053920.0,879696014661.6,879696014661.6,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
50,J_tot (2MASS LGA),7.641,0.017,0.017,mag,240000004000000.0,1.3981,0.022063,0.022063,,,335544005592400.0,5295120088252.0,5295120088252.0,,,1.3m,256x256 NICMOS3,1.25,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
51,F_H (total),3.43,2.84,2.84,log(mJy),184000006000000.0,2.6915,0.6969,0.6969,,,495236016149000.0,128229604181400.0,128229604181400.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
52,H (AAO),7.89,0.03,0.03,mag,182799999000000.0,0.7192,0.02015,0.02015,,,131469759280800.0,3683419979850.0,3683419979850.0,,,1.9m,MSO IR photometer,1.64,microns,flux in fixed aperture,1982AJ.....87.1106G
53,H (AAO),8.58,0.03,0.03,mag,182799999000000.0,0.3809,0.01067,0.01067,,,69628519619100.0,1950475989330.0,1950475989330.0,,,1.9m,MSO IR photometer,1.64,microns,flux in fixed aperture,1982AJ.....87.1106G
54,H,8.23,0.12,0.12,mag,182799999000000.0,0.5258,0.06145,0.06145,,,96116239474200.0,11233059938550.0,11233059938550.0,,,"1.88m, 1.5m, 1m",Photometer,1.64,microns,flux in fixed aperture,1976MNRAS.175..191G
55,H (AAO),8.21,0.03,0.03,mag,182799999000000.0,0.5356,0.01501,0.01501,,,97907679464400.0,2743827984990.0,2743827984990.0,,,1.9m,MSO IR photometer,1.64,microns,flux in fixed aperture,1982AJ.....87.1106G
56,H (RGO),8.23,0.11,0.11,mag,182799999000000.0,0.5258,0.05606,0.05606,,,96116239474200.0,10247767943940.0,10247767943940.0,,,"74in, 40in",Photometer,1.64,microns,flux in fixed aperture,1973MNRAS.164..155G
57,H (RGO),8.13,0.08,0.08,mag,182799999000000.0,0.5766,0.04409,0.04409,,,105402479423400.0,8059651955910.0,8059651955910.0,,,"74in, 40in",Photometer,1.64,microns,flux in fixed aperture,1973MNRAS.164..155G
58,H (RGO),8.45,0.1,0.1,mag,182799999000000.0,0.4294,0.04143,0.04143,,,78494319570600.0,7573403958570.0,7573403958570.0,,,"74in, 40in",Photometer,1.64,microns,flux in fixed aperture,1973MNRAS.164..155G
59,H_tot (2MASS LGA),6.983,0.018,0.018,mag,181999994000000.0,1.6485,0.027559,0.027559,,,300026990109000.0,5015737834646.0,5015737834646.0,,,1.3m,256x256 NICMOS3,1.65,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
60,H_14arcsec (2MASS),8.638,0.015,0.015,mag,181999994000000.0,0.359,0.0049943,0.0049943,,,65337997846000.0,908962570034.2,908962570034.2,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
61,H_20 (2MASS LGA),7.056,0.016,0.016,mag,181999994000000.0,1.5413,0.022882,0.022882,,,280516590752200.0,4164523862708.0,4164523862708.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
62,H_Kron (2MASS LGA),7.068,0.016,0.016,mag,181999994000000.0,1.5244,0.02263,0.02263,,,277440790853600.0,4118659864220.0,4118659864220.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
63,K_s_14arcsec (2MASS),8.179,0.015,0.015,mag,138000000000000.0,0.35678,0.0049635,0.0049635,,,49235640000000.0,684963000000.0,684963000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
64,K_Kron (2MASS LGA),6.741,0.016,0.016,mag,138000000000000.0,1.3415,0.019916,0.019916,,,185127000000000.0,2748408000000.0,2748408000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
65,K_20 (2MASS LGA),6.732,0.016,0.016,mag,138000000000000.0,1.3527,0.020082,0.020082,,,186672600000000.0,2771316000000.0,2771316000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
66,K_tot (2MASS LGA),6.656,0.021,0.021,mag,138000000000000.0,1.4508,0.028333,0.028333,,,200210400000000.0,3909954000000.0,3909954000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
67,F_K (total),3.36,2.77,2.77,log(mJy),137000003000000.0,2.2909,0.59317,0.59317,,,313853306872700.0,81264291779510.0,81264291779510.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
68,K (RGO),7.78,0.06,0.06,mag,136891999000000.0,0.5022,0.02854,0.02854,,,68747161897800.0,3906897651460.0,3906897651460.0,,,"74in, 40in",Photometer,2.19,microns,flux in fixed aperture,1973MNRAS.164..155G
69,K (AAO),7.51,0.03,0.03,mag,136891999000000.0,0.644,0.01804,0.01804,,,88158447356000.0,2469531661960.0,2469531661960.0,,,1.9m,MSO IR photometer,2.19,microns,flux in fixed aperture,1982AJ.....87.1106G
70,K (AAO),7.82,0.03,0.03,mag,136891999000000.0,0.4841,0.01356,0.01356,,,66269416715900.0,1856255506440.0,1856255506440.0,,,1.9m,MSO IR photometer,2.19,microns,flux in fixed aperture,1982AJ.....87.1106G
71,K (AAO),8.21,0.03,0.03,mag,136891999000000.0,0.338,0.009469,0.009469,,,46269495662000.0,1296230338531.0,1296230338531.0,,,1.9m,MSO IR photometer,2.19,microns,flux in fixed aperture,1982AJ.....87.1106G
72,K (RGO),7.94,0.09,0.09,mag,136891999000000.0,0.4334,0.03746,0.03746,,,59328992366600.0,5127974282540.0,5127974282540.0,,,"74in, 40in",Photometer,2.19,microns,flux in fixed aperture,1973MNRAS.164..155G
73,K (RGO),7.93,0.08,0.08,mag,136891999000000.0,0.4374,0.03345,0.03345,,,59876560362600.0,4579037366550.0,4579037366550.0,,,"74in, 40in",Photometer,2.19,microns,flux in fixed aperture,1973MNRAS.164..155G
74,K,7.86,0.12,0.12,mag,136891999000000.0,0.4666,0.05452,0.05452,,,63873806733400.0,7463351785480.0,7463351785480.0,,,"1.88m, 1.5m, 1m",Photometer,2.19,microns,flux in fixed aperture,1976MNRAS.175..191G
75,L,6.7,0.12,0.12,mag,88174302900000.0,0.585,0.06837,0.06837,,,51581967196500.0,6028477089273.0,6028477089273.0,,,"1.88m, 1.5m, 1m",Photometer,3.4,microns,flux in fixed aperture,1976MNRAS.175..191G
76,L (RGO),6.89,0.29,0.29,mag,85655002500000.0,0.4911,0.1504,0.1504,,,42065171727750.0,12882512376000.0,12882512376000.0,,,"74in, 40in",Photometer,3.5,microns,flux in fixed aperture,1973MNRAS.164..155G
77,L (RGO),6.6,0.18,0.18,mag,85655002500000.0,0.6414,0.1157,0.1157,,,54939118603500.0,9910283789250.0,9910283789250.0,,,"74in, 40in",Photometer,3.5,microns,flux in fixed aperture,1973MNRAS.164..155G
78,L (RGO),6.67,0.4,0.4,mag,85655002500000.0,0.6014,0.2679,0.2679,,,51512918503500.0,22946975169750.0,22946975169750.0,,,"74in, 40in",Photometer,3.5,microns,flux in fixed aperture,1973MNRAS.164..155G
79,3.6 microns IRAC AB,8.95,,,mag,84399999680512.0,0.9551,,,,,80610439694857.0,,,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2014MNRAS.444..527S
80,3.6 microns IRAC AB,8.88,,,mag,84399999680512.0,1.019,,,,,86003599674441.7,,,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2014MNRAS.444..527S
81,6 microns (ISO),,,,Jy,50000000200000.0,,,,0.5108,,,,,25540000102160.0,,ISO,ISOPHOT-S,6.0,microns,flux integrated from map or image,2004A&A...418..465L
82,LW2 (ISOCAM),2645.0,10.0,10.0,mJy,44400000400000.0,2.645,0.2645,0.2645,,,117438001058000.0,11743800105800.0,11743800105800.0,,,ISO,ISOCAM,6.75,microns,flux in fixed aperture,2004A&A...419..501F
83,7.7 microns Spitzer,4322.4,,,mJy,38900001144832.0,4.322,,,,,168125804947964.0,,,,,Spitzer,IRS,7.7,microns,flux integrated from map or image,2011ApJ...730...19S
84,7.8 microns (CTIO),,47.0,47.0,W/cm^2/um,38434999600000.0,3.609,1.696,1.696,,,138711913556400.0,65185759321600.0,65185759321600.0,,,"1.5m, 4m",Bolometer,7.8,microns,flux in fixed aperture,1982ApJ...260...70F
85,8.6 microns (CTIO),,17.0,17.0,W/cm^2/um,34859600800000.0,2.005,0.3409,0.3409,,,69893499604000.0,11883637912720.0,11883637912720.0,,,"1.5m, 4m",Bolometer,8.6,microns,flux in fixed aperture,1982ApJ...260...70F
86,9.6 microns (CTIO),,16.0,16.0,W/cm^2/um,31228401000000.0,0.8664,0.1386,0.1386,,,27056286626400.0,4328256378600.0,4328256378600.0,,,"1.5m, 4m",Bolometer,9.6,microns,flux in fixed aperture,1982ApJ...260...70F
87,10.4 microns TIMMI2,255.0,51.0,51.0,mJy,28900000300000.0,0.255,0.051,0.051,,,7369500076500.0,1473900015300.0,1473900015300.0,,,3.6m,TIMMI2,10.38,microns,flux in fixed aperture,2005A&A...438..803G
88,N (CTIO),227.0,15.0,15.0,mJy,28900000268288.0,0.227,0.03405,0.03405,,,6560300060901.38,984045009135.206,984045009135.206,,,Blanco 4m,OSCIR,10.36,microns,from fitting to map,2009ApJ...702.1127R
89,10.4 microns (CTIO),,15.0,15.0,W/cm^2/um,28826199400000.0,1.612,0.2417,0.2417,,,46467833432800.0,6967292394980.0,6967292394980.0,,,"1.5m, 4m",Bolometer,10.4,microns,flux in fixed aperture,1982ApJ...260...70F
90,10 microns,,4.0,4.0,W/cm^2/um,28282300900000.0,2.105,0.08419,0.08419,,,59534243394500.0,2381086912771.0,2381086912771.0,,,"1.5m, 4m",Bolometer,10.6,microns,flux in fixed aperture,1982ApJ...260...70F
91,11.4 microns (CTIO),,18.0,18.0,W/cm^2/um,26297600300000.0,2.123,0.3822,0.3822,,,55829805436900.0,10050942834660.0,10050942834660.0,,,"1.5m, 4m",Bolometer,11.4,microns,flux in fixed aperture,1982ApJ...260...70F
92,11.9 microns TIMMI2,620.0,124.0,124.0,mJy,25700000100000.0,0.62,0.124,0.124,,,15934000062000.0,3186800012400.0,3186800012400.0,,,3.6m,TIMMI2,11.66,microns,flux in fixed aperture,2005A&A...438..803G
93,PAH2_2 (VLT),411.0,10.5,10.5,mJy,25199999188992.0,0.411,0.0105,0.0105,,,10357199666675.7,264599991484.416,264599991484.416,,,VLT,VISIR,11.88,microns,flux in fixed aperture,2014MNRAS.439.1648A
94,12 microns (IRAS),5.4,0.021,0.021,Jy,25000000100000.0,5.4,0.021,0.021,,,135000000540000.0,525000002100.0,525000002100.0,,,IRAS,Survey array,12.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
95,12 microns (IRAS),4.435,4.0,4.0,Jy,24979999600000.0,4.435,0.1774,0.1774,,,110786298226000.0,4431451929040.0,4431451929040.0,,,IRAS,Survey array,12.0,microns,flux in fixed aperture,1990IRASF.C...0000M
96,12.9 microns TIMMI2,970.0,194.0,194.0,mJy,24300000100000.0,0.97,0.194,0.194,,,23571000097000.0,4714200019400.0,4714200019400.0,,,3.6m,TIMMI2,12.35,microns,flux in fixed aperture,2005A&A...438..803G
97,12.4 microns (CTIO),,28.0,28.0,W/cm^2/um,24176800800000.0,2.754,0.7712,0.7712,,,66582909403200.0,18645148776960.0,18645148776960.0,,,"1.5m, 4m",Bolometer,12.4,microns,flux in fixed aperture,1982ApJ...260...70F
98,LW3 (ISOCAM),4077.0,20.0,20.0,mJy,19999999700000.0,4.077,0.8154,0.8154,,,81539998776900.0,16307999755380.0,16307999755380.0,,,ISO,ISOCAM,15.0,microns,flux in fixed aperture,2004A&A...419..501F
99,Qa (GeminiS),560.0,25.0,25.0,mJy,16400000221184.0,0.56,0.14,0.14,,,9184000123863.04,2296000030965.76,2296000030965.76,,,Gemini South,T-ReCS,18.33,microns,from fitting to map,2009ApJ...702.1127R
100,20 microns,,15.0,15.0,W/cm^2/um,14989600500000.0,4.844,0.7267,0.7267,,,72609624822000.0,10892942683350.0,10892942683350.0,,,"1.5m, 4m",Bolometer,20.0,microns,flux in fixed aperture,1982ApJ...260...70F
101,24 microns (MIPS),0.703,0.001,0.001,log(Jy),12700000190464.0,5.047,0.01162,0.01162,,,64096900961271.8,147574002213.192,147574002213.192,,,Spitzer,MIPS,23.68,microns,flux in fixed aperture,2010ApJ...725.2029H
102,25 microns (Spitzer),10.858,,,Jy,12000000212992.0,10.86,,,,,130320002313093.0,,,,,Spitzer,IRS,25.0,microns,flux in fixed aperture,2011ApJ...730...19S
103,25 microns (IRAS),17.0,0.034,0.034,Jy,12000000200000.0,17.0,0.034,0.034,,,204000003400000.0,408000006800.0,408000006800.0,,,IRAS,Survey array,25.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
104,25 microns (IRAS),16.14,4.0,4.0,Jy,11989999900000.0,16.14,0.1774,0.1774,,,193518598386000.0,2127025982260.0,2127025982260.0,,,IRAS,Survey array,25.0,microns,flux in fixed aperture,1990IRASF.C...0000M
105,60 microns (IRAS),105.55,0.045,0.045,Jy,4999999910000.0,105.6,0.045,0.045,,,527999990496000.0,224999995950.0,224999995950.0,,,IRAS,Survey array,60.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
106,60 microns (IRAS),87.81,4.0,4.0,Jy,4996999940000.0,87.81,3.512,3.512,,,438786564731400.0,17549463789280.0,17549463789280.0,,,IRAS,Survey array,60.0,microns,flux in fixed aperture,1990IRASF.C...0000M
107,70 microns (MIPS),1.474,0.006,0.006,log(Jy),4200000126976.0,29.79,0.4115,0.4115,,,125118003782615.0,1728300052250.62,1728300052250.62,,,Spitzer,MIPS,71.42,microns,flux in fixed aperture,2010ApJ...725.2029H
108,100 microns (IRAS),141.76,0.223,0.223,Jy,3000000050000.0,141.8,0.223,0.223,,,425400007090000.0,669000011150.0,669000011150.0,,,IRAS,Survey array,100.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
109,100 microns (IRAS),137.2,4.0,4.0,Jy,2997999890000.0,137.2,5.488,5.488,,,411325584908000.0,16453023396320.0,16453023396320.0,,,IRAS,Survey array,100.0,microns,flux in fixed aperture,1990IRASF.C...0000M
110,250 microns (BLAST),84.0,7.1,7.1,Jy,1199999942656.0,84.0,7.1,7.1,,,100799995183104.0,8519999592857.6,8519999592857.6,,,BLAST,?,250.0,microns,total flux; beam filling or dilution corrected,2009ApJ...707.1809W
111,350 microns (BLAST),33.1,2.5,2.5,Jy,856999985152.0,33.1,2.5,2.5,,,28366699508531.2,2142499962880.0,2142499962880.0,,,BLAST,?,350.0,microns,total flux; beam filling or dilution corrected,2009ApJ...707.1809W
112,450 microns (SCUBA),8133.0,271.0,271.0,mJy,666000032000.0,8.133,0.271,0.271,,,5416578260256.0,180486008672.0,180486008672.0,,,JCMT,SCUBA,450.0,microns,total flux; beam filling or dilution corrected,2005MNRAS.357..361S
113,450 microns (SCUBA),7138.0,135.0,135.0,mJy,666000032000.0,7.138,0.135,0.135,,,4753908228416.0,89910004320.0,89910004320.0,,,JCMT,SCUBA,450.0,microns,flux in fixed aperture,2005MNRAS.357..361S
114,500 microns (BLAST),11.8,1.0,1.0,Jy,599999971328.0,11.8,1.0,1.0,,,7079999661670.4,599999971328.0,599999971328.0,,,BLAST,?,500.0,microns,total flux; beam filling or dilution corrected,2009ApJ...707.1809W
115,850 microns (SCUBA),1301.0,22.0,22.0,mJy,352999997000.0,1.301,0.022,0.022,,,459252996097.0,7765999934.0,7765999934.0,,,JCMT,SCUBA,850.0,microns,flux in fixed aperture,2005MNRAS.357..361S
116,8285.100 MHz (VLA),110.0,,,mJy,8289999870.0,0.11,,,,,911899985.7,,,,,VLA,"CnB, DnC, C, D configurations",8285.1,MHz,total flux; beam filling or dilution corrected,2008A&A...483...79R
117,8285.100 MHz (VLA),124.0,,,mJy,8289999870.0,0.124,,,,,1027959983.88,,,,,VLA,"CnB, DnC, C, D configurations",8285.1,MHz,total flux; beam filling or dilution corrected,2008A&A...483...79R
118,5010 MHz,0.21,0.021,0.021,Jy,5009999870.0,0.21,0.021,0.021,,,1052099972.7,105209997.27,105209997.27,,,Parkes,?,5010.0,MHz,flux in fixed aperture,1970ApL.....5...29W
