No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
18,2-10 keV (Chandra),1.04e-12,7.11e-13,7.11e-13,erg/cm^2/s,1.4500000631441e+18,7.17241348076166e-08,4.9034480623284e-08,4.9034480623284e-08,,,104000000000.0,71100000000.0,71100000000.0,,,Chandra,ACIS,6.0,keV,flux integrated from map or image,2009A&A...506.1107G
19,2-10 keV (Chandra),-12.04,0.23,0.23,log(erg/cm^2/s),1.45000006e+18,6.28965491215221e-08,1.33241373796909e-08,1.33241373796909e-08,,,91200000000.0,19320000000.0,19320000000.0,,,Chandra,ACIS-S,6.0,keV,flux integrated from map or image,2006A&A...460...45G
20,2-10 keV,1.4e-13,,,W/m^2,1.45000006e+18,9.65517201426875e-06,,,,,14000000000000.0,,,,,Literature compilation,Literature compilation,6.0,keV,flux integrated from map or image,2004A&A...418..465L
21,2-10 keV,1.9e-15,,,W/m^2,1.45000006e+18,1.31034477336504e-07,,,,,190000000000.0,,,,,Literature compilation,Literature compilation,6.0,keV,flux integrated from map or image,2004A&A...418..465L
22,2-7 keV (Chandra),1.2e-12,,,erg/cm^2/s,1.090000027562e+18,1.1009174033546e-07,,,,,120000000000.0,,,,,Chandra,ACIS-S,4.5,keV,modelled datum,2011A&A...529A.106I
23,2-7 keV Chandra,5.4251e-13,1.1307e-14,1.1307e-14,erg/cm^2/s,9.18835911992269e+17,5.904267492317e-08,1.23054148840071e-09,1.23054148840071e-09,,,54250530059.494,1130665710.73899,1130665710.73899,,,Chandra,"ACIS, HRC-I",3.8,keV,flux in fixed aperture,2020CSC...C2..0000:
24,2-7 keV Chandra,5.1981e-13,1.3256e-14,1.3256e-14,erg/cm^2/s,9.18835911992269e+17,5.65729028724395e-08,1.44271403761062e-09,1.44271403761062e-09,,,51981214804.848,1325617468.492,1325617468.492,,,Chandra,"ACIS, HRC-I",3.8,keV,from fitting to map,2020CSC...C2..0000:
25,2-7 keV Chandra,5.1867e-13,1.1248e-14,1.1248e-14,erg/cm^2/s,9.18835911992269e+17,5.6448444310341e-08,1.22411831732745e-09,1.22411831732745e-09,,,51866857808.437,1124763870.48801,1124763870.48801,,,Chandra,"ACIS, HRC-I",3.8,keV,from fitting to map,2020CSC...C2..0000:
26,2-7 keV Chandra,5.4447e-13,1.3399e-14,1.3399e-14,erg/cm^2/s,9.18835911992269e+17,5.92567294138109e-08,1.45823327394856e-09,1.45823327394856e-09,,,54447211012.618,1339877100.166,1339877100.166,,,Chandra,"ACIS, HRC-I",3.8,keV,flux in fixed aperture,2020CSC...C2..0000:
27,0.5-7 keV Chandra,5.5628e-13,1.1463e-14,1.1463e-14,erg/cm^2/s,5.56137525679531e+17,1.00025438400118e-07,2.06122515313696e-09,2.06122515313696e-09,,,55627899816.852,1146324656.534,1146324656.534,,,Chandra,"ACIS, HRC-I",2.3,keV,flux in fixed aperture,2020CSC...C2..0000:
28,0.5-7 keV Chandra,4.9865e-13,9.8184e-15,9.8184e-15,erg/cm^2/s,5.56137525679531e+17,8.96635515025583e-08,1.76546299560404e-09,1.76546299560404e-09,,,49865265676.272,981840222.054004,981840222.054004,,,Chandra,"ACIS, HRC-I",2.3,keV,from fitting to map,2020CSC...C2..0000:
29,0.5-7 keV Chandra,5.0137e-13,1.1596e-14,1.1596e-14,erg/cm^2/s,5.56137525679531e+17,9.01524601077091e-08,2.08511650717707e-09,2.08511650717707e-09,,,50137166098.224,1159611535.055,1159611535.055,,,Chandra,"ACIS, HRC-I",2.3,keV,from fitting to map,2020CSC...C2..0000:
30,0.5-7 keV Chandra,5.5508e-13,1.0054e-14,1.0054e-14,erg/cm^2/s,5.56137525679531e+17,9.98105782705539e-08,1.80786909219173e-09,1.80786909219173e-09,,,55508408036.029,1005423843.68401,1005423843.68401,,,Chandra,"ACIS, HRC-I",2.3,keV,flux in fixed aperture,2020CSC...C2..0000:
31,1.2-2 keV Chandra,1.9818e-14,9.4355e-16,9.4355e-16,erg/cm^2/s,3.77206321765247e+17,5.25388814930828e-09,2.50140689510027e-10,2.50140689510027e-10,,,1981799823.7666,94354649.4138999,94354649.4138999,,,Chandra,"ACIS, HRC-I",1.56,keV,flux in fixed aperture,2020CSC...C2..0000:
32,1.2-2 keV Chandra,1.3345e-14,8.0571e-16,8.0571e-16,erg/cm^2/s,3.77206321765247e+17,3.53788212605866e-09,2.13600328631404e-10,2.13600328631404e-10,,,1334511503.6096,80571394.2909001,80571394.2909001,,,Chandra,"ACIS, HRC-I",1.56,keV,from fitting to map,2020CSC...C2..0000:
33,1.2-2 keV Chandra,1.8775e-14,1.0242e-15,1.0242e-15,erg/cm^2/s,3.77206321765247e+17,4.97741383032616e-09,2.71519184693145e-10,2.71519184693145e-10,,,1877511962.8408,102418752.9468,102418752.9468,,,Chandra,"ACIS, HRC-I",1.56,keV,flux in fixed aperture,2020CSC...C2..0000:
34,1.2-2 keV Chandra,1.264e-14,8.3227e-16,8.3227e-16,erg/cm^2/s,3.77206321765247e+17,3.35096564560323e-09,2.20641380602036e-10,2.20641380602036e-10,,,1264005425.5397,83227323.6061,83227323.6061,,,Chandra,"ACIS, HRC-I",1.56,keV,from fitting to map,2020CSC...C2..0000:
35,0.1-10 keV Chandra,4.3589e-14,9.2306e-15,9.2306e-15,erg/cm^2/s,3.62698386312738e+17,1.20178960146014e-08,2.54496621485681e-09,2.54496621485681e-09,,,4358871491.3702,923055139.349,923055139.349,,,Chandra,"ACIS, HRC-I",1.5,keV,from fitting to map,2020CSC...C2..0000:
36,0.1-10 keV Chandra,6.0462e-14,1.1421e-14,1.1421e-14,erg/cm^2/s,3.62698386312738e+17,1.66699241197122e-08,3.14876344483447e-09,3.14876344483447e-09,,,6046154578.1754,1142051420.322,1142051420.322,,,Chandra,"ACIS, HRC-I",1.5,keV,flux in fixed aperture,2020CSC...C2..0000:
37,0.1-2.4 keV (ROSAT),2.97e-12,3.75e-13,3.75e-13,erg/cm^2/s,3.25000003e+17,9.13846145410651e-07,1.15384614319527e-07,1.15384614319527e-07,,,297000000000.0,37500000000.0,37500000000.0,,,ROSAT,?,1.3,keV,flux integrated from map or image,1994A&A...281..355B
38,0.5-2 keV (Chandra),6.1e-13,,,erg/cm^2/s,3.0200000694295e+17,2.01986750323232e-07,,,,,61000000000.0,,,,,Chandra,ACIS-S,1.25,keV,modelled datum,2011A&A...529A.106I
39,0.5-2 keV (XMM),4.87e-13,4.41e-13,4.41e-13,erg/cm^2/s,3.0200000694295e+17,1.61258274438384e-07,1.46026486709091e-07,1.46026486709091e-07,,,48700000000.0,44100000000.0,44100000000.0,,,XMM-Newton,EPIC,1.25,keV,flux integrated from map or image,2009A&A...506.1107G
40,0.5-2 keV (Chandra),1.45e-13,1.04e-13,1.04e-13,erg/cm^2/s,3.0200000694295e+17,4.80132439292929e-08,3.44370853010101e-08,3.44370853010101e-08,,,14500000000.0,10400000000.0,10400000000.0,,,Chandra,ACIS,1.25,keV,flux integrated from map or image,2009A&A...506.1107G
41,0.5-1.2 keV Chandra,2.3692e-15,3.7086e-16,3.7086e-16,erg/cm^2/s,2.22455010271813e+17,1.06504343641826e-09,1.6671169260596e-10,1.6671169260596e-10,,,236924248.58835,37085851.29109,37085851.29109,,,Chandra,"ACIS, HRC-I",0.92,keV,from fitting to map,2020CSC...C2..0000:
42,0.5-1.2 keV Chandra,2.3815e-15,4.0536e-16,4.0536e-16,erg/cm^2/s,2.22455010271813e+17,1.0705458092137e-09,1.82220563270435e-10,1.82220563270435e-10,,,238148278.98508,40535877.27406,40535877.27406,,,Chandra,"ACIS, HRC-I",0.92,keV,from fitting to map,2020CSC...C2..0000:
43,0.5-1.2 keV Chandra,4.3571e-15,5.6966e-16,5.6966e-16,erg/cm^2/s,2.22455010271813e+17,1.95865659702316e-09,2.56079148545652e-10,2.56079148545652e-10,,,435712973.40974,56966089.6201201,56966089.6201201,,,Chandra,"ACIS, HRC-I",0.92,keV,flux in fixed aperture,2020CSC...C2..0000:
44,0.5-1.2 keV Chandra,4.4412e-15,4.8064e-16,4.8064e-16,erg/cm^2/s,2.22455010271813e+17,1.99643289340543e-09,2.16059692984088e-10,2.16059692984088e-10,,,444116499.80949,48063561.2221,48063561.2221,,,Chandra,"ACIS, HRC-I",0.92,keV,flux in fixed aperture,2020CSC...C2..0000:
45,0.2-0.5 keV Chandra,,,,erg/cm^2/s,9.67195696833967e+16,,,,2.38164216262216e-10,,,,,23035140.510865,,Chandra,"ACIS, HRC-I",0.4,keV,from fitting to map,2020CSC...C2..0000:
46,0.2-0.5 keV Chandra,4.3111e-15,1.7244e-15,1.7244e-15,erg/cm^2/s,9.67195696833967e+16,4.4572863733957e-09,1.78291454935828e-09,1.78291454935828e-09,,,431106819.9905,172442727.9962,172442727.9962,,,Chandra,"ACIS, HRC-I",0.4,keV,flux in fixed aperture,2020CSC...C2..0000:
47,0.2-0.5 keV Chandra,9.8023e-16,7.6713e-16,7.6713e-16,erg/cm^2/s,9.67195696833967e+16,1.01347355931263e-09,7.93153220331624e-10,7.93153220331624e-10,,,98022726.542218,76713438.163475,76713438.163475,,,Chandra,"ACIS, HRC-I",0.4,keV,from fitting to map,2020CSC...C2..0000:
48,FUV (GALEX) AB,16.76,0.1,0.1,mag,1960000004030460.0,0.00072,6.631e-05,6.631e-05,,,1411200002901.93,129967600267.26,129967600267.26,,,GALEX,FUV detector,1531.0,A,flux in fixed aperture,2014ApJS..212...18B
49,FUV (GALEX) AB,17.61,0.1,0.1,mag,1960000004030460.0,0.0003282,3.023e-05,3.023e-05,,,643272001322.797,59250800121.8408,59250800121.8408,,,GALEX,FUV detector,1531.0,A,flux in fixed aperture,2014ApJS..212...18B
50,FUV (GALEX),16.73,0.07,0.07,mag,1949999977988100.0,0.0001058,6.823e-06,6.823e-06,,,206309997671.141,13304849849.8128,13304849849.8128,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2015ApJS..220....6B
51,FUV (GALEX),16.89,0.01,0.01,mag,1949999977988100.0,9.133e-05,8.412e-07,8.412e-07,,,178093497989.653,1640339981.48359,1640339981.48359,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2015ApJS..220....6B
52,UVW2 (Swift) AB,16.06,0.11,0.11,mag,1479999961956350.0,0.00137,0.00014,0.00014,,,2027599947880.2,207199994673.889,207199994673.889,,,Swift,UVOT,2026.0,A,flux in fixed aperture,2014ApJS..212...18B
53,UVW2 (Swift) AB,16.94,0.11,0.11,mag,1479999961956350.0,0.0006093,6.223e-05,6.223e-05,,,901763976820.004,92100397632.5437,92100397632.5437,,,Swift,UVOT,2026.0,A,flux in fixed aperture,2014ApJS..212...18B
54,UVM2 (Swift) AB,16.18,0.1,0.1,mag,1340000000016380.0,0.00123,0.0001133,0.0001133,,,1648200000020.15,151822000001.856,151822000001.856,,,Swift,UVOT,2239.0,A,flux in fixed aperture,2014ApJS..212...18B
55,UVM2 (Swift) AB,17.09,0.1,0.1,mag,1340000000016380.0,0.0005301,4.882e-05,4.882e-05,,,710334000008.683,65418800000.7997,65418800000.7997,,,Swift,UVOT,2239.0,A,flux in fixed aperture,2014ApJS..212...18B
56,NUV (GALEX) AB,16.84,0.1,0.1,mag,1310000056107010.0,0.0006644,6.119e-05,6.119e-05,,,870364037277.498,80158903433.1879,80158903433.1879,,,GALEX,NUV detector,2286.0,A,flux in fixed aperture,2014ApJS..212...18B
57,NUV (GALEX) AB,15.97,0.1,0.1,mag,1310000056107010.0,0.001484,0.0001367,0.0001367,,,1944040083262.8,179077007669.828,179077007669.828,,,GALEX,NUV detector,2286.0,A,flux in fixed aperture,2014ApJS..212...18B
58,NUV (GALEX),16.15,0.01,0.01,mag,1290000004022270.0,0.0002734,2.518e-06,2.518e-06,,,352686001099.689,3248220010.12808,3248220010.12808,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
59,NUV (GALEX),16.08,0.03,0.03,mag,1290000004022270.0,0.0002916,8.058e-06,8.058e-06,,,376164001172.894,10394820032.4115,10394820032.4115,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
60,UVW1 (Swift) AB,16.36,0.12,0.12,mag,1150000042082300.0,0.001033,0.0001108,0.0001108,,,1187950043471.02,127420004662.719,127420004662.719,,,Swift,UVOT,2598.0,A,flux in fixed aperture,2014ApJS..212...18B
61,UVW1 (Swift) AB,15.71,0.12,0.12,mag,1150000042082300.0,0.001888,0.0002024,0.0002024,,,2171200079451.38,232760008517.458,232760008517.458,,,Swift,UVOT,2598.0,A,flux in fixed aperture,2014ApJS..212...18B
62,U (Swift) AB,14.49,0.1,0.1,mag,867000016437248.0,0.005819,0.000536,0.000536,,,5045073095648.35,464712008810.365,464712008810.365,,,Swift,UVOT,3459.0,A,flux in fixed aperture,2014ApJS..212...18B
63,U (Swift) AB,14.99,0.1,0.1,mag,867000016437248.0,0.00368,0.0003389,0.0003389,,,3190560060489.07,293826305570.583,293826305570.583,,,Swift,UVOT,3459.0,A,flux in fixed aperture,2014ApJS..212...18B
64,u (KPNO),15.32,,,mag,852999966556160.0,0.001147,,,,,978390961639.916,,,,,2.1m,CCD,3513.0,A,flux in fixed aperture,2011ApJ...739...57K
65,u (SDSS) AB,14.46,0.05,0.05,mag,843999996805120.0,0.005983,0.0002863,0.0002863,,,5049651980885.03,241637199085.306,241637199085.306,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
66,u (SDSS) AB,14.94,0.05,0.05,mag,843999996805120.0,0.003829,0.0001832,0.0001832,,,3231675987766.8,154620799414.698,154620799414.698,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
67,U (U_T),14.12,0.31,0.31,mag,818999999000000.0,0.004071,0.001325,0.001325,,,3334148995929.0,1085174998675.0,1085174998675.0,,,Literature compilation,Literature compilation,3660.0,A,from multi-aperture data,1991RC3.9.C...0000d
68,U (U_T^0),13.42,,,mag,818999999000000.0,0.007757,,,,,6352982992243.0,,,,,Literature compilation,Literature compilation,3660.0,A,from multi-aperture data,1991RC3.9.C...0000d
69,B (Swift) AB,13.53,0.1,0.1,mag,690999974166528.0,0.01405,0.001294,0.001294,,,9708549637039.72,894153966571.487,894153966571.487,,,Swift,UVOT,4340.0,A,flux in fixed aperture,2014ApJS..212...18B
70,B (Swift) AB,13.13,0.1,0.1,mag,690999974166528.0,0.0204,0.001879,0.001879,,,14096399472997.2,1298388951458.91,1298388951458.91,,,Swift,UVOT,4340.0,A,flux in fixed aperture,2014ApJS..212...18B
71,B (B_T),13.8,0.3,0.3,mag,681000015000000.0,0.01286,0.004094,0.004094,,,8757660192900.0,2788014061410.0,2788014061410.0,,,Literature compilation,Literature compilation,4400.0,A,from multi-aperture data,1991RC3.9.C...0000d
72,m_p,14.7,0.4,0.4,mag,681000015000000.0,0.0056158,0.0025015,0.0025015,,,3824359884237.0,1703521537522.5,1703521537522.5,,,Oschin Schmidt,Photographic plates,4400.0,A,estimated by eye,1961CGCG1.C...0000Z
73,B (B_T^0),13.17,,,mag,681000015000000.0,0.02298,,,,,15649380344700.0,,,,,Literature compilation,Literature compilation,4400.0,A,from multi-aperture data,1991RC3.9.C...0000d
74,g (SDSS) AB,13.07,0.05,0.05,mag,639999988989952.0,0.02148,0.0009894,0.0009894,,,13747199763504.2,633215989106.659,633215989106.659,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
75,g (SDSS) AB,13.45,0.05,0.05,mag,639999988989952.0,0.01518,0.0006989,0.0006989,,,9715199832867.47,447295992305.077,447295992305.077,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
76,g (KPNO),13.11,,,mag,630000030056450.0,0.02241,,,,,14118300673565.0,,,,,2.1m,CCD,4759.0,A,flux in fixed aperture,2011ApJ...739...57K
77,V (Swift) AB,12.92,0.1,0.1,mag,552999990591488.0,0.02467,0.002272,0.002272,,,13642509767892.0,1256415978623.86,1256415978623.86,,,Swift,UVOT,5420.0,A,flux in fixed aperture,2014ApJS..212...18B
78,V (Swift) AB,12.61,0.1,0.1,mag,552999990591488.0,0.03271,0.003013,0.003013,,,18088629692247.6,1666188971652.15,1666188971652.15,,,Swift,UVOT,5420.0,A,flux in fixed aperture,2014ApJS..212...18B
79,V (Johnson),15.78,,,mag,542120000000000.0,0.001775,,,,,962263000000.0,,,,,Literature compilation,Literature compilation,5530.0,A,flux in fixed aperture,1988VIrPh.C...0000d
80,V (V_T^0),12.48,,,mag,542000009000000.0,0.03708,,,,,20097360333720.0,,,,,Literature compilation,Literature compilation,5530.0,A,from multi-aperture data,1991RC3.9.C...0000d
81,V (V_T),12.92,0.3,0.3,mag,542000009000000.0,0.02472,0.007913,0.007913,,,13398240222480.0,4288846071217.0,4288846071217.0,,,Literature compilation,Literature compilation,5530.0,A,from multi-aperture data,1991RC3.9.C...0000d
82,r (SDSS) AB,12.36,0.05,0.05,mag,486000010723328.0,0.04127,0.001901,0.001901,,,20057220442551.7,923886020385.047,923886020385.047,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
83,r (SDSS) AB,12.62,0.05,0.05,mag,486000010723328.0,0.03259,0.001501,0.001501,,,15838740349473.3,729486016095.715,729486016095.715,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
84,r (KPNO),12.21,,,mag,478999985782780.0,0.04075,,,,,19519249420648.3,,,,,2.1m,CCD,6265.0,A,flux in fixed aperture,2011ApJ...739...57K
85,R (Johnson),15.27,,,mag,428275013000000.0,0.002168,,,,,928500228184.0,,,,,Literature compilation,Literature compilation,7000.0,A,flux in fixed aperture,1988VIrPh.C...0000d
86,i (SDSS) AB,12.18,0.05,0.05,mag,400999990689792.0,0.04865,0.00224,0.00224,,,19508649547058.4,898239979145.134,898239979145.134,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
87,i (SDSS) AB,11.99,0.05,0.05,mag,400999990689792.0,0.05824,0.002682,0.002682,,,23354239457773.5,1075481975030.02,1075481975030.02,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
88,i (KPNO),11.66,,,mag,387999997100030.0,0.05441,,,,,21111079842212.6,,,,,2.1m,CCD,7734.0,A,flux in fixed aperture,2011ApJ...739...57K
89,z (SDSS) AB,11.86,0.05,0.05,mag,335999989186560.0,0.06566,0.003024,0.003024,,,22061759289989.5,1016063967300.16,1016063967300.16,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
90,z (SDSS) AB,11.71,0.05,0.05,mag,335999989186560.0,0.07521,0.003464,0.003464,,,25270559186721.2,1163903962542.24,1163903962542.24,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
91,z (KPNO),11.54,,,mag,319000005312510.0,0.05302,,,,,16913380281669.3,,,,,2.1m,CCD,9400.0,A,flux in fixed aperture,2011ApJ...739...57K
92,J (ESO/SPM),45.4,3.02,3.02,mJy,249999997000000.0,0.0454,0.0030234,0.0030234,,,11349999863800.0,755849990929.8,755849990929.8,,,"1.0m, 2.1m",InSb detector,1.198,microns,flux in fixed aperture,1995ApJ...453..616S
93,J (ESO/SPM),44.1,2.94,2.94,mJy,249999997000000.0,0.0441,0.0029368,0.0029368,,,11024999867700.0,734199991189.6,734199991189.6,,,"1.0m, 2.1m",InSb detector,1.198,microns,flux in fixed aperture,1995ApJ...453..616S
94,J (2MASS) AB,11.26,0.05,0.05,mag,243000005361664.0,0.1139,0.005243,0.005243,,,27677700610693.5,1274049028111.2,1274049028111.2,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
95,J (2MASS) AB,11.18,0.05,0.05,mag,243000005361664.0,0.1226,0.005647,0.005647,,,29791800657340.0,1372221030277.32,1372221030277.32,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
96,F_J (total),2.37,1.78,1.78,log(mJy),240999993000000.0,0.23442,0.060699,0.060699,,,56495218359060.0,14628458575107.0,14628458575107.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
97,J,10.414,0.016,0.016,mag,240000004000000.0,0.10873,0.0016142,0.0016142,,,26095200434920.0,387408006456.8,387408006456.8,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
98,J_14arcsec (2MASS),11.444,0.005,0.005,mag,240000004000000.0,0.042106,0.00019434,0.00019434,,,10105440168424.0,46641600777.36,46641600777.36,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
99,J,10.304,0.017,0.017,mag,240000004000000.0,0.12032,0.0018988,0.0018988,,,28876800481280.0,455712007595.2,455712007595.2,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
100,1.25 microns,11.72,0.1,0.1,mag,239833994000000.0,0.03077,0.002968,0.002968,,,7379691995380.0,711827294192.0,711827294192.0,,,1.5m,Photometer,1.25,microns,flux in fixed aperture,1982AJ.....87..598R
101,H (ESO/SPM),72.1,4.8,4.8,mJy,190000008000000.0,0.0721,0.0048016,0.0048016,,,13699000576800.0,912304038412.8,912304038412.8,,,"1.0m, 2.1m",InSb detector,1.58,microns,flux in fixed aperture,1995ApJ...453..616S
102,H (ESO/SPM),73.2,4.87,4.87,mJy,190000008000000.0,0.0732,0.004875,0.004875,,,13908000585600.0,926250039000.0,926250039000.0,,,"1.0m, 2.1m",InSb detector,1.58,microns,flux in fixed aperture,1995ApJ...453..616S
103,H (Johnson),11.15,0.06,0.06,mag,187369995000000.0,0.03727,0.002118,0.002118,,,6983279713650.0,396849649410.0,396849649410.0,,,60in,"PbS photometer, InSb photometer",1.6,microns,flux in fixed aperture,1976ApJ...207..367A
104,F_H (total),2.5,1.91,1.91,log(mJy),184000006000000.0,0.31623,0.081879,0.081879,,,58186321897380.0,15065736491274.0,15065736491274.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
105,H (2MASS) AB,10.91,0.05,0.05,mag,181999994142720.0,0.1577,0.007262,0.007262,,,28701399076306.9,1321683957464.43,1321683957464.43,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
106,H (2MASS) AB,10.85,0.05,0.05,mag,181999994142720.0,0.1659,0.007639,0.007639,,,30193799028277.2,1390297955256.24,1390297955256.24,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
107,H,9.58,0.02,0.02,mag,181999994000000.0,0.15076,0.002803,0.002803,,,27438319095440.0,510145983182.0,510145983182.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
108,H,9.455,0.018,0.018,mag,181999994000000.0,0.16916,0.0028278,0.0028278,,,30787118985040.0,514659583033.2,514659583033.2,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
