No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
50,W2 (WISE),7.258,0.019,0.019,mag,65199998500864.0,0.2147,0.003757,0.003757,,,13998439678135.5,244956394367.746,244956394367.746,,,WISE,1024x1024 pixel detector array,4.6,microns,flux in fixed aperture,2017ApJ...850...68C
51,5.8 microns (IRAC),0.305,0.00917,0.00917,Jy,52300001300000.0,0.305,0.00917,0.00917,,,15951500396500.0,479591011921.0,479591011921.0,,,Spitzer,IRAC,5.731,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
52,7.7 microns Spitzer,0.3,10.0,10.0,mJy,38900001144832.0,0.0003,3e-05,3e-05,,,11670000343.4496,1167000034.34496,1167000034.34496,,,Spitzer,IRS,7.7,microns,peak flux,2009ApJ...701.1398S
53,8.0 microns (IRAC),0.539,0.0162,0.0162,Jy,38100000600000.0,0.539,0.0162,0.0162,,,20535900323400.0,617220009720.0,617220009720.0,,,Spitzer,IRAC,7.872,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
54,W3 (WISE),3.916,0.018,0.018,mag,25899999166464.0,0.8596,0.01425,0.01425,,,22263639283492.5,369074988122.112,369074988122.112,,,WISE,1024x1024 pixel detector array,11.56,microns,total flux; beam filling or dilution corrected,2017ApJ...850...68C
55,12 microns (IRAS),1.24,0.026,0.026,Jy,25000000100000.0,1.24,0.026,0.026,,,31000000124000.0,650000002600.0,650000002600.0,,,IRAS,Survey array,12.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
56,12 microns (IRAS),0.794,6.0,6.0,Jy,24979999600000.0,0.794,0.04764,0.04764,,,19834119682400.0,1190047180944.0,1190047180944.0,,,IRAS,Survey array,12.0,microns,flux in fixed aperture,1990IRASF.C...0000M
57,W4 (WISE),-0.016,0.011,0.011,mag,13600000311296.0,8.487,0.08599,0.08599,,,115423202641969.0,1169464026768.34,1169464026768.34,,,WISE,1024x1024 pixel detector array,22.08,microns,total flux; beam filling or dilution corrected,2017ApJ...850...68C
58,22 microns (IRS),2067.5,,,mJy,13600000300000.0,2.067,,,,,28111200620100.0,,,,,Spitzer,IRS,22.0,microns,flux integrated from map or image,2006ApJ...639..157W
59,24 microns (MIPS),8.51,0.17,0.17,Jy,12700000200000.0,8.51,0.17,0.17,,,108077001702000.0,2159000034000.0,2159000034000.0,,,Spitzer,MIPS,23.68,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
60,25 microns (IRAS),9.03,0.025,0.025,Jy,12000000200000.0,9.03,0.025,0.025,,,108360001806000.0,300000005000.0,300000005000.0,,,IRAS,Survey array,25.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
61,25 microns (IRAS),7.087,4.0,4.0,Jy,11989999900000.0,7.087,0.03176,0.03176,,,84973129291300.0,380802396824.0,380802396824.0,,,IRAS,Survey array,25.0,microns,flux in fixed aperture,1990IRASF.C...0000M
62,52 microns (ISO),42.7,3.7,3.7,Jy,5770000200000.0,42.7,3.7,3.7,,,246379008540000.0,21349000740000.0,21349000740000.0,,,ISO,LWS,52.0,microns,flux integrated from map or image,2008ApJS..178..280B
63,57 microns (ISO),44.1,3.8,3.8,Jy,5260000100000.0,44.1,3.8,3.8,,,231966004410000.0,19988000380000.0,19988000380000.0,,,ISO,LWS,57.0,microns,flux integrated from map or image,2008ApJS..178..280B
64,60 microns (IRAS),54.36,0.047,0.047,Jy,4999999910000.0,54.36,0.047,0.047,,,271799995107600.0,234999995770.0,234999995770.0,,,IRAS,Survey array,60.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
65,60 microns (IRAS),45.41,4.0,4.0,Jy,4996999940000.0,45.41,1.816,1.816,,,226913767275400.0,9074551891040.0,9074551891040.0,,,IRAS,Survey array,60.0,microns,flux in fixed aperture,1990IRASF.C...0000M
66,63 microns (ISO),51.9,4.8,4.8,Jy,4759999740000.0,51.9,4.8,4.8,,,247043986506000.0,22847998752000.0,22847998752000.0,,,ISO,LWS,63.0,microns,flux integrated from map or image,2008ApJS..178..280B
67,70 microns (MIPS),42.6,2.13,2.13,Jy,4200000130000.0,42.6,2.13,2.13,,,178920005538000.0,8946000276900.0,8946000276900.0,,,Spitzer,MIPS,71.42,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
68,88 microns (ISO),53.2,6.1,6.1,Jy,3410000080000.0,53.2,6.1,6.1,,,181412004256000.0,20801000488000.0,20801000488000.0,,,ISO,LWS,88.0,microns,flux integrated from map or image,2008ApJS..178..280B
69,100 microns (IRAS),55.29,0.33,0.33,Jy,3000000050000.0,55.29,0.33,0.33,,,165870002764500.0,990000016500.0,990000016500.0,,,IRAS,Survey array,100.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
70,100 microns (IRAS),47.29,6.0,6.0,Jy,2997999890000.0,47.29,2.837,2.837,,,141775414798100.0,8505325687930.0,8505325687930.0,,,IRAS,Survey array,100.0,microns,flux in fixed aperture,1990IRASF.C...0000M
71,122 microns (ISO),31.8,2.6,2.6,Jy,2459999930000.0,31.8,2.6,2.6,,,78227997774000.0,6395999818000.0,6395999818000.0,,,ISO,LWS,122.0,microns,flux integrated from map or image,2008ApJS..178..280B
72,145 microns (ISO),30.9,3.3,3.3,Jy,2070000040000.0,30.9,3.3,3.3,,,63963001236000.0,6831000132000.0,6831000132000.0,,,ISO,LWS,145.0,microns,flux integrated from map or image,2008ApJS..178..280B
73,160 microns (MIPS),39.7,4.76,4.76,Jy,1920000070000.0,39.7,4.76,4.76,,,76224002779000.0,9139200333200.0,9139200333200.0,,,Spitzer,MIPS,155.9,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
74,158 microns (ISO),31.0,5.5,5.5,Jy,1900000050000.0,31.0,5.5,5.5,,,58900001550000.0,10450000275000.0,10450000275000.0,,,ISO,LWS,158.0,microns,flux integrated from map or image,2008ApJS..178..280B
75,170 microns (ISO),36.46,15.0,15.0,Jy,1759999950000.0,36.46,5.469,5.469,,,64169598177000.0,9625439726550.0,9625439726550.0,,,ISO,ISOPHOT,170.0,microns,integrated from scans,2004A&A...422...39S
76,170 microns (ISO),27.1,2.2,2.2,Jy,1759999950000.0,27.1,2.2,2.2,,,47695998645000.0,3871999890000.0,3871999890000.0,,,ISO,LWS,170.0,microns,flux integrated from map or image,2008ApJS..178..280B
77,1250 microns (MRT),5.2,1.7,1.7,mJy,240000008000.0,0.0052,0.0017,0.0017,,,1248000041.6,408000013.6,408000013.6,,,30m,?,1250.0,microns,flux integrated from map or image,2004A&A...414..141A
78,38.25 GHz (GBT),20.44,0.21,0.21,mJy,38300000256.0,0.02044,0.00021,0.00021,,,782852005.23264,8043000.05376,8043000.05376,,,GBT,CCB,38.25,GHz,flux integrated from map or image,2014ApJ...780...19R
79,38.25 GHz (GBT),18.75,0.21,0.21,mJy,38300000256.0,0.01875,0.00021,0.00021,,,718125004.8,8043000.05376,8043000.05376,,,GBT,CCB,38.25,GHz,flux integrated from map or image,2014ApJ...780...19R
80,34.75 GHz (GBT),21.31,0.15,0.15,mJy,34800001024.0,0.02131,0.00015,0.00015,,,741588021.82144,5220000.1536,5220000.1536,,,GBT,CCB,34.75,GHz,flux integrated from map or image,2014ApJ...780...19R
81,34.75 GHz (GBT),21.31,0.15,0.15,mJy,34800001024.0,0.02131,0.00015,0.00015,,,741588021.82144,5220000.1536,5220000.1536,,,GBT,CCB,34.75,GHz,flux integrated from map or image,2014ApJ...780...19R
82,31.25 GHz (GBT),24.67,0.12,0.12,mJy,31299999744.0,0.02467,0.00012,0.00012,,,772170993.68448,3755999.96928,3755999.96928,,,GBT,CCB,31.25,GHz,flux integrated from map or image,2014ApJ...780...19R
83,31.25 GHz (GBT),22.45,0.12,0.12,mJy,31299999744.0,0.02245,0.00012,0.00012,,,702684994.2528,3755999.96928,3755999.96928,,,GBT,CCB,31.25,GHz,flux integrated from map or image,2014ApJ...780...19R
84,27.75 GHz (GBT),23.17,0.19,0.19,mJy,27800000512.0,0.02317,0.00019,0.00019,,,644126011.86304,5282000.09728,5282000.09728,,,GBT,CCB,27.75,GHz,flux integrated from map or image,2014ApJ...780...19R
85,27.75 GHz (GBT),28.6,0.19,0.19,mJy,27299999744.0,0.0286,0.00019,0.00019,,,780779992.6784,5186999.95136,5186999.95136,,,GBT,CCB,27.25,GHz,flux integrated from map or image,2014ApJ...780...19R
86,24.5 GHz Effelsberg,96.0,8.0,8.0,mJy,24500000768.0,0.096,0.008,0.008,,,2352000073.728,196000006.144,196000006.144,,,Effelsberg,?,24.5,GHz,flux integrated from map or image,1986A&A...161..155K
87,15.4 GHz (Ryle),116.0,13.0,13.0,mJy,15399999500.0,0.116,0.013,0.013,,,1786399942.0,200199993.5,200199993.5,,,Ryle,?,15.36,GHz,flux integrated from map or image,2004MNRAS.349.1335L
88,10.7 GHz Effelsberg,156.0,16.0,16.0,mJy,10700000256.0,0.156,0.016,0.016,,,1669200039.936,171200004.096,171200004.096,,,Effelsberg,?,10.7,GHz,flux integrated from map or image,1986A&A...161..155K
89,8.46 GHz (VLA),23.2,0.5,0.5,mJy,8460000260.0,0.0232,0.0005,0.0005,,,196272006.032,4230000.13,4230000.13,,,VLA,"BnA, CnB, A, B, C configurations",8.46,GHz,flux integrated from map or image,2006ApJS..164...52S
90,8.46 GHz (VLA),17.0,0.4,0.4,mJy,8460000260.0,0.017,0.0004,0.0004,,,143820004.42,3384000.104,3384000.104,,,VLA,"BnA, CnB, A, B, C configurations",8.46,GHz,flux in fixed aperture,2006ApJS..164...52S
91,8.4 GHz (VLA),125.0,12.0,12.0,mJy,8409999870.0,0.125,0.012,0.012,,,1051249983.75,100919998.44,100919998.44,,,VLA,"B, C, D configurations",8.415,GHz,flux integrated from map or image,2004MNRAS.349.1335L
92,4.5 cm,0.23,0.03,0.03,Jy,6630000130.0,0.23,0.03,0.03,,,1524900029.9,198900003.9,198900003.9,,,46m,Parametric amplifier,4.52,cm,integrated from scans,1973AJ.....78...18M
93,5000 MHz (NRAO),0.278,0.042,0.042,Jy,5000000000.0,0.278,0.042,0.042,,,1390000000.0,210000000.0,210000000.0,,,91m,?,5000.0,MHz,flux integrated from map or image,1976ApJS...32..171S
94,5 GHz (NRAO),155.0,18.0,18.0,mJy,5000000000.0,0.155,0.018,0.018,,,775000000.0,90000000.0,90000000.0,,,91.4m,A.I.L. parametric receiver,5.0,GHz,flux integrated from map or image,1975AJ.....80..771S
95,4.9 GHz (Ryle),210.0,20.0,20.0,mJy,4920000000.0,0.21,0.02,0.02,,,1033200000.0,98400000.0,98400000.0,,,Ryle,?,4.919,GHz,flux integrated from map or image,2004MNRAS.349.1335L
96,850 MHz (GB6),204.0,18.0,18.0,mJy,4849999872.0,0.204,0.018,0.018,,,989399973.888,87299997.696,87299997.696,,,Green Bank 91m,?,4850.0,MHz,from fitting to map,2015AJ....149...32M
97,4.85 GHz,198.0,15.0,15.0,mJy,4849999870.0,0.198,0.0297,0.0297,,,960299974.26,144044996.139,144044996.139,,,Green Bank 91m,?,4.85,GHz,peak flux,1991ApJS...75....1B
98,4.85 GHz,202.0,19.0,19.0,mJy,4849999870.0,0.202,0.019,0.019,,,979699973.74,92149997.53,92149997.53,,,Green Bank 91m,?,4.85,GHz,modelled datum,1991ApJS...75.1011G
99,4.75 GHz Effelsberg,263.0,20.0,20.0,mJy,4750000128.0,0.263,0.02,0.02,,,1249250033.664,95000002.56,95000002.56,,,Effelsberg,?,4.75,GHz,flux integrated from map or image,1986A&A...161..155K
100,2695 MHz (NRAO),0.363,0.023,0.023,Jy,2700000000.0,0.363,0.023,0.023,,,980100000.0,62100000.0,62100000.0,,,91m,?,2695.0,MHz,flux integrated from map or image,1976ApJS...32..171S
101,1.49 GHz (VLA),88.3,,,mJy,1490000000.0,0.0883,,,,,131567000.0,,,,,VLA,"C, D configurations",1.49,GHz,peak flux,1996ApJS..103...81C
102,1.49 GHz (VLA),411.0,,,mJy,1490000000.0,0.411,,,,,612390000.0,,,,,VLA,"C, D configurations",1.49,GHz,total flux; beam filling or dilution corrected,1996ApJS..103...81C
103,1.5 GHz (VLA),285.0,30.0,30.0,mJy,1470000000.0,0.285,0.03,0.03,,,418950000.0,44100000.0,44100000.0,,,VLA,"B, C, D configurations",1.465,GHz,flux integrated from map or image,2004MNRAS.349.1335L
104,1465 MHz,387.0,20.0,20.0,mJy,1464999940.0,0.387,0.02,0.02,,,566954976.78,29299998.8,29299998.8,,,VLA,C configuration,1465.0,MHz,flux integrated from map or image,1983ApJS...53..459C
105,1.40 GHz,396.0,,,mJy,1400000000.0,0.396,,,,,554400000.0,,,,,Green Bank 91m,?,1.4,GHz,peak flux,1992ApJS...79..331W
106,1400 MHz (NRAO),0.3,,,Jy,1400000000.0,0.3,,,,,420000000.0,,,,,91.4m,Superheterodyne receiver,1400.0,MHz,peak flux,1964AJ.....69..277H
107,1.4 GHz (VLA),361.9,,,mJy,1400000000.0,0.3619,,,,,506660000.0,,,,,VLA,?,1.4,GHz,flux integrated from map or image,2002AJ....124..675C
108,1400 MHz (NVSS),330.4,10.0,10.0,mJy,1400000000.0,0.3304,0.01,0.01,,,462560000.0,14000000.0,14000000.0,,,VLA,"D, DnC configurations",1400.0,MHz,from fitting to map,2015AJ....149...32M
109,1.4GHz,338.6,11.0,11.0,mJy,1400000000.0,0.3386,0.011,0.011,,,474040000.0,15400000.0,15400000.0,,,VLA,"D, DnC configurations",1.4,GHz,flux integrated from map or image,1998AJ....115.1693C
110,750 MHz (NRAO),0.4,,,Jy,750000000.0,0.4,,,,,300000000.0,,,,,91.4m,Superheterodyne receiver,750.0,MHz,peak flux,1964AJ.....69..277H
111,325 MHz (WENSS),687.0,23.0,23.0,mJy,325000000.0,0.687,0.023,0.023,,,223275000.0,7475000.0,7475000.0,,,WSRT,?,325.0,MHz,from fitting to map,2015AJ....149...32M
112,151 MHz (6C),0.87,0.06,0.06,Jy,151500000.0,0.87,0.06,0.06,,,131805000.0,9090000.0,9090000.0,,,Synthesis telescope,?,151.5,MHz,peak flux,1993MNRAS.262.1057H
113,74 MHz (VLSSr),550.0,71.0,71.0,mJy,74000000.0,0.55,0.071,0.071,,,40700000.0,5254000.0,5254000.0,,,VLA,B configuration,74.0,MHz,from fitting to map,2015AJ....149...32M
114,57.5 MHz,1.6,0.5,0.5,Jy,57500000.0,1.6,0.5,0.5,,,92000000.0,28750000.0,28750000.0,,,TPT array,?,57.5,MHz,flux integrated from map or image,1990ApJ...352...30I
115,38 MHz (8C),1.3,15.0,15.0,Jy,37760000.0,1.3,0.195,0.195,,,49088000.0,7363200.0,7363200.0,,,CLFST,?,38.0,MHz,peak flux,1995MNRAS.274..447H
116,38 MHz (8C),2.3,1.0,1.0,Jy,37760000.0,2.3,0.97458,0.97458,,,86848000.0,36800140.8,36800140.8,,,CLFST,?,38.0,MHz,flux integrated from map or image,1995MNRAS.274..447H
