No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
14,1482A (IUE),2.33e-14,2.7e-15,2.7e-15,erg/cm^2/s/A,2022890000000000.0,0.001709,0.0001981,0.0001981,,,3457119010000.0,400734509000.0,400734509000.0,,,IUE,"SWP, LWR, LWP",1482.0,A,flux in fixed aperture,1993ApJS...86....5K
15,FUV (GALEX),8.32e-14,9e-16,9e-16,erg/cm^2/s/A,1960000004030500.0,0.006488,7.018e-05,7.018e-05,,,12716480026149.9,137552800282.86,137552800282.86,,,GALEX,FUV detector,1528.0,A,flux in fixed aperture,2010ApJ...715..572H
16,FUV (GALEX) AB,14.02,0.1,0.1,mag,1960000004030460.0,0.008928,0.0008223,0.0008223,,,17498880035983.9,1611708003314.25,1611708003314.25,,,GALEX,FUV detector,1531.0,A,flux in fixed aperture,2014ApJS..212...18B
17,FUV (GALEX) AB,14.11,0.1,0.1,mag,1960000004030460.0,0.008271,0.0007618,0.0007618,,,16211160033335.9,1493128003070.4,1493128003070.4,,,GALEX,FUV detector,1531.0,A,flux in fixed aperture,2014ApJS..212...18B
18,1913A (IUE),1.68e-14,1.5e-15,1.5e-15,erg/cm^2/s/A,1567129950000000.0,0.002053,0.0001833,0.0001833,,,3217317787350.0,287254919835.0,287254919835.0,,,IUE,"SWP, LWR, LWP",1913.0,A,flux in fixed aperture,1993ApJS...86....5K
19,UVM2 (Swift) AB,13.46,0.1,0.1,mag,1340000000016380.0,0.01498,0.001379,0.001379,,,20073200000245.4,1847860000022.59,1847860000022.59,,,Swift,UVOT,2239.0,A,flux in fixed aperture,2014ApJS..212...18B
20,UVM2 (Swift) AB,13.37,0.1,0.1,mag,1340000000016380.0,0.01622,0.001494,0.001494,,,21734800000265.7,2001960000024.47,2001960000024.47,,,Swift,UVOT,2239.0,A,flux in fixed aperture,2014ApJS..212...18B
21,NUV (GALEX),5.79e-14,3e-16,3e-16,erg/cm^2/s/A,1319999947931600.0,0.004515,2.339e-05,2.339e-05,,,5959799764911.17,30874798782.1201,30874798782.1201,,,GALEX,NUV detector,2271.0,A,flux in fixed aperture,2010ApJ...715..572H
22,NUV (GALEX) AB,13.71,0.1,0.1,mag,1310000056107010.0,0.01193,0.001099,0.001099,,,15628300669356.6,1439690061661.6,1439690061661.6,,,GALEX,NUV detector,2286.0,A,flux in fixed aperture,2014ApJS..212...18B
23,NUV (GALEX) AB,13.63,0.1,0.1,mag,1310000056107010.0,0.01288,0.001186,0.001186,,,16872800722658.3,1553660066542.91,1553660066542.91,,,GALEX,NUV detector,2286.0,A,flux in fixed aperture,2014ApJS..212...18B
24,2373A (IUE),1.08e-14,3.1e-15,3.1e-15,erg/cm^2/s/A,1263350000000000.0,0.002031,0.000583,0.000583,,,2565863850000.0,736533050000.0,736533050000.0,,,IUE,"SWP, LWR, LWP",2373.0,A,flux in fixed aperture,1993ApJS...86....5K
25,2700A (IUE),1.02e-14,1.5e-15,1.5e-15,erg/cm^2/s/A,1110339980000000.0,0.002484,0.0003652,0.0003652,,,2758084510320.0,405496160696.0,405496160696.0,,,IUE,"SWP, LWR, LWP",2700.0,A,flux in fixed aperture,1993ApJS...86....5K
26,u (SDSS) AB,12.83,0.05,0.05,mag,843999996805120.0,0.0269,0.001239,0.001239,,,22703599914057.7,1045715996041.54,1045715996041.54,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
27,u (SDSS) AB,12.78,0.05,0.05,mag,843999996805120.0,0.02806,0.001292,0.001292,,,23682639910351.7,1090447995872.21,1090447995872.21,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
28,103a-O (POSS-I O),13.76,,,mag,739999981000000.0,0.01194,,,,,8835599773140.0,,,,,Oschin Schmidt,Photographic plates,4050.0,A,integrated from scans,2006ApJ...651...93K
29,m_p,11.8,0.4,0.4,mag,681000015000000.0,0.081173,0.036157,0.036157,,,55278814217595.0,24622917542355.0,24622917542355.0,,,Oschin Schmidt,Photographic plates,4400.0,A,estimated by eye,1968CGCG4.C...0000Z
30,g (SDSS) AB,12.07,0.05,0.05,mag,639999988989952.0,0.05403,0.002488,0.002488,,,34579199405127.1,1592319972607.0,1592319972607.0,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
31,g (SDSS) AB,12.03,0.05,0.05,mag,639999988989952.0,0.05584,0.002572,0.002572,,,35737599385198.9,1646079971682.16,1646079971682.16,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
32,V (Johnson),12.86,0.05,0.05,mag,542120000000000.0,0.02613,0.001231,0.001231,,,14165595600000.0,667349720000.0,667349720000.0,,,"2.5m, 1.5m",Photometer,5530.0,A,flux in fixed aperture,1977ApJS...35..171H
33,V (Johnson),12.65,0.05,0.05,mag,542120000000000.0,0.0317,0.001494,0.001494,,,17185204000000.0,809927280000.0,809927280000.0,,,"2.5m, 1.5m",Photometer,5530.0,A,flux in fixed aperture,1977ApJS...35..171H
34,V (Johnson),11.85,0.05,0.05,mag,542120000000000.0,0.06624,0.003122,0.003122,,,35910028800000.0,1692498640000.0,1692498640000.0,,,"2.5m, 1.5m",Photometer,5530.0,A,flux in fixed aperture,1977ApJS...35..171H
35,r (SDSS) AB,11.46,0.05,0.05,mag,486000010723328.0,0.09441,0.004348,0.004348,,,45883261012389.4,2113128046625.03,2113128046625.03,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
36,r (SDSS) AB,11.49,0.05,0.05,mag,486000010723328.0,0.09231,0.004251,0.004251,,,44862660989870.4,2065986045584.87,2065986045584.87,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
37,i (SDSS) AB,11.27,0.05,0.05,mag,400999990689792.0,0.1123,0.005171,0.005171,,,45032298954463.6,2073570951856.91,2073570951856.91,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
38,i (SDSS) AB,11.29,0.05,0.05,mag,400999990689792.0,0.1104,0.005083,0.005083,,,44270398972153.0,2038282952676.21,2038282952676.21,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
39,z (SDSS) AB,11.06,0.05,0.05,mag,335999989186560.0,0.1367,0.006295,0.006295,,,45931198521802.8,2115119931929.4,2115119931929.4,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
40,z (SDSS) AB,11.05,0.05,0.05,mag,335999989186560.0,0.1385,0.006376,0.006376,,,46535998502338.6,2142335931053.51,2142335931053.51,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
41,J (2MASS) AB,10.65,0.05,0.05,mag,243000005361664.0,0.2001,0.009217,0.009217,,,48624301072869.0,2239731049418.46,2239731049418.46,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
42,J (2MASS) AB,10.64,0.05,0.05,mag,243000005361664.0,0.2016,0.009283,0.009283,,,48988801080911.5,2255769049772.33,2255769049772.33,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
43,F_J (total),2.38,1.79,1.79,log(mJy),240999993000000.0,0.23988,0.062113,0.062113,,,57811078320840.0,14969232565209.0,14969232565209.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
44,J_Kron (2MASS LGA),9.709,0.017,0.017,mag,240000004000000.0,0.20813,0.0032845,0.0032845,,,49951200832520.0,788280013138.0,788280013138.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
45,J_14arcsec (2MASS),11.417,0.016,0.016,mag,240000004000000.0,0.043166,0.00064084,0.00064084,,,10359840172664.0,153801602563.36,153801602563.36,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
46,J_tot (2MASS LGA),9.628,0.022,0.022,mag,240000004000000.0,0.22426,0.0045904,0.0045904,,,53822400897040.0,1101696018361.6,1101696018361.6,,,1.3m,256x256 NICMOS3,1.25,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
47,J_20 (2MASS LGA),9.763,0.016,0.016,mag,240000004000000.0,0.19804,0.0029399,0.0029399,,,47529600792160.0,705576011759.6,705576011759.6,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
48,1.25 microns,0.053,0.003,0.003,Jy,239833994000000.0,0.053,0.003,0.003,,,12711201682000.0,719501982000.0,719501982000.0,,,?,?,1.25,microns,flux in fixed aperture,1976PASP...88..870J
49,J (Johnson),11.21,0.09,0.09,mag,237931004000000.0,0.05259,0.004545,0.004545,,,12512791500360.0,1081396413180.0,1081396413180.0,,,60in,"PbS photometer, InSb photometer",1.26,microns,flux in fixed aperture,1976ApJ...207..367A
50,H (Johnson),10.11,0.08,0.08,mag,187369995000000.0,0.09714,0.007428,0.007428,,,18201121314300.0,1391784322860.0,1391784322860.0,,,60in,"PbS photometer, InSb photometer",1.6,microns,flux in fixed aperture,1976ApJ...207..367A
51,H (Johnson),10.31,0.04,0.04,mag,187369995000000.0,0.0808,0.003032,0.003032,,,15139495596000.0,568105824840.0,568105824840.0,,,60in,"PbS photometer, InSb photometer",1.6,microns,flux in fixed aperture,1976ApJ...207..367A
52,F_H (total),2.74,2.15,2.15,log(mJy),184000006000000.0,0.54954,0.14229,0.14229,,,101115363297240.0,26181360853740.0,26181360853740.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
53,1.65 microns,0.066,0.002,0.002,Jy,183921992000000.0,0.066,0.002,0.002,,,12138851472000.0,367843984000.0,367843984000.0,,,?,?,1.63,microns,flux in fixed aperture,1976PASP...88..870J
54,H (2MASS) AB,10.35,0.05,0.05,mag,181999994142720.0,0.2635,0.01214,0.01214,,,47956998456606.7,2209479928892.62,2209479928892.62,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
55,H (2MASS) AB,10.35,0.05,0.05,mag,181999994142720.0,0.2623,0.01208,0.01208,,,47738598463635.5,2198559929244.06,2198559929244.06,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
56,H_tot (2MASS LGA),8.847,0.026,0.026,mag,181999994000000.0,0.29614,0.0071773,0.0071773,,,53897478223160.0,1306268556936.2,1306268556936.2,,,1.3m,256x256 NICMOS3,1.65,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
57,H_14arcsec (2MASS),10.611,0.016,0.016,mag,181999994000000.0,0.058331,0.00086598,0.00086598,,,10616241650014.0,157608354804.12,157608354804.12,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
58,H_20 (2MASS LGA),9.002,0.017,0.017,mag,181999994000000.0,0.25674,0.0040517,0.0040517,,,46726678459560.0,737409375689.8,737409375689.8,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
59,H_Kron (2MASS LGA),8.943,0.018,0.018,mag,181999994000000.0,0.27108,0.0045315,0.0045315,,,49336558373520.0,824732972811.0,824732972811.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
60,Ks (2MASS) AB,10.38,0.05,0.05,mag,138999997923328.0,0.255,0.01174,0.01174,,,35444999470448.6,1631859975619.87,1631859975619.87,,,1.3m,256x256 NICMOS3,21590.0,A,flux in fixed aperture,2014ApJS..212...18B
61,Ks (2MASS) AB,10.38,0.05,0.05,mag,138999997923328.0,0.2559,0.01178,0.01178,,,35570099468579.6,1637419975536.8,1637419975536.8,,,1.3m,256x256 NICMOS3,21590.0,A,flux in fixed aperture,2014ApJS..212...18B
62,K_s_14arcsec (2MASS),10.068,0.016,0.016,mag,138000000000000.0,0.062632,0.00092976,0.00092976,,,8643216000000.0,128306880000.0,128306880000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
63,K_20 (2MASS LGA),8.561,0.017,0.017,mag,138000000000000.0,0.25095,0.0039602,0.0039602,,,34631100000000.0,546507600000.0,546507600000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
64,K_Kron (2MASS LGA),8.508,0.017,0.017,mag,138000000000000.0,0.26351,0.0041585,0.0041585,,,36364380000000.0,573873000000.0,573873000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
65,K_tot (2MASS LGA),8.422,0.024,0.024,mag,138000000000000.0,0.28523,0.0063751,0.0063751,,,39361740000000.0,879763800000.0,879763800000.0,,,1.3m,256x256 NICMOS3,2.17,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
66,F_K (total),2.72,2.13,2.13,log(mJy),137000003000000.0,0.52481,0.13588,0.13588,,,71898971574430.0,18615560407640.0,18615560407640.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
67,K (Johnson),9.78,0.03,0.03,mag,135042001000000.0,0.08168,0.002288,0.002288,,,11030230641680.0,308976098288.0,308976098288.0,,,60in,"PbS photometer, InSb photometer",2.22,microns,flux in fixed aperture,1976ApJ...207..367A
68,K (Johnson),9.55,0.09,0.09,mag,135042001000000.0,0.101,0.008725,0.008725,,,13639242101000.0,1178241458725.0,1178241458725.0,,,60in,"PbS photometer, InSb photometer",2.22,microns,flux in fixed aperture,1976ApJ...207..367A
69,2.22 microns,0.071,0.002,0.002,Jy,135042001000000.0,0.071,0.002,0.002,,,9587982071000.0,270084002000.0,270084002000.0,,,?,?,2.22,microns,flux in fixed aperture,1976PASP...88..870J
70,W1 (WISE),7.198,0.011,0.011,mag,89499996520448.0,0.4088,0.004142,0.004142,,,36587598577559.1,370708985587.696,370708985587.696,,,WISE,1024x1024 pixel detector array,3.35,microns,flux in fixed aperture,2017ApJ...850...68C
71,3.4 microns WISE AB,9.97,0.1,0.1,mag,89300003717120.0,0.3739,0.03444,0.03444,,,33389271389831.2,3075492128017.61,3075492128017.61,,,WISE,1024x1024 pixel detector array,33570.0,A,flux in fixed aperture,2014ApJS..212...18B
72,3.4 microns WISE AB,9.97,0.1,0.1,mag,89300003717120.0,0.3746,0.0345,0.0345,,,33451781392433.2,3080850128240.64,3080850128240.64,,,WISE,1024x1024 pixel detector array,33570.0,A,flux in fixed aperture,2014ApJS..212...18B
73,3.45 microns,0.139,0.007,0.007,Jy,86896399100000.0,0.139,0.007,0.007,,,12078599474900.0,608274793700.0,608274793700.0,,,?,?,3.45,microns,flux in fixed aperture,1976PASP...88..870J
74,L (Johnson),7.96,0.1,0.1,mag,84687200500000.0,0.1885,0.01819,0.01819,,,15963537294250.0,1540460177095.0,1540460177095.0,,,60in,"PbS photometer, InSb photometer",3.54,microns,flux in fixed aperture,1976ApJ...207..367A
75,L (Johnson),8.36,0.03,0.03,mag,84687200500000.0,0.1304,0.003654,0.003654,,,11043210945200.0,309447030627.0,309447030627.0,,,60in,"PbS photometer, InSb photometer",3.54,microns,flux in fixed aperture,1976ApJ...207..367A
76,L (Johnson),9.66,0.08,0.08,mag,84687200500000.0,0.03939,0.003012,0.003012,,,3335828827695.0,255077847906.0,255077847906.0,,,60in,"PbS photometer, InSb photometer",3.54,microns,flux in fixed aperture,1976ApJ...207..367A
77,3.6 microns (IRAC),169.0,5.0,5.0,mJy,84399999680512.0,0.169,0.005,0.005,,,14263599946006.5,421999998402.56,421999998402.56,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2015ApJS..218....6B
78,4.5 microns (IRAC),,,,mJy,66699999051776.0,,,,,0.241,,,,,16074699771478.0,Spitzer,IRAC,4.493,microns,flux in fixed aperture,2015ApJS..218....6B
79,W2 (WISE),6.05,0.019,0.019,mag,65199998500864.0,0.6531,0.01143,0.01143,,,42582119020914.3,745235982864.875,745235982864.875,,,WISE,1024x1024 pixel detector array,4.6,microns,flux in fixed aperture,2017ApJ...850...68C
80,4.6 microns WISE AB,9.46,0.1,0.1,mag,65099997904896.0,0.5957,0.05486,0.05486,,,38780068751946.5,3571385885062.59,3571385885062.59,,,WISE,1024x1024 pixel detector array,46060.0,A,flux in fixed aperture,2014ApJS..212...18B
81,4.6 microns WISE AB,9.46,0.1,0.1,mag,65099997904896.0,0.5964,0.05493,0.05493,,,38825638750480.0,3575942884915.94,3575942884915.94,,,WISE,1024x1024 pixel detector array,46060.0,A,flux in fixed aperture,2014ApJS..212...18B
82,4.7 microns,0.177,0.04,0.04,Jy,63785599500000.0,0.177,0.04,0.04,,,11290051111500.0,2551423980000.0,2551423980000.0,,,?,?,4.7,microns,flux in fixed aperture,1976PASP...88..870J
83,5.0 microns,0.25,0.06,0.06,Jy,59958498400000.0,0.25,0.06,0.06,,,14989624600000.0,3597509904000.0,3597509904000.0,,,61in,?,5.0,microns,flux in fixed aperture,1972ApJ...176L..95R
84,5.8 microns IRAC AB,8.87,0.1,0.1,mag,52499998310400.0,1.024,0.09434,0.09434,,,53759998269849.6,4952849840603.14,4952849840603.14,,,Spitzer,IRAC,57100.0,A,flux in fixed aperture,2014ApJS..212...18B
85,5.8 microns IRAC AB,8.87,0.1,0.1,mag,52499998310400.0,1.025,0.09444,0.09444,,,53812498268160.0,4958099840434.18,4958099840434.18,,,Spitzer,IRAC,57100.0,A,flux in fixed aperture,2014ApJS..212...18B
86,5.8 microns (IRAC),,,,mJy,52300001312768.0,,,,,0.48,,,,,25104000630128.6,Spitzer,IRAC,5.731,microns,flux in fixed aperture,2015ApJS..218....6B
87,8.0 microns (IRAC),,,,mJy,38100000571392.0,,,,,1.1,,,,,41910000628531.2,Spitzer,IRAC,7.872,microns,flux in fixed aperture,2015ApJS..218....6B
88,8.4 microns,4.7,0.03,0.03,mag,35689500500000.0,0.7119,1.029,1.029,,,25407355405950.0,36724496014500.0,36724496014500.0,,,2.2m,Ge:Ga photometer,8.4,microns,flux in fixed aperture,1976ApJ...207..367A
89,10.5 microns,0.51,0.05,0.05,Jy,28551699000000.0,0.51,0.05,0.05,,,14561366490000.0,1427584950000.0,1427584950000.0,,,61in,?,10.5,microns,flux in fixed aperture,1972ApJ...176L..95R
90,10.5 microns,0.51,0.05,0.05,Jy,28551699000000.0,0.51,0.05,0.05,,,14561366490000.0,1427584950000.0,1427584950000.0,,,?,?,10.5,microns,flux in fixed aperture,1976PASP...88..870J
91,10.6 microns,0.75,,,Jy,28282300900000.0,0.75,,,,,21211725675000.0,,,,,"1.54m, 2.29m",?,10.6,microns,flux in fixed aperture,1979ApJ...229..111L
92,11.1 microns,,,,mag,27008300000000.0,,,,0.906,,,,,24469519800000.0,,2.2m,Ge:Ga photometer,11.1,microns,flux in fixed aperture,1976ApJ...207..367A
93,W3 (WISE),2.227,0.011,0.011,mag,25899999166464.0,4.073,0.04126,0.04126,,,105490696605008.0,1068633965608.3,1068633965608.3,,,WISE,1024x1024 pixel detector array,11.56,microns,total flux; beam filling or dilution corrected,2017ApJ...850...68C
94,11.7 microns,2390.0,239.0,239.0,mJy,25620000000000.0,2.39,0.239,0.239,,,61231800000000.0,6123180000000.0,6123180000000.0,,,Keck II,MIRLIN,11.7,microns,flux in fixed aperture,2001AJ....122.1213S
95,12 microns WISE AB,7.49,0.1,0.1,mag,25400000380928.0,3.677,0.3387,0.3387,,,93395801400672.3,8602980129020.31,8602980129020.31,,,WISE,1024x1024 pixel detector array,118100.0,A,flux in fixed aperture,2014ApJS..212...18B
96,12 microns WISE AB,7.49,0.1,0.1,mag,25400000380928.0,3.679,0.3389,0.3389,,,93446601401434.1,8608060129096.5,8608060129096.5,,,WISE,1024x1024 pixel detector array,118100.0,A,flux in fixed aperture,2014ApJS..212...18B
97,12 microns (IRAS),3.9,0.4,0.4,Jy,25000000100000.0,3.9,0.4,0.4,,,97500000390000.0,10000000040000.0,10000000040000.0,,,IRAS,Survey array,12.0,microns,flux in fixed aperture,2004AJ....127.3235S
98,12 microns (IRAS),3.97,0.02,0.02,Jy,25000000100000.0,3.97,0.02,0.02,,,99250000397000.0,500000002000.0,500000002000.0,,,IRAS,Survey array,12.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
99,12 microns (IRAS),3.9,0.025,0.025,Jy,24979999600000.0,3.9,0.025,0.025,,,97421998440000.0,624499990000.0,624499990000.0,,,IRAS,Survey array,12.0,microns,integrated from scans,1989AJ.....98..766S
100,12 microns (IRAS),3.805,6.0,6.0,Jy,24979999600000.0,3.805,0.2283,0.2283,,,95048898478000.0,5702933908680.0,5702933908680.0,,,IRAS,Survey array,12.0,microns,flux in fixed aperture,1990IRASF.C...0000M
101,12.5 microns,4030.0,403.0,403.0,mJy,23979999900000.0,4.03,0.403,0.403,,,96639399597000.0,9663939959700.0,9663939959700.0,,,Keck II,MIRLIN,12.5,microns,flux in fixed aperture,2001AJ....122.1213S
102,12.8 microns,3.2,0.4,0.4,mag,23421299700000.0,1.312,0.5844,0.5844,,,30728745206400.0,13687407544680.0,13687407544680.0,,,2.2m,Ge:Ga photometer,12.8,microns,flux in fixed aperture,1976ApJ...207..367A
103,17.9 microns,12650.0,126.5,126.5,mJy,16750000200000.0,12.65,0.1265,0.1265,,,211887502530000.0,2118875025300.0,2118875025300.0,,,Keck II,MIRLIN,17.9,microns,flux in fixed aperture,2001AJ....122.1213S
104,21 microns,5.7,0.7,0.7,Jy,14275800200000.0,5.7,0.7,0.7,,,81372061140000.0,9993060140000.0,9993060140000.0,,,"1.54m, 2.29m",?,21.0,microns,flux in fixed aperture,1979ApJ...229..111L
105,W4 (WISE),-1.064,0.011,0.011,mag,13600000311296.0,22.28,0.2258,0.2258,,,303008006935675.0,3070880070290.64,3070880070290.64,,,WISE,1024x1024 pixel detector array,22.08,microns,total flux; beam filling or dilution corrected,2017ApJ...850...68C
106,22 microns WISE AB,5.9,0.1,0.1,mag,13499999715328.0,15.84,1.459,1.459,,,213839995490796.0,19696499584663.6,19696499584663.6,,,WISE,1024x1024 pixel detector array,221400.0,A,flux in fixed aperture,2014ApJS..212...18B
107,22 microns WISE AB,5.9,0.1,0.1,mag,13499999715328.0,15.85,1.46,1.46,,,213974995487949.0,19709999584378.9,19709999584378.9,,,WISE,1024x1024 pixel detector array,221400.0,A,flux in fixed aperture,2014ApJS..212...18B
108,22 microns WISE AB,5.71,0.1,0.1,mag,13499999715328.0,18.83,1.735,1.735,,,254204994639626.0,23422499506094.1,23422499506094.1,,,WISE,1024x1024 pixel detector array,221400.0,A,flux in fixed aperture,2014ApJS..212...18B
109,22 microns WISE AB,5.71,0.1,0.1,mag,13499999715328.0,18.83,1.734,1.734,,,254204994639626.0,23408999506378.8,23408999506378.8,,,WISE,1024x1024 pixel detector array,221400.0,A,flux in fixed aperture,2014ApJS..212...18B
110,24 microns MIPS AB,5.78,0.1,0.1,mag,12799999737856.0,17.7,1.63,1.63,,,226559995360051.0,20863999572705.3,20863999572705.3,,,Spitzer,MIPS,235100.0,A,flux in fixed aperture,2014ApJS..212...18B
111,24 microns MIPS AB,5.78,0.1,0.1,mag,12799999737856.0,17.71,1.631,1.631,,,226687995357430.0,20876799572443.1,20876799572443.1,,,Spitzer,MIPS,235100.0,A,flux in fixed aperture,2014ApJS..212...18B
112,24 microns (MIPS),,,,mJy,12700000190464.0,,,,,10.1,,,,,128270001923686.0,Spitzer,MIPS,23.68,microns,flux in fixed aperture,2015ApJS..218....6B
113,25 microns (IRAS),24.51,0.031,0.031,Jy,12000000200000.0,24.51,0.031,0.031,,,294120004902000.0,372000006200.0,372000006200.0,,,IRAS,Survey array,25.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
114,25 microns (IRAS),24.14,2.4,2.4,Jy,12000000200000.0,24.14,2.4,2.4,,,289680004828000.0,28800000480000.0,28800000480000.0,,,IRAS,Survey array,25.0,microns,flux in fixed aperture,2004AJ....127.3235S
115,25 microns (IRAS),24.14,0.042,0.042,Jy,11989999900000.0,24.14,0.042,0.042,,,289438597586000.0,503579995800.0,503579995800.0,,,IRAS,Survey array,25.0,microns,integrated from scans,1989AJ.....98..766S
