No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
25,V (Johnson),13.47,0.02,0.02,mag,542120000000000.0,0.0149,0.000277,0.000277,,,8077588000000.0,150167240000.0,150167240000.0,,,"90cm, 1.5m",Photometer,5530.0,A,flux in fixed aperture,1979ApJS...39...61P
26,V (V_T^0),13.11,,,mag,542000009000000.0,0.02075,,,,,11246500186750.0,,,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
27,V (V_T),13.13,0.1,0.1,mag,542000009000000.0,0.02038,0.002007,0.002007,,,11045960183420.0,1087794018063.0,1087794018063.0,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
28,R,13.856,,,mag,468000004000000.0,0.008834,,,,,4134312035336.0,,,,,UKST,Photographic plates,6400.0,A,flux in fixed aperture,2005MNRAS.361...34D
29,R_I_ (24.0),12.7,,,mag,433000014000000.0,0.024038,,,,,10408454336532.0,,,,,CFHT,FOCAS1,6930.0,A,flux integrated from map or image,1989ApJS...70..687H
30,R (Johnson),12.83,0.03,0.03,mag,428275013000000.0,0.02051,0.0005747,0.0005747,,,8783920516630.0,246129649971.1,246129649971.1,,,"90cm, 1.5m",Photometer,7000.0,A,flux in fixed aperture,1979ApJS...39...61P
31,R (Johnson),13.15,0.03,0.03,mag,428275013000000.0,0.01528,0.000428,0.000428,,,6544042198640.0,183301705564.0,183301705564.0,,,"90cm, 1.5m",Photometer,7000.0,A,flux in fixed aperture,1979ApJS...39...61P
32,R (Johnson),12.58,0.03,0.03,mag,428275013000000.0,0.02583,0.0007235,0.0007235,,,11062343585790.0,309856971905.5,309856971905.5,,,"90cm, 1.5m",Photometer,7000.0,A,flux in fixed aperture,1979ApJS...39...61P
33,I,13.6071,,,mag,378999994000000.0,0.009198,,,,,3486041944812.0,,,,,UKST,Photographic plates,7900.0,A,flux in fixed aperture,2005MNRAS.361...34D
34,J (ESO/SPM),37.1,2.47,2.47,mJy,249999997000000.0,0.0371,0.0024707,0.0024707,,,9274999888700.0,617674992587.9,617674992587.9,,,"1.0m, 2.1m",InSb detector,1.198,microns,flux in fixed aperture,1995ApJ...453..616S
35,F_J (total),1.89,1.3,1.3,log(mJy),240999993000000.0,0.077625,0.020099,0.020099,,,18707624456625.0,4843858859307.0,4843858859307.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
36,J (ESO/SPM),49.3,3.28,3.28,mJy,240999993000000.0,0.0493,0.0032831,0.0032831,,,11881299654900.0,791227077018.3,791227077018.3,,,"1.0m, 2.1m",InSb detector,1.244,microns,flux in fixed aperture,1995ApJ...453..616S
37,J (2MASS),23.9,2.4,2.4,mJy,240000004000000.0,0.0239,0.0024,0.0024,,,5736000095600.0,576000009600.0,576000009600.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,2008ApJ...673..730G
38,J_14arcsec (2MASS),11.608,0.005,0.005,mag,240000004000000.0,0.036203,0.00016709,0.00016709,,,8688720144812.0,40101600668.36,40101600668.36,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
39,J,11.038,0.016,0.016,mag,240000004000000.0,0.061199,0.00090855,0.00090855,,,14687760244796.0,218052003634.2,218052003634.2,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
40,J,10.961,0.018,0.018,mag,240000004000000.0,0.065697,0.0010983,0.0010983,,,15767280262788.0,263592004393.2,263592004393.2,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
41,H (ESO/SPM),50.8,3.38,3.38,mJy,190000008000000.0,0.0508,0.0033832,0.0033832,,,9652000406400.0,642808027065.6,642808027065.6,,,"1.0m, 2.1m",InSb detector,1.58,microns,flux in fixed aperture,1995ApJ...453..616S
42,F_H (total),2.04,1.45,1.45,log(mJy),184000006000000.0,0.10965,0.028391,0.028391,,,20175600657900.0,5223944170346.0,5223944170346.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
43,H (ESO/SPM),69.3,4.61,4.61,mJy,184000006000000.0,0.0693,0.0046148,0.0046148,,,12751200415800.0,849123227688.8,849123227688.8,,,"1.0m, 2.1m",InSb detector,1.634,microns,flux in fixed aperture,1995ApJ...453..616S
44,H,10.309,0.023,0.023,mag,181999994000000.0,0.077037,0.0016494,0.0016494,,,14020733537778.0,300190790103.6,300190790103.6,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
45,H,10.23,0.023,0.023,mag,181999994000000.0,0.082851,0.0017738,0.0017738,,,15078881502894.0,322831589357.2,322831589357.2,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
46,H (2MASS),31.8,3.2,3.2,mJy,181999994000000.0,0.0318,0.0032,0.0032,,,5787599809200.0,582399980800.0,582399980800.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,2008ApJ...673..730G
47,H_14arcsec (2MASS),10.81,0.006,0.006,mag,181999994000000.0,0.048562,0.0002691,0.0002691,,,8838283708628.0,48976198385.4,48976198385.4,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
48,K (2MASS),31.5,3.2,3.2,mJy,138000000000000.0,0.0315,0.0032,0.0032,,,4347000000000.0,441600000000.0,441600000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,2008ApJ...673..730G
49,K_s_14arcsec (2MASS),10.357,0.007,0.007,mag,138000000000000.0,0.047995,0.00031044,0.00031044,,,6623310000000.0,42840720000.0,42840720000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
50,K_s,9.926,0.028,0.028,mag,138000000000000.0,0.071383,0.0018648,0.0018648,,,9850854000000.0,257342400000.0,257342400000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
51,K_s,9.834,0.029,0.029,mag,138000000000000.0,0.077695,0.0021033,0.0021033,,,10721910000000.0,290255400000.0,290255400000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
52,K (ESO/SPM),59.6,3.97,3.97,mJy,137000003000000.0,0.0596,0.003969,0.003969,,,8165200178800.0,543753011907.0,543753011907.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,flux in fixed aperture,1995ApJ...453..616S
53,F_K (total),1.97,1.38,1.38,log(mJy),137000003000000.0,0.093325,0.024164,0.024164,,,12785525279975.0,3310468072492.0,3310468072492.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
54,K (ESO/SPM),42.2,2.81,2.81,mJy,135999997000000.0,0.0422,0.0028105,0.0028105,,,5739199873400.0,382227991568.5,382227991568.5,,,"1.0m, 2.1m",InSb detector,2.21,microns,flux in fixed aperture,1995ApJ...453..616S
55,3.6 microns (IRAC),24.6,2.5,2.5,mJy,84399999700000.0,0.0246,0.0025,0.0025,,,2076239992620.0,210999999250.0,210999999250.0,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2008ApJ...673..730G
56,3.6 microns (IRAC),47.7,10.0,10.0,mJy,84399999700000.0,0.0477,0.00477,0.00477,,,4025879985690.0,402587998569.0,402587998569.0,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2007AJ....134.1522J
57,3.6 microns (IRAC),51.0,2.0,2.0,mJy,84399999680512.0,0.051,0.002,0.002,,,4304399983706.11,168799999361.024,168799999361.024,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2015ApJS..218....6B
58,4.5 microns (IRAC),21.2,2.1,2.1,mJy,66699999100000.0,0.0212,0.0021,0.0021,,,1414039980920.0,140069998110.0,140069998110.0,,,Spitzer,IRAC,4.493,microns,flux in fixed aperture,2008ApJ...673..730G
59,4.5 microns (IRAC),40.3,10.0,10.0,mJy,66699999100000.0,0.0403,0.00403,0.00403,,,2688009963730.0,268800996373.0,268800996373.0,,,Spitzer,IRAC,4.493,microns,flux in fixed aperture,2007AJ....134.1522J
60,4.5 microns (IRAC),44.0,1.0,1.0,mJy,66699999051776.0,0.044,0.001,0.001,,,2934799958278.14,66699999051.776,66699999051.776,,,Spitzer,IRAC,4.493,microns,flux in fixed aperture,2015ApJS..218....6B
61,5.8 microns (IRAC),115.0,3.0,3.0,mJy,52300001312768.0,0.115,0.003,0.003,,,6014500150968.32,156900003938.304,156900003938.304,,,Spitzer,IRAC,5.731,microns,flux in fixed aperture,2015ApJS..218....6B
62,5.8 microns (IRAC),105.0,10.0,10.0,mJy,52300001300000.0,0.105,0.0105,0.0105,,,5491500136500.0,549150013650.0,549150013650.0,,,Spitzer,IRAC,5.731,microns,flux in fixed aperture,2007AJ....134.1522J
63,5.8 microns (IRAC),74.8,7.5,7.5,mJy,52300001300000.0,0.0748,0.0075,0.0075,,,3912040097240.0,392250009750.0,392250009750.0,,,Spitzer,IRAC,5.731,microns,flux in fixed aperture,2008ApJ...673..730G
64,8.0 microns (IRAC),226.0,26.0,26.0,mJy,38100000600000.0,0.226,0.026,0.026,,,8610600135600.0,990600015600.0,990600015600.0,,,Spitzer,IRAC,7.872,microns,flux in fixed aperture,2008ApJ...673..730G
65,8.0 microns (IRAC),338.0,10.0,10.0,mJy,38100000600000.0,0.338,0.0338,0.0338,,,12877800202800.0,1287780020280.0,1287780020280.0,,,Spitzer,IRAC,7.872,microns,flux in fixed aperture,2007AJ....134.1522J
66,8.0 microns (IRAC),,,,mJy,38100000571392.0,,,,,0.326,,,,,12420600186273.8,Spitzer,IRAC,7.872,microns,flux in fixed aperture,2015ApJS..218....6B
67,12 microns (IRAS),0.68,0.15,0.15,Jy,25000000100000.0,0.68,0.15,0.15,,,17000000068000.0,3750000015000.0,3750000015000.0,,,IRAS,Survey array,12.0,microns,flux in fixed aperture,2004AJ....127.3235S
68,12 microns (IRAS),0.52,0.036,0.036,Jy,25000000100000.0,0.52,0.036,0.036,,,13000000052000.0,900000003600.0,900000003600.0,,,IRAS,Survey array,12.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
69,12 microns (IRAS),0.4467,9.0,9.0,Jy,24979999600000.0,0.4467,0.0402,0.0402,,,11158565821320.0,1004195983920.0,1004195983920.0,,,IRAS,Survey array,12.0,microns,flux in fixed aperture,1990IRASF.C...0000M
70,12 microns (IRAS),0.55,0.042,0.042,Jy,24979999600000.0,0.55,0.042,0.042,,,13738999780000.0,1049159983200.0,1049159983200.0,,,IRAS,Survey array,12.0,microns,integrated from scans,1989AJ.....98..766S
71,24 microns (MIPS),1090.0,109.0,109.0,mJy,12700000200000.0,1.09,0.109,0.109,,,13843000218000.0,1384300021800.0,1384300021800.0,,,Spitzer,MIPS,23.68,microns,flux in fixed aperture,2008ApJ...673..730G
72,24 microns (MIPS),1785.0,10.0,10.0,mJy,12700000200000.0,1.785,0.1785,0.1785,,,22669500357000.0,2266950035700.0,2266950035700.0,,,Spitzer,MIPS,23.68,microns,flux in fixed aperture,2007AJ....134.1522J
73,24 microns (MIPS),1150.0,90.0,90.0,mJy,12700000190464.0,1.15,0.09,0.09,,,14605000219033.6,1143000017141.76,1143000017141.76,,,Spitzer,MIPS,23.68,microns,flux in fixed aperture,2015ApJS..218....6B
74,25 microns (IRAS),3.34,0.3,0.3,Jy,12000000200000.0,3.34,0.3,0.3,,,40080000668000.0,3600000060000.0,3600000060000.0,,,IRAS,Survey array,25.0,microns,flux in fixed aperture,2004AJ....127.3235S
75,25 microns (IRAS),2.27,0.063,0.063,Jy,12000000200000.0,2.27,0.063,0.063,,,27240000454000.0,756000012600.0,756000012600.0,,,IRAS,Survey array,25.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
76,25 microns (IRAS),2.481,9.0,9.0,Jy,11989999900000.0,2.481,0.0402,0.0402,,,29747189751900.0,481997995980.0,481997995980.0,,,IRAS,Survey array,25.0,microns,flux in fixed aperture,1990IRASF.C...0000M
77,25 microns (IRAS),2.29,0.07,0.07,Jy,11989999900000.0,2.29,0.07,0.07,,,27457099771000.0,839299993000.0,839299993000.0,,,IRAS,Survey array,25.0,microns,integrated from scans,1989AJ.....98..766S
78,60 microns (IRAS),11.67,0.047,0.047,Jy,4999999910000.0,11.67,0.047,0.047,,,58349998949700.0,234999995770.0,234999995770.0,,,IRAS,Survey array,60.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
79,60 microns (IRAS),12.8,1.4,1.4,Jy,4999999910000.0,12.8,1.4,1.4,,,63999998848000.0,6999999874000.0,6999999874000.0,,,IRAS,Survey array,60.0,microns,flux in fixed aperture,2004AJ....127.3235S
80,60 microns (IRAS),12.2,0.049,0.049,Jy,4996999940000.0,12.2,0.049,0.049,,,60963399268000.0,244852997060.0,244852997060.0,,,IRAS,Survey array,60.0,microns,integrated from scans,1989AJ.....98..766S
81,60 microns (IRAS),10.55,9.0,9.0,Jy,4996999940000.0,10.55,0.9495,0.9495,,,52718349367000.0,4744651443030.0,4744651443030.0,,,IRAS,Survey array,60.0,microns,flux in fixed aperture,1990IRASF.C...0000M
82,70 microns (PACS),12.04,1.204,1.204,Jy,4279999922176.0,12.04,1.204,1.204,,,51531199062999.0,5153119906299.9,5153119906299.9,,,Herschel,PACS,70.0,microns,flux in fixed aperture,2014A&A...565A..25B
83,100 microns (IRAS),12.9,1.4,1.4,Jy,3000000050000.0,12.9,1.4,1.4,,,38700000645000.0,4200000070000.0,4200000070000.0,,,IRAS,Survey array,100.0,microns,flux in fixed aperture,2004AJ....127.3235S
84,100 microns (IRAS),13.03,0.154,0.154,Jy,3000000050000.0,13.03,0.154,0.154,,,39090000651500.0,462000007700.0,462000007700.0,,,IRAS,Survey array,100.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
85,100 microns (IRAS),,,,Jy,2997999890000.0,,,,23.57,,,,,70662857407300.0,,IRAS,Survey array,100.0,microns,flux in fixed aperture,1990IRASF.C...0000M
86,100 microns (IRAS),12.15,0.16,0.16,Jy,2997999890000.0,12.15,0.16,0.16,,,36425698663500.0,479679982400.0,479679982400.0,,,IRAS,Survey array,100.0,microns,integrated from scans,1989AJ.....98..766S
87,110 microns (PACS),12.21,1.221,1.221,Jy,2930000003072.0,12.21,1.221,1.221,,,35775300037509.1,3577530003750.91,3577530003750.91,,,Herschel,PACS,102.3,microns,flux in fixed aperture,2014A&A...565A..25B
88,160 microns (PACS),8.234,0.823,0.823,Jy,1809999986688.0,8.234,0.823,0.823,,,14903539890389.0,1489629989044.22,1489629989044.22,,,Herschel,PACS,166.0,microns,flux in fixed aperture,2014A&A...565A..25B
89,250 microns (SPIRE),2.221,0.19,0.19,Jy,1199999942656.0,2.221,0.19,0.19,,,2665199872638.98,227999989104.64,227999989104.64,,,Herschel,SPIRE,250.0,microns,flux in fixed aperture,2014A&A...565A..25B
90,350 microns (SPIRE),0.737,0.075,0.075,Jy,856999985152.0,0.737,0.075,0.075,,,631608989057.024,64274998886.4,64274998886.4,,,Herschel,SPIRE,350.0,microns,flux in fixed aperture,2014A&A...565A..25B
91,500 microns (SPIRE),0.21,0.035,0.035,Jy,599999971328.0,0.21,0.035,0.035,,,125999993978.88,20999998996.48,20999998996.48,,,Herschel,SPIRE,500.0,microns,flux in fixed aperture,2014A&A...565A..25B
92,5.0 GHz (Parkes),12.4,1.0,1.0,mJy,5000000000.0,0.0124,0.001,0.001,,,62000000.0,5000000.0,5000000.0,,,Parkes,?,5.0,GHz,integrated from scans,1977MNRAS.179..235D
93,1.4GHz,34.4,1.1,1.1,mJy,1400000000.0,0.0344,0.0011,0.0011,,,48160000.0,1540000.0,1540000.0,,,VLA,"D, DnC configurations",1.4,GHz,flux integrated from map or image,1998AJ....115.1693C
