No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
18,NUV (GALEX) AB,14.14,0.1,0.1,mag,1310000056107010.0,0.00805,0.0007415,0.0007415,,,10545500451661.4,971365041603.348,971365041603.348,,,GALEX,NUV detector,2286.0,A,flux in fixed aperture,2014ApJS..212...18B
19,NUV (GALEX) AB,12.26,0.02,0.02,mag,1300000030064640.0,0.04529,0.0008343,0.0008343,,,58877001361627.6,1084590025082.93,1084590025082.93,,,GALEX,NUV detector,2310.0,A,total flux; beam filling or dilution corrected,2018ApJS..234...18B
20,NUV (GALEX) AB,12.28,0.04,0.04,mag,1290000004022300.0,0.04447,0.001638,0.001638,,,57366300178871.7,2113020006588.53,2113020006588.53,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2011ApJS..192....6L
21,NUV (GALEX),12.46,0.01,0.01,mag,1290000004022270.0,0.008181,7.535e-05,7.535e-05,,,10553490032906.2,97201500303.078,97201500303.078,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
22,NUV (GALEX),12.34,0.03,0.03,mag,1290000004022270.0,0.009138,0.0002525,0.0002525,,,11788020036755.5,325725001015.623,325725001015.623,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
23,UV_2500 (m_T),11.2,0.76,0.76,mag,1198999980000000.0,0.025067,0.025411,0.025411,,,30055332498660.0,30467788491780.0,30467788491780.0,,,IUE,ULDA,2500.0,A,multiple methods,1995A&AS..114..527R
24,UV_3150 (m_T),9.79,0.49,0.49,mag,951699993000000.0,0.14582,0.083172,0.083172,,,138776892979260.0,79154791817796.0,79154791817796.0,,,IUE,ULDA,3150.0,A,multiple methods,1995A&AS..114..527R
25,u (SDSS) AB,11.91,0.05,0.05,mag,843999996805120.0,0.06242,0.002875,0.002875,,,52682479800575.6,2426499990814.72,2426499990814.72,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
26,u (SDSS) AB,11.65,0.05,0.05,mag,843999996805120.0,0.07946,0.003659,0.003659,,,67064239746134.8,3088195988309.93,3088195988309.93,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
27,U (U_T),10.06,0.1,0.1,mag,818999999000000.0,0.1713,0.01687,0.01687,,,140294699828700.0,13816529983130.0,13816529983130.0,,,Literature compilation,Literature compilation,3660.0,A,multiple methods,1991RC3.9.C...0000d
28,U (U_T^0),9.42,,,mag,818999999000000.0,0.3088,,,,,252907199691200.0,,,,,Literature compilation,Literature compilation,3660.0,A,multiple methods,1991RC3.9.C...0000d
29,B (B_T^0),9.29,,,mag,681000015000000.0,0.8192,,,,,557875212288000.0,,,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
30,B (m_B),9.85,0.15,0.15,mag,681000015000000.0,0.4891,0.07246,0.07246,,,333077107336500.0,49345261086900.0,49345261086900.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
31,m_p,10.1,0.4,0.4,mag,681000015000000.0,0.38852,0.17306,0.17306,,,264582125827800.0,117853862595900.0,117853862595900.0,,,Oschin Schmidt,Photographic plates,4400.0,A,estimated by eye,1961CGCG1.C...0000Z
32,B (Johnson),9.85,0.0,0.0,mag,681000015000000.0,0.4891,,,,,333077107336500.0,,,,,2.5m,Imaging camera,4400.0,A,flux integrated from map or image,2004AJ....127..704K
33,B (B_T),9.83,0.1,0.1,mag,681000015000000.0,0.4982,0.04807,0.04807,,,339274207473000.0,32735670721050.0,32735670721050.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
34,B,0.89,,,Jy,665999976000000.0,0.89,,,,,592739978640000.0,,,,,"2.1m, 1.5m",CCD,0.45,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
35,B_J,10.0506,,,mag,640999978000000.0,0.377,,,,,241656991706000.0,,,,,UKST,Photographic plates,4680.0,A,flux in fixed aperture,2005MNRAS.361...34D
36,g (SDSS) AB,10.38,0.05,0.05,mag,639999988989952.0,0.2555,0.01176,0.01176,,,163519997186933.0,7526399870521.84,7526399870521.84,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
37,g (SDSS) AB,10.18,0.05,0.05,mag,639999988989952.0,0.3082,0.01419,0.01419,,,197247996606703.0,9081599843767.42,9081599843767.42,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
38,g (SDSS) AB,9.36,4.0,4.0,mag,620999993000000.0,0.6547,0.2258,0.2258,,,406568695417100.0,140221798419400.0,140221798419400.0,,,2.5m,Imaging camera,4825.0,A,total flux; beam filling or dilution corrected,2006ApJS..162...80K
39,V,1.23,,,Jy,545000010000000.0,1.23,,,,,670350012300000.0,,,,,"2.1m, 1.5m",CCD,0.55,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
40,V (Johnson),10.69,0.08,0.08,mag,542120000000000.0,0.1928,0.01474,0.01474,,,104520736000000.0,7990848800000.0,7990848800000.0,,,Radcliffe,Photometer,5530.0,A,flux in fixed aperture,1977Obs....97..238G
41,V (Johnson),10.1,0.08,0.08,mag,542120000000000.0,0.332,0.02538,0.02538,,,179983840000000.0,13759005600000.0,13759005600000.0,,,Radcliffe,Photometer,5530.0,A,flux in fixed aperture,1977Obs....97..238G
42,V (Johnson),9.31,,,mag,542120000000000.0,0.6872,,,,,372544864000000.0,,,,,Literature compilation,Literature compilation,5530.0,A,flux in fixed aperture,1988VIrPh.C...0000d
43,V (V_T),9.02,0.1,0.1,mag,542000009000000.0,0.8976,0.08706,0.08706,,,486499208078400.0,47186520783540.0,47186520783540.0,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
44,V (V_T^0),8.61,,,mag,542000009000000.0,1.309,,,,,709478011781000.0,,,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
45,V (Johnson),9.31,,,mag,542000009000000.0,0.06872,,,,,37246240618480.0,,,,,"CFHT, 1.5m, HST, 2.1m, 2.5m, 1.5m","HRCam,  Mosaic II, ACS, T2KA, WideField",5530.0,A,total flux; beam filling or dilution corrected,2008AJ....136..773F
46,V (Johnson),8.93,,,mag,542000009000000.0,0.9752,,,,,528558408776800.0,,,,,2.5m,Imaging camera,5530.0,A,flux integrated from map or image,2004AJ....127..704K
47,r (SDSS) AB,9.51,0.05,0.05,mag,486000010723328.0,0.572,0.02634,0.02634,,,277992006133744.0,12801240282452.5,12801240282452.5,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
48,r (SDSS) AB,9.65,0.05,0.05,mag,486000010723328.0,0.5035,0.02319,0.02319,,,244701005399196.0,11270340248674.0,11270340248674.0,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
49,r (SDSS) AB,8.65,4.0,4.0,mag,478999986000000.0,1.259,0.4012,0.4012,,,603060982374000.0,192174794383200.0,192174794383200.0,,,2.5m,Imaging camera,6261.0,A,total flux; beam filling or dilution corrected,2006ApJS..162...80K
50,R,10.1475,,,mag,468000004000000.0,0.2689,,,,,125845201075600.0,,,,,UKST,Photographic plates,6400.0,A,flux in fixed aperture,2005MNRAS.361...34D
51,R,1.4,,,Jy,453999988000000.0,1.4,,,,,635599983200000.0,,,,,"2.1m, 1.5m",CCD,0.66,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
52,R' (Johnson),8.76,,,mag,448120010000000.0,0.8711,,,,,390357340711000.0,,,,,Literature compilation,Literature compilation,6690.0,A,flux in fixed aperture,1988VIrPh.C...0000d
53,i (SDSS) AB,9.12,0.05,0.05,mag,400999990689792.0,0.8139,0.03748,0.03748,,,326373892422422.0,15029479651053.4,15029479651053.4,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
54,i (SDSS) AB,9.23,0.05,0.05,mag,400999990689792.0,0.7384,0.03401,0.03401,,,296098393125342.0,13638009683359.8,13638009683359.8,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
55,I,7.73,0.03,0.03,mag,378999994000000.0,2.063,0.05701,0.05701,,,781876987622000.0,21606789657940.0,21606789657940.0,,,"1m, 3.9m, 0.9m, 1.3m",?,7900.0,A,total flux; beam filling or dilution corrected,2007ApJS..172..599S
56,I,9.6462,,,mag,378999994000000.0,0.3532,,,,,133862797880800.0,,,,,UKST,Photographic plates,7900.0,A,flux in fixed aperture,2005MNRAS.361...34D
57,I,7.51,,,mag,378999994000000.0,2.527,,,,,957732984838000.0,,,,,"1m, 3.9m, 0.9m, 1.3m",?,7900.0,A,total flux; beam filling or dilution corrected,2007ApJS..172..599S
58,I' (Johnson),8.09,,,mag,374740997000000.0,1.301,,,,,487538037097000.0,,,,,Literature compilation,Literature compilation,8000.0,A,flux in fixed aperture,1988VIrPh.C...0000d
59,I,2.32,,,Jy,369999990000000.0,2.32,,,,,858399976800000.0,,,,,"2.1m, 1.5m",CCD,0.81,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
60,z (SDSS) AB,8.91,0.05,0.05,mag,335999989186560.0,0.9946,0.0458,0.0458,,,334185589244953.0,15388799504744.5,15388799504744.5,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
61,z (SDSS) AB,8.83,0.05,0.05,mag,335999989186560.0,1.071,0.0493,0.0493,,,359855988418806.0,16564799466897.4,16564799466897.4,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
62,J,8.93,0.12,0.12,mag,249827007000000.0,0.4394,0.05135,0.05135,,,109773986875800.0,12828616809450.0,12828616809450.0,,,"1.88m, 1.5m, 1m",Photometer,1.2,microns,flux in fixed aperture,1976MNRAS.175..191G
63,J (2MASS) AB,8.38,0.05,0.05,mag,243000005361664.0,1.618,0.07453,0.07453,,,393174008675172.0,18110790399604.8,18110790399604.8,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
64,J (2MASS) AB,8.42,0.05,0.05,mag,243000005361664.0,1.555,0.0716,0.0716,,,377865008337388.0,17398800383895.1,17398800383895.1,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
65,J (2MASS/CTIO),10.339,0.072,0.072,mag,242746929554656.0,0.116650959949308,0.00773564433012641,0.00773564433012641,,,28316662357297.7,1877803909265.07,1877803909265.07,,,1.3m,256x256 NICMOS3,1.235,microns,flux in fixed aperture,2006AJ....131.1163S
66,J (2MASS/CTIO),9.786,0.011,0.011,mag,242746929554656.0,0.194128061151667,0.00196678407085452,0.00196678407085452,,,47123990784965.6,477430794296.942,477430794296.942,,,1.3m,256x256 NICMOS3,1.235,microns,flux in fixed aperture,2006AJ....131.1163S
67,J (Johnson),8.45,0.03,0.03,mag,241768004000000.0,0.6682,0.01872,0.01872,,,161549380272800.0,4525897034880.0,4525897034880.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
68,J (Johnson),9.08,0.03,0.03,mag,241768004000000.0,0.3741,0.01048,0.01048,,,90445410296400.0,2533728681920.0,2533728681920.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
69,J (Johnson),8.39,0.03,0.03,mag,241768004000000.0,0.7062,0.01979,0.01979,,,170736564424800.0,4784588799160.0,4784588799160.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
70,J (Johnson),7.54,0.03,0.03,mag,241768004000000.0,1.545,0.04329,0.04329,,,373531566180000.0,10466136893160.0,10466136893160.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
71,J (Johnson),9.0,0.03,0.03,mag,241768004000000.0,0.4027,0.01128,0.01128,,,97359975210800.0,2727143085120.0,2727143085120.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
72,F_J (total),3.6,3.01,3.01,log(mJy),240999993000000.0,3.9811,1.0308,1.0308,,,959445072132300.0,248422792784400.0,248422792784400.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
73,J_20 (2MASS LGA),6.831,0.015,0.015,mag,240000004000000.0,2.9481,0.041012,0.041012,,,707544011792400.0,9842880164048.0,9842880164048.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
74,J_tot (2MASS LGA),6.736,0.017,0.017,mag,240000004000000.0,3.2177,0.050779,0.050779,,,772248012870800.0,12186960203116.0,12186960203116.0,,,1.3m,256x256 NICMOS3,1.25,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
75,J_Kron (2MASS LGA),6.817,0.015,0.015,mag,240000004000000.0,2.9864,0.041545,0.041545,,,716736011945600.0,9970800166180.0,9970800166180.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
76,J_14arcsec (2MASS),9.269,0.015,0.015,mag,240000004000000.0,0.31214,0.0043424,0.0043424,,,74913601248560.0,1042176017369.6,1042176017369.6,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
77,F_H (total),3.71,3.12,3.12,log(mJy),184000006000000.0,5.1286,1.3279,1.3279,,,943662430771600.0,244333607967400.0,244333607967400.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
78,H,8.22,0.12,0.12,mag,182799999000000.0,0.5307,0.06202,0.06202,,,97011959469300.0,11337255937980.0,11337255937980.0,,,"1.88m, 1.5m, 1m",Photometer,1.64,microns,flux in fixed aperture,1976MNRAS.175..191G
79,H (2MASS) AB,8.18,0.05,0.05,mag,181999994142720.0,1.942,0.08942,0.08942,,,353443988625162.0,16274439476242.0,16274439476242.0,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
80,H (2MASS) AB,8.15,0.05,0.05,mag,181999994142720.0,1.996,0.09191,0.09191,,,363271988308869.0,16727619461657.4,16727619461657.4,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
81,H_14arcsec (2MASS),8.55,0.015,0.015,mag,181999994000000.0,0.38931,0.0054159,0.0054159,,,70854417664140.0,985693767504.6,985693767504.6,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
82,H_20 (2MASS LGA),6.128,0.016,0.016,mag,181999994000000.0,3.6233,0.053791,0.053791,,,659440578260200.0,9789961677254.0,9789961677254.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
83,H_Kron (2MASS LGA),6.113,0.016,0.016,mag,181999994000000.0,3.6737,0.054537,0.054537,,,668613377957800.0,9925733672778.0,9925733672778.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
84,H_tot (2MASS LGA),6.028,0.018,0.018,mag,181999994000000.0,3.9728,0.066415,0.066415,,,723049576163200.0,12087529601510.0,12087529601510.0,,,1.3m,256x256 NICMOS3,1.65,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
85,H (HCO),6.31,0.03,0.03,mag,181691998000000.0,2.932,0.08216,0.08216,,,532720938136000.0,14927814555680.0,14927814555680.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
86,H (Johnson),8.27,0.03,0.03,mag,181691998000000.0,0.5289,0.01482,0.01482,,,96096897742200.0,2692675410360.0,2692675410360.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
87,H (Johnson),6.73,0.03,0.03,mag,181691998000000.0,2.185,0.06121,0.06121,,,396997015630000.0,11121367197580.0,11121367197580.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
88,H (HCO),6.85,0.03,0.03,mag,181691998000000.0,1.783,0.04996,0.04996,,,323956832434000.0,9077332220080.0,9077332220080.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
89,H (HCO),6.73,0.03,0.03,mag,181691998000000.0,1.992,0.0558,0.0558,,,361930460016000.0,10138413488400.0,10138413488400.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
90,H (HCO),6.5,0.03,0.03,mag,181691998000000.0,2.462,0.06897,0.06897,,,447325699076000.0,12531297102060.0,12531297102060.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
91,H (Johnson),8.35,0.03,0.03,mag,181691998000000.0,0.4914,0.01377,0.01377,,,89283447817200.0,2501898812460.0,2501898812460.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
92,H (Johnson),7.63,0.03,0.03,mag,181691998000000.0,0.9537,0.02672,0.02672,,,173279658492600.0,4854810186560.0,4854810186560.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
93,H (Johnson),7.7,0.03,0.03,mag,181691998000000.0,0.8941,0.02505,0.02505,,,162450815411800.0,4551384549900.0,4551384549900.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
94,H (2MASS/CTIO),9.665,0.079,0.079,mag,180380540312876.0,0.139411935484513,0.010143847884054,0.010143847884054,,,25147200248760.3,1829752762177.29,1829752762177.29,,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
95,H (2MASS/CTIO),9.089,0.009,0.009,mag,180380540312876.0,0.236973594778752,0.00196434672037476,0.00196434672037476,,,42745425066075.8,354329922783.025,354329922783.025,,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
96,Ks (2MASS) AB,8.34,0.05,0.05,mag,138999997923328.0,1.671,0.07696,0.07696,,,232268996529881.0,10697439840179.3,10697439840179.3,,,1.3m,256x256 NICMOS3,21590.0,A,flux in fixed aperture,2014ApJS..212...18B
97,Ks (2MASS) AB,8.36,0.05,0.05,mag,138999997923328.0,1.641,0.07556,0.07556,,,228098996592181.0,10502839843086.7,10502839843086.7,,,1.3m,256x256 NICMOS3,21590.0,A,flux in fixed aperture,2014ApJS..212...18B
98,K_s (2MASS/CTIO),9.303,0.06,0.06,mag,138857090319592.0,0.12670553621185,0.00700200669314934,0.00700200669314934,,,17593962085761.2,972278275809.029,972278275809.029,,,1.3m,256x256 NICMOS3,2.159,microns,flux in fixed aperture,2006AJ....131.1163S
99,K_s (2MASS/CTIO),8.803,0.011,0.011,mag,138857090319592.0,0.200814741789296,0.00203452933594892,0.00203452933594892,,,27884550738141.9,282508823759.72,282508823759.72,,,1.3m,256x256 NICMOS3,2.159,microns,flux in fixed aperture,2006AJ....131.1163S
100,K_Kron (2MASS LGA),5.853,0.017,0.017,mag,138000000000000.0,3.0395,0.047966,0.047966,,,419451000000000.0,6619308000000.0,6619308000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
101,K_20 (2MASS LGA),5.868,0.016,0.016,mag,138000000000000.0,2.9978,0.044503,0.044503,,,413696400000000.0,6141414000000.0,6141414000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
102,K_tot (2MASS LGA),5.783,0.021,0.021,mag,138000000000000.0,3.2419,0.063313,0.063313,,,447382200000000.0,8737194000000.0,8737194000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
103,K,7.97,4.0,4.0,mag,138000000000000.0,0.4325,0.127,0.127,,,59685000000000.0,17526000000000.0,17526000000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,total flux; beam filling or dilution corrected,2006ApJS..162...80K
104,K_s_14arcsec (2MASS),8.273,0.015,0.015,mag,138000000000000.0,0.32719,0.0045516,0.0045516,,,45152220000000.0,628120800000.0,628120800000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
105,F_K (total),3.6,3.01,3.01,log(mJy),137000003000000.0,3.9811,1.0308,1.0308,,,545410711943300.0,141219603092400.0,141219603092400.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
106,K,7.93,0.12,0.12,mag,136891999000000.0,0.4374,0.05112,0.05112,,,59876560362600.0,6997918988880.0,6997918988880.0,,,"1.88m, 1.5m, 1m",Photometer,2.19,microns,flux in fixed aperture,1976MNRAS.175..191G
107,K (Johnson),8.11,0.03,0.03,mag,135042001000000.0,0.3803,0.01065,0.01065,,,51356472980300.0,1438197310650.0,1438197310650.0,,,Multiple telescopes,Photometer,2.22,microns,flux in fixed aperture,1977HarvU.T00M....A
108,K (Johnson),6.47,0.03,0.03,mag,135042001000000.0,1.722,0.04825,0.04825,,,232542325722000.0,6515776548250.0,6515776548250.0,,,Multiple telescopes,Photometer,2.22,microns,flux in fixed aperture,1977HarvU.T00M....A
109,K (Johnson),7.38,0.03,0.03,mag,135042001000000.0,0.7449,0.02087,0.02087,,,100592786544900.0,2818326560870.0,2818326560870.0,,,Multiple telescopes,Photometer,2.22,microns,flux in fixed aperture,1977HarvU.T00M....A
110,K (Johnson),7.47,0.03,0.03,mag,135042001000000.0,0.6857,0.01921,0.01921,,,92598300085700.0,2594156839210.0,2594156839210.0,,,Multiple telescopes,Photometer,2.22,microns,flux in fixed aperture,1977HarvU.T00M....A
111,K (Johnson),8.04,0.03,0.03,mag,135042001000000.0,0.4056,0.01136,0.01136,,,54773035605600.0,1534077131360.0,1534077131360.0,,,Multiple telescopes,Photometer,2.22,microns,flux in fixed aperture,1977HarvU.T00M....A
112,W1 (WISE),5.439,0.011,0.011,mag,89499996520448.0,2.066,0.02093,0.02093,,,184906992811246.0,1873234927172.98,1873234927172.98,,,WISE,1024x1024 pixel detector array,3.35,microns,flux in fixed aperture,2017ApJ...850...68C
113,W1 (WISE),7.172,0.006,0.006,mag,89420884686512.0,0.418713321428896,0.00231389532518448,0.00231389532518448,,,37441715632199.7,206910567049.98,206910567049.98,,,WISE,1024x1024 pixel detector array,3.3526,microns,flux in fixed aperture,2013wise.rept....1C
114,W1 (WISE),7.924,0.023,0.023,mag,89420884686512.0,0.209467562138469,0.00443731535162175,0.00443731535162175,,,18730774719548.8,396788664375.058,396788664375.058,,,WISE,1024x1024 pixel detector array,3.3526,microns,from fitting to map,2013wise.rept....1C
115,W1 (WISE),8.012,0.006,0.006,mag,89420884686512.0,0.193159813877699,0.0010674405792007,0.0010674405792007,,,17272521442825.8,95451480942.4093,95451480942.4093,,,WISE,1024x1024 pixel detector array,3.3526,microns,flux in fixed aperture,2013wise.rept....1C
