No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
11,FUV (GALEX) AB,12.71,0.04,0.04,mag,1980000060000000.0,0.02992,0.001102,0.001102,,,59241601795200.0,2181960066120.0,2181960066120.0,,,GALEX,FUV detector,1516.0,A,total flux; beam filling or dilution corrected,2007ApJS..173..185G
12,FUV (GALEX) AB,12.542,0.004,0.004,mag,1980000056115200.0,0.03493,0.0001287,0.0001287,,,69161401960103.9,254826007222.026,254826007222.026,,,GALEX,FUV detector,1516.0,A,flux in fixed aperture,2009ApJ...703.1569M
13,FUV (GALEX) AB,12.6,0.04,0.04,mag,1960000004030460.0,0.03312,0.00122,0.00122,,,64915200133488.8,2391200004917.16,2391200004917.16,,,GALEX,FUV detector,1530.0,A,total flux; beam filling or dilution corrected,2018ApJS..234...18B
14,FUV (GALEX),36.26,5.19,5.19,mJy,1960000000000000.0,0.03626,0.00519,0.00519,,,71069600000000.0,10172400000000.0,10172400000000.0,,,GALEX,FUV detector,1528.0,A,flux integrated from map or image,2007ApJ...655..863D
15,FUV (GALEX),12.71,0.01,0.01,mag,1949999977988100.0,0.004292,3.953e-05,3.953e-05,,,8369399905524.93,77083499129.8696,77083499129.8696,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2015ApJS..220....6B
16,FUV (GALEX),12.63,0.01,0.01,mag,1949999977988100.0,0.00462,4.255e-05,4.255e-05,,,9008999898305.02,82972499063.3937,82972499063.3937,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2015ApJS..220....6B
17,1913A (IUE),1.89e-14,3.1e-15,3.1e-15,erg/cm^2/s/A,1567129950000000.0,0.00231,0.0003789,0.0003789,,,3620070184500.0,593785538055.0,593785538055.0,,,IUE,"SWP, LWR, LWP",1913.0,A,flux in fixed aperture,1993ApJS...86....5K
18,NUV (GALEX),50.97,7.18,7.18,mJy,1319999950000000.0,0.05097,0.00718,0.00718,,,67280397451500.0,9477599641000.0,9477599641000.0,,,GALEX,NUV detector,2271.0,A,flux integrated from map or image,2007ApJ...655..863D
19,NUV (GALEX) AB,12.35,0.03,0.03,mag,1319999950000000.0,0.04169,0.001152,0.001152,,,55030797915500.0,1520639942400.0,1520639942400.0,,,GALEX,NUV detector,2267.0,A,total flux; beam filling or dilution corrected,2007ApJS..173..185G
20,NUV (GALEX) AB,12.167,0.003,0.003,mag,1319999947931600.0,0.04934,0.0001363,0.0001363,,,65128797430945.2,179915992903.077,179915992903.077,,,GALEX,NUV detector,2267.0,A,flux in fixed aperture,2009ApJ...703.1569M
21,NUV (GALEX) AB,12.16,0.06,0.06,mag,1300000030064640.0,0.04966,0.002744,0.002744,,,64558001493010.0,3567200082497.37,3567200082497.37,,,GALEX,NUV detector,2310.0,A,total flux; beam filling or dilution corrected,2018ApJS..234...18B
22,NUV (GALEX),12.18,0.02,0.02,mag,1290000004022270.0,0.01059,0.000195,0.000195,,,13661100042595.8,251550000784.343,251550000784.343,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
23,NUV (GALEX),12.24,0.01,0.01,mag,1290000004022270.0,0.01002,9.228e-05,9.228e-05,,,12925800040303.1,119041200371.175,119041200371.175,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
24,2373A (IUE),1.65e-14,2.1e-15,2.1e-15,erg/cm^2/s/A,1263350000000000.0,0.003103,0.000395,0.000395,,,3920175050000.0,499023250000.0,499023250000.0,,,IUE,"SWP, LWR, LWP",2373.0,A,flux in fixed aperture,1993ApJS...86....5K
25,2700A (IUE),1.75e-14,1.2e-15,1.2e-15,erg/cm^2/s/A,1110339980000000.0,0.004261,0.0002922,0.0002922,,,4731158654780.0,324441342156.0,324441342156.0,,,IUE,"SWP, LWR, LWP",2700.0,A,flux in fixed aperture,1993ApJS...86....5K
26,U (U_T),10.46,0.07,0.07,mag,818999999000000.0,0.1185,0.008217,0.008217,,,97051499881500.0,6729722991783.0,6729722991783.0,,,Literature compilation,Literature compilation,3660.0,A,multiple methods,1991RC3.9.C...0000d
27,U (U_T^0),10.09,,,mag,818999999000000.0,0.1666,,,,,136445399833400.0,,,,,Literature compilation,Literature compilation,3660.0,A,multiple methods,1991RC3.9.C...0000d
28,B (B_T^0),9.92,,,mag,681000015000000.0,0.4586,,,,,312306606879000.0,,,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
29,B (Cousins) (B_26),10.0,0.09,0.09,mag,681000015000000.0,0.4266,0.03687,0.03687,,,290514606399000.0,25108470553050.0,25108470553050.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
30,B (m_B),9.96,0.16,0.16,mag,681000015000000.0,0.442,0.07018,0.07018,,,301002006630000.0,47792581052700.0,47792581052700.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
31,B (Cousins) (B_25),10.05,0.09,0.09,mag,681000015000000.0,0.4081,0.03527,0.03527,,,277916106121500.0,24018870529050.0,24018870529050.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
32,B (B_T),10.23,0.07,0.07,mag,681000015000000.0,0.3447,0.02295,0.02295,,,234740705170500.0,15628950344250.0,15628950344250.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
33,B (Cousins) (B_T),9.97,0.09,0.09,mag,681000015000000.0,0.437,0.03777,0.03777,,,297597006555000.0,25721370566550.0,25721370566550.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
34,B,0.51,,,Jy,665999976000000.0,0.51,,,,,339659987760000.0,,,,,"2.1m, 1.5m",CCD,0.45,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
35,B_J,10.073,,,mag,640999978000000.0,0.3693,,,,,236721291875400.0,,,,,UKST,Photographic plates,4680.0,A,flux in fixed aperture,2005MNRAS.361...34D
36,V,0.84,,,Jy,545000010000000.0,0.84,,,,,457800008400000.0,,,,,"2.1m, 1.5m",CCD,0.55,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
37,V (Johnson),11.55,0.08,0.08,mag,542120000000000.0,0.08732,0.006677,0.006677,,,47337918400000.0,3619735240000.0,3619735240000.0,,,1.88m,Photometer,5530.0,A,flux in fixed aperture,1978Obs....98..166G
38,V (Johnson),10.98,0.08,0.08,mag,542120000000000.0,0.1476,0.01129,0.01129,,,80016912000000.0,6120534800000.0,6120534800000.0,,,1.88m,Photometer,5530.0,A,flux in fixed aperture,1978Obs....98..166G
39,V (Johnson),9.75,,,mag,542120000000000.0,0.4582,,,,,248399384000000.0,,,,,Literature compilation,Literature compilation,5530.0,A,flux in fixed aperture,1988VIrPh.C...0000d
40,V (Johnson),9.74,,,mag,542120000000000.0,0.4625,,,,,250730500000000.0,,,,,Literature compilation,Literature compilation,5530.0,A,flux in fixed aperture,1988VIrPh.C...0000d
41,V (Johnson),11.23,0.08,0.08,mag,542120000000000.0,0.1172,0.008965,0.008965,,,63536464000000.0,4860105800000.0,4860105800000.0,,,1.88m,Photometer,5530.0,A,flux in fixed aperture,1978Obs....98..166G
42,V (V_T^0),9.24,,,mag,542000009000000.0,0.733,,,,,397286006597000.0,,,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
43,V (V_T),9.48,0.07,0.07,mag,542000009000000.0,0.5876,0.03954,0.03954,,,318479205288400.0,21430680355860.0,21430680355860.0,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
44,R,10.1028,,,mag,468000004000000.0,0.2802,,,,,131133601120800.0,,,,,UKST,Photographic plates,6400.0,A,flux in fixed aperture,2005MNRAS.361...34D
45,R (Cousins) (R_26),8.74,0.09,0.09,mag,468000004000000.0,0.9791,0.08462,0.08462,,,458218803916400.0,39602160338480.0,39602160338480.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
46,R (Cousins) (R_T),8.72,0.09,0.09,mag,468000004000000.0,0.9968,0.08615,0.08615,,,466502403987200.0,40318200344600.0,40318200344600.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
47,R (Cousins) (R_25),8.78,0.09,0.09,mag,468000004000000.0,0.9453,0.0817,0.0817,,,442400403781200.0,38235600326800.0,38235600326800.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
48,R,0.79,,,Jy,453999988000000.0,0.79,,,,,358659990520000.0,,,,,"2.1m, 1.5m",CCD,0.66,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
49,R' (Cousins),10.91,0.03,0.03,mag,448120010000000.0,0.1202,0.003369,0.003369,,,53864025202000.0,1509716313690.0,1509716313690.0,,,40in,Photometer,6690.0,A,flux in fixed aperture,1978Obs....98..166G
50,R' (Cousins),10.6,0.03,0.03,mag,448120010000000.0,0.16,0.004482,0.004482,,,71699201600000.0,2008473884820.0,2008473884820.0,,,40in,Photometer,6690.0,A,flux in fixed aperture,1978Obs....98..166G
51,R' (Cousins),10.36,0.03,0.03,mag,448120010000000.0,0.1995,0.005591,0.005591,,,89399941995000.0,2505438975910.0,2505438975910.0,,,40in,Photometer,6690.0,A,flux in fixed aperture,1978Obs....98..166G
52,R' (Johnson),9.22,,,mag,448120010000000.0,0.5702,,,,,255518029702000.0,,,,,Literature compilation,Literature compilation,6690.0,A,flux in fixed aperture,1988VIrPh.C...0000d
53,I_corr_,8.05,0.1,0.1,mag,379499988000000.0,1.4341,0.58102,0.58102,,,544240932790800.0,220497083027760.0,220497083027760.0,,,"1.3m, 0.9m",?,8060.0,A,total flux; beam filling or dilution corrected,1997AJ....113...22G
54,I_t_ (Kron-Cousins),8.22,5.0,5.0,mag,379499988000000.0,1.2262,0.061312,0.061312,,,465342885285600.0,23267903264256.0,23267903264256.0,,,1m,CCD,8060.0,A,from multi-aperture data,1996ApJS..107...97M
55,I_t_,8.14,,,mag,379499988000000.0,1.32,,,,,500939984160000.0,,,,,"1.3m, 0.9m",?,8060.0,A,total flux; beam filling or dilution corrected,1997AJ....113...22G
56,I,8.09,,,mag,378999994000000.0,1.481,,,,,561298991114000.0,,,,,"1m, 3.9m, 0.9m, 1.3m",?,7900.0,A,total flux; beam filling or dilution corrected,2007ApJS..172..599S
57,I,8.27,0.03,0.03,mag,378999994000000.0,1.255,0.03467,0.03467,,,475644992470000.0,13139929791980.0,13139929791980.0,,,"1m, 3.9m, 0.9m, 1.3m",?,7900.0,A,total flux; beam filling or dilution corrected,2007ApJS..172..599S
58,I,9.7693,,,mag,378999994000000.0,0.3154,,,,,119536598107600.0,,,,,UKST,Photographic plates,7900.0,A,flux in fixed aperture,2005MNRAS.361...34D
59,I' (Cousins),9.74,0.04,0.04,mag,374740997000000.0,0.2846,0.01068,0.01068,,,106651287746200.0,4002233847960.0,4002233847960.0,,,40in,Photometer,8000.0,A,flux in fixed aperture,1978Obs....98..166G
60,I' (Cousins),9.99,0.04,0.04,mag,374740997000000.0,0.2261,0.008484,0.008484,,,84728939421700.0,3179302618548.0,3179302618548.0,,,40in,Photometer,8000.0,A,flux in fixed aperture,1978Obs....98..166G
61,I' (Cousins),10.32,0.04,0.04,mag,374740997000000.0,0.1668,0.00626,0.00626,,,62506798299600.0,2345878641220.0,2345878641220.0,,,40in,Photometer,8000.0,A,flux in fixed aperture,1978Obs....98..166G
62,I' (Johnson),8.64,,,mag,374740997000000.0,0.7839,,,,,293759467548300.0,,,,,Literature compilation,Literature compilation,8000.0,A,flux in fixed aperture,1988VIrPh.C...0000d
63,I' (Johnson),8.65,,,mag,374740997000000.0,0.7767,,,,,291061332369900.0,,,,,Literature compilation,Literature compilation,8000.0,A,flux in fixed aperture,1988VIrPh.C...0000d
64,I,0.82,,,Jy,369999990000000.0,0.82,,,,,303399991800000.0,,,,,"2.1m, 1.5m",CCD,0.81,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
65,J (ESO/SPM),223.2,14.86,14.86,mJy,249999997000000.0,0.2232,0.014864,0.014864,,,55799999330400.0,3715999955408.0,3715999955408.0,,,"1.0m, 2.1m",InSb detector,1.198,microns,flux in fixed aperture,1995ApJ...453..616S
66,J (ESO/SPM),200.0,13.32,13.32,mJy,249999997000000.0,0.2,0.013319,0.013319,,,49999999400000.0,3329749960043.0,3329749960043.0,,,"1.0m, 2.1m",InSb detector,1.198,microns,flux in fixed aperture,1995ApJ...453..616S
67,J (AAO),9.43,0.03,0.03,mag,249827007000000.0,0.2772,0.007767,0.007767,,,69252046340400.0,1940406363369.0,1940406363369.0,,,1.9m,MSO IR photometer,1.2,microns,flux in fixed aperture,1982AJ.....87.1106G
68,J (AAO),8.93,0.03,0.03,mag,249827007000000.0,0.4394,0.01231,0.01231,,,109773986875800.0,3075370456170.0,3075370456170.0,,,1.9m,MSO IR photometer,1.2,microns,flux in fixed aperture,1982AJ.....87.1106G
69,J (AAO),8.47,0.03,0.03,mag,249827007000000.0,0.6712,0.0188,0.0188,,,167683887098400.0,4696747731600.0,4696747731600.0,,,1.9m,MSO IR photometer,1.2,microns,flux in fixed aperture,1982AJ.....87.1106G
70,J (RGO),8.96,0.08,0.08,mag,249827007000000.0,0.4274,0.03268,0.03268,,,106776062791800.0,8164346588760.0,8164346588760.0,,,"74in, 40in",Photometer,1.2,microns,flux in fixed aperture,1973MNRAS.164..155G
71,F_J (total),3.47,2.88,2.88,log(mJy),240999993000000.0,2.9512,0.76414,0.76414,,,711239179341600.0,184157734651020.0,184157734651020.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
72,J_tot (2MASS LGA),7.18,0.022,0.022,mag,240000004000000.0,2.1377,0.043757,0.043757,,,513048008550800.0,10501680175028.0,10501680175028.0,,,1.3m,256x256 NICMOS3,1.25,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
73,J_Kron (2MASS LGA),7.339,0.016,0.016,mag,240000004000000.0,1.8465,0.027412,0.027412,,,443160007386000.0,6578880109648.0,6578880109648.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
74,J_20 (2MASS LGA),7.396,0.016,0.016,mag,240000004000000.0,1.752,0.02601,0.02601,,,420480007008000.0,6242400104040.0,6242400104040.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
75,J_14arcsec (2MASS),9.78,0.015,0.015,mag,240000004000000.0,0.19496,0.0027123,0.0027123,,,46790400779840.0,650952010849.2,650952010849.2,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
76,J (VLT/NACO),15.4,,,mag,235999997000000.0,0.001101,,,,,259835996697.0,,,,,VLT,NaCo,1.27,microns,flux in fixed aperture,2007AJ....133.1847P
77,H (ESO/SPM),301.7,20.09,20.09,mJy,190000008000000.0,0.3017,0.020093,0.020093,,,57323002413600.0,3817670160744.0,3817670160744.0,,,"1.0m, 2.1m",InSb detector,1.58,microns,flux in fixed aperture,1995ApJ...453..616S
78,H (ESO/SPM),264.7,17.63,17.63,mJy,190000008000000.0,0.2647,0.017628,0.017628,,,50293002117600.0,3349320141024.0,3349320141024.0,,,"1.0m, 2.1m",InSb detector,1.58,microns,flux in fixed aperture,1995ApJ...453..616S
79,F_H (total),3.6,3.01,3.01,log(mJy),184000006000000.0,3.9811,1.0308,1.0308,,,732522423886600.0,189667206184800.0,189667206184800.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
80,H (RGO),8.14,0.11,0.11,mag,182799999000000.0,0.5713,0.06091,0.06091,,,104433639428700.0,11134347939090.0,11134347939090.0,,,"74in, 40in",Photometer,1.64,microns,flux in fixed aperture,1973MNRAS.164..155G
81,H (RGO),8.27,0.12,0.12,mag,182799999000000.0,0.5068,0.05923,0.05923,,,92643039493200.0,10827243940770.0,10827243940770.0,,,"74in, 40in",Photometer,1.64,microns,flux in fixed aperture,1973MNRAS.164..155G
82,H (AAO),7.7,0.03,0.03,mag,182799999000000.0,0.8567,0.024,0.024,,,156604759143300.0,4387199976000.0,4387199976000.0,,,1.9m,MSO IR photometer,1.64,microns,flux in fixed aperture,1982AJ.....87.1106G
83,H (AAO),8.15,0.03,0.03,mag,182799999000000.0,0.566,0.01586,0.01586,,,103464799434000.0,2899207984140.0,2899207984140.0,,,1.9m,MSO IR photometer,1.64,microns,flux in fixed aperture,1982AJ.....87.1106G
84,H (AAO),8.64,0.03,0.03,mag,182799999000000.0,0.3604,0.0101,0.0101,,,65881119639600.0,1846279989900.0,1846279989900.0,,,1.9m,MSO IR photometer,1.64,microns,flux in fixed aperture,1982AJ.....87.1106G
85,H_tot (2MASS LGA),6.507,0.025,0.025,mag,181999994000000.0,2.5556,0.059528,0.059528,,,465119184666400.0,10834095642832.0,10834095642832.0,,,1.3m,256x256 NICMOS3,1.65,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
86,H_Kron (2MASS LGA),6.663,0.017,0.017,mag,181999994000000.0,2.2136,0.034932,0.034932,,,402875186718400.0,6357623790408.0,6357623790408.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
87,H_14arcsec (2MASS),9.014,0.015,0.015,mag,181999994000000.0,0.25392,0.0035324,0.0035324,,,46213438476480.0,642896778805.6,642896778805.6,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
88,H_20 (2MASS LGA),6.717,0.016,0.016,mag,181999994000000.0,2.1062,0.031267,0.031267,,,383328387362800.0,5690593812398.0,5690593812398.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
89,H (VLT/NACO),14.0,,,mag,181000005000000.0,0.002572,,,,,465532012860.0,,,,,VLT,NaCo,1.66,microns,flux in fixed aperture,2007AJ....133.1847P
90,K (VLT/ISAAC),11.8,,,mag,138999998000000.0,0.01271,,,,,1766689974580.0,,,,,VLT,ISAAC,2.16,microns,flux in fixed aperture,2005ApJ...633..105D
91,K_Kron (2MASS LGA),6.387,0.019,0.019,mag,138000000000000.0,1.8586,0.032812,0.032812,,,256486800000000.0,4528056000000.0,4528056000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
92,K_tot (2MASS LGA),6.252,0.034,0.034,mag,138000000000000.0,2.1047,0.066952,0.066952,,,290448600000000.0,9239376000000.0,9239376000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
93,K_20 (2MASS LGA),6.439,0.018,0.018,mag,138000000000000.0,1.7717,0.029618,0.029618,,,244494600000000.0,4087284000000.0,4087284000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
94,K_s_14arcsec (2MASS),8.688,0.015,0.015,mag,138000000000000.0,0.22325,0.0031059,0.0031059,,,30808500000000.0,428614200000.0,428614200000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
95,K_s (VLT/NACO),13.1,,,mag,138000000000000.0,0.003837,,,,,529506000000.0,,,,,VLT,NaCo,2.18,microns,flux in fixed aperture,2007AJ....133.1847P
96,F_K (total),3.47,2.88,2.88,log(mJy),137000003000000.0,2.9512,0.76414,0.76414,,,404314408853600.0,104687182292420.0,104687182292420.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
97,K (AAO),8.31,0.03,0.03,mag,136891999000000.0,0.3083,0.008636,0.008636,,,42203803291700.0,1182199303364.0,1182199303364.0,,,1.9m,MSO IR photometer,2.19,microns,flux in fixed aperture,1982AJ.....87.1106G
98,K (RGO),7.9,0.09,0.09,mag,136891999000000.0,0.4497,0.03886,0.03886,,,61560331950300.0,5319623081140.0,5319623081140.0,,,"74in, 40in",Photometer,2.19,microns,flux in fixed aperture,1973MNRAS.164..155G
99,K (RGO),7.87,0.09,0.09,mag,136891999000000.0,0.4623,0.03995,0.03995,,,63285171137700.0,5468835360050.0,5468835360050.0,,,"74in, 40in",Photometer,2.19,microns,flux in fixed aperture,1973MNRAS.164..155G
100,K (AAO),7.38,0.03,0.03,mag,136891999000000.0,0.726,0.02034,0.02034,,,99383591274000.0,2784383259660.0,2784383259660.0,,,1.9m,MSO IR photometer,2.19,microns,flux in fixed aperture,1982AJ.....87.1106G
101,K (AAO),7.79,0.03,0.03,mag,136891999000000.0,0.4976,0.01394,0.01394,,,68117458702400.0,1908274466060.0,1908274466060.0,,,1.9m,MSO IR photometer,2.19,microns,flux in fixed aperture,1982AJ.....87.1106G
102,K (RGO),7.9,0.11,0.11,mag,136891999000000.0,0.4497,0.04795,0.04795,,,61560331950300.0,6563971352050.0,6563971352050.0,,,"74in, 40in",Photometer,2.19,microns,flux in fixed aperture,1973MNRAS.164..155G
103,K (RGO),7.57,0.09,0.09,mag,136891999000000.0,0.6094,0.05267,0.05267,,,83421984190600.0,7210101587330.0,7210101587330.0,,,"74in, 40in",Photometer,2.19,microns,flux in fixed aperture,1973MNRAS.164..155G
104,K (ESO/SPM),203.4,13.55,13.55,mJy,135999997000000.0,0.2034,0.013546,0.013546,,,27662399389800.0,1842255959362.0,1842255959362.0,,,"1.0m, 2.1m",InSb detector,2.21,microns,flux in fixed aperture,1995ApJ...453..616S
105,K (ESO/SPM),222.3,14.8,14.8,mJy,135999997000000.0,0.2223,0.014804,0.014804,,,30232799333100.0,2013343955588.0,2013343955588.0,,,"1.0m, 2.1m",InSb detector,2.21,microns,flux in fixed aperture,1995ApJ...453..616S
106,W1 (WISE),5.983,0.011,0.011,mag,89499996520448.0,1.252,0.01268,0.01268,,,112053995643601.0,1134859955879.28,1134859955879.28,,,WISE,1024x1024 pixel detector array,3.35,microns,flux in fixed aperture,2017ApJ...850...68C
107,L (RGO),6.98,0.4,0.4,mag,85655002500000.0,0.452,0.2013,0.2013,,,38716061130000.0,17242352003250.0,17242352003250.0,,,"74in, 40in",Photometer,3.5,microns,flux in fixed aperture,1973MNRAS.164..155G
108,L (RGO),7.42,0.33,0.33,mag,85655002500000.0,0.3014,0.1071,0.1071,,,25816417753500.0,9173650767750.0,9173650767750.0,,,"74in, 40in",Photometer,3.5,microns,flux in fixed aperture,1973MNRAS.164..155G
109,3.6 microns (IRAC),1.36,0.14,0.14,Jy,84399999700000.0,1.36,0.14,0.14,,,114783999592000.0,11815999958000.0,11815999958000.0,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2005ApJ...633..857D
110,3.6 microns (IRAC),1356.9,8.7,8.7,mJy,84399999700000.0,1.357,0.0087,0.0087,,,114530799592900.0,734279997390.0,734279997390.0,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2007AJ....133..791S
111,3.6 microns (IRAC),1.24,0.17,0.17,Jy,84399999700000.0,1.24,0.17,0.17,,,104655999628000.0,14347999949000.0,14347999949000.0,,,Spitzer,IRAC,3.55,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
112,3.6 microns (IRAC),554.0,10.0,10.0,mJy,84399999680512.0,0.554,0.0554,0.0554,,,46757599823003.6,4675759982300.37,4675759982300.37,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2010ApJ...715..506M
113,3.6 microns IRAC AB,8.702,0.001,0.001,mag,84399999680512.0,1.2,0.001105,0.001105,,,101279999616614.0,93261999646.9658,93261999646.9658,,,Spitzer,IRAC,3.55,microns,total flux; beam filling or dilution corrected,2018ApJS..234...18B
114,3.6 microns (IRAC),0.089,0.001,0.001,log(Jy),84399999680512.0,1.227,0.002826,0.002826,,,103558799607988.0,238514399097.127,238514399097.127,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2009ApJ...703.1569M
115,3.6 microns IRAC AB,8.73,,,mag,84399999680512.0,1.17,,,,,98747999626199.0,,,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2014MNRAS.444..527S
116,3.6 microns IRAC AB,8.7,,,mag,84399999680512.0,1.202,,,,,101448799615975.0,,,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2014MNRAS.444..527S
117,3.6 microns (IRAC),7.73,0.1,0.1,mag,84399999680512.0,0.2273,0.02093,0.02093,,,19184119927380.4,1766491993313.12,1766491993313.12,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2010ApJS..187..172G
118,4.5 microns (IRAC),917.4,8.3,8.3,mJy,66699999100000.0,0.9174,0.0083,0.0083,,,61190579174340.0,553609992530.0,553609992530.0,,,Spitzer,IRAC,4.493,microns,flux in fixed aperture,2007AJ....133..791S
