No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
18,u (SDSS PSF) AB,22.613,0.446,0.446,asinh mag,836000016000000.0,3.312723e-06,1.428116e-06,1.428116e-06,,,2769436481.00357,1193904998.84986,1193904998.84986,,,2.5m,Imaging camera,3585.0,A,modelled datum,2006SDSS5.C...0000:
19,u (SDSS Petrosian)AB,15.858,0.063,0.063,asinh mag,836000016000000.0,0.001709211,9.917723e-05,9.917723e-05,,,1428900423347.38,82912165866.8357,82912165866.8357,,,2.5m,Imaging camera,3585.0,A,modelled datum,2006SDSS5.C...0000:
20,u (SDSS CModel) AB,15.572,,,asinh mag,836000016000000.0,0.002224311,,,,,1859524031588.98,,,,,2.5m,Imaging camera,3585.0,A,modelled datum,2006SDSS5.C...0000:
21,u (SDSS Model) AB,15.597,0.024,0.024,asinh mag,836000016000000.0,0.00217368,4.80488e-05,4.80488e-05,,,1817196514778.88,40168797568.7808,40168797568.7808,,,2.5m,Imaging camera,3585.0,A,modelled datum,2006SDSS5.C...0000:
22,B (Johnson) AB,10.42,0.03,0.03,mag,681000015233024.0,0.2466,0.006814,0.006814,,,167934603756464.0,4640334103797.83,4640334103797.83,,,Multiple telescopes,Multiple instruments,4400.0,A,flux in fixed aperture,2014MNRAS.445..881C
23,B (m_B),10.42,0.16,0.16,mag,681000015000000.0,0.2893,0.04594,0.04594,,,197013304339500.0,31285140689100.0,31285140689100.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
24,B (B_T),10.28,0.05,0.05,mag,681000015000000.0,0.3292,0.01551,0.01551,,,224185204938000.0,10562310232650.0,10562310232650.0,,,Literature compilation,Literature compilation,4400.0,A,flux integrated from map or image,1991RC3.9.C...0000d
25,m_p,11.5,0.4,0.4,mag,681000015000000.0,0.10701,0.047665,0.047665,,,72873811605150.0,32459865714975.0,32459865714975.0,,,Oschin Schmidt,Photographic plates,4400.0,A,estimated by eye,1961CGCG1.C...0000Z
26,B (B_T^0),9.31,,,mag,681000015000000.0,0.8043,,,,,547728312064500.0,,,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
27,g (SDSS PSF) AB,21.1,0.382,0.382,asinh mag,616999969000000.0,1.317526e-05,4.641218e-06,4.641218e-06,,,8129135011.56694,2863631362.12224,2863631362.12224,,,2.5m,Imaging camera,4858.0,A,modelled datum,2006SDSS5.C...0000:
28,g (SDSS Model) AB,14.529,0.009,0.009,asinh mag,616999969000000.0,0.005603073,4.644559e-05,4.644559e-05,,,3457095867304.74,28656927590.1867,28656927590.1867,,,2.5m,Imaging camera,4858.0,A,modelled datum,2006SDSS5.C...0000:
29,g (SDSS CModel) AB,14.42,,,asinh mag,616999969000000.0,0.006194785,,,,,3822182152961.67,,,,,2.5m,Imaging camera,4858.0,A,modelled datum,2006SDSS5.C...0000:
30,g (SDSS Petrosian)AB,13.973,0.04,0.04,asinh mag,616999969000000.0,0.009350315,0.0003444783,0.0003444783,,,5769144065140.24,212543100421.173,212543100421.173,,,2.5m,Imaging camera,4858.0,A,modelled datum,2006SDSS5.C...0000:
31,V (Johnson),13.76,,,mag,542120000000000.0,0.01141,,,,,6185589200000.0,,,,,Literature compilation,Literature compilation,5530.0,A,flux in fixed aperture,1988VIrPh.C...0000d
32,V (V_T^0),8.77,,,mag,542000009000000.0,1.13,,,,,612460010170000.0,,,,,Literature compilation,Literature compilation,5530.0,A,flux integrated from map or image,1991RC3.9.C...0000d
33,V (V_T),9.48,0.07,0.07,mag,542000009000000.0,0.5876,0.03954,0.03954,,,318479205288400.0,21430680355860.0,21430680355860.0,,,Literature compilation,Literature compilation,5530.0,A,flux integrated from map or image,1991RC3.9.C...0000d
34,r (SDSS Model) AB,13.252,0.004,0.004,asinh mag,477000007000000.0,0.01816462,6.692093e-05,6.692093e-05,,,8664523867152.34,31921284078.4465,31921284078.4465,,,2.5m,Imaging camera,6290.0,A,modelled datum,2006SDSS5.C...0000:
35,r (SDSS Petrosian)AB,12.947,0.021,0.021,asinh mag,477000007000000.0,0.02405616,0.0004652874,0.0004652874,,,11474788488393.1,221942093057.012,221942093057.012,,,2.5m,Imaging camera,6290.0,A,modelled datum,2006SDSS5.C...0000:
36,r (SDSS PSF) AB,19.751,0.196,0.196,asinh mag,477000007000000.0,4.566534e-05,8.24513e-06,8.24513e-06,,,21782367499.6574,3932927067.71591,3932927067.71591,,,2.5m,Imaging camera,6290.0,A,modelled datum,2006SDSS5.C...0000:
37,r (SDSS CModel) AB,13.362,,,asinh mag,477000007000000.0,0.01641445,,,,,7829692764901.15,,,,,2.5m,Imaging camera,6290.0,A,modelled datum,2006SDSS5.C...0000:
38,R (Johnson),12.88,,,mag,428275013000000.0,0.01959,,,,,8389907504670.0,,,,,Literature compilation,Literature compilation,7000.0,A,flux in fixed aperture,1988VIrPh.C...0000d
39,i (SDSS CModel) AB,12.829,,,asinh mag,388999986000000.0,0.02681799,,,,,10432197734548.1,,,,,2.5m,Imaging camera,7706.0,A,modelled datum,2006SDSS5.C...0000:
40,i (SDSS Petrosian)AB,12.241,0.026,0.026,asinh mag,388999986000000.0,0.04609207,0.001103761,0.001103761,,,17929814584711.0,429363013547.346,429363013547.346,,,2.5m,Imaging camera,7706.0,A,modelled datum,2006SDSS5.C...0000:
41,i (SDSS Model) AB,12.599,0.004,0.004,asinh mag,388999986000000.0,0.03314563,0.000122113,0.000122113,,,12893649605961.2,47501955290.418,47501955290.418,,,2.5m,Imaging camera,7706.0,A,modelled datum,2006SDSS5.C...0000:
42,i (SDSS PSF) AB,18.99,0.136,0.136,asinh mag,388999986000000.0,9.204588e-05,1.153089e-05,1.153089e-05,,,35805846031.3577,4485516048.56754,4485516048.56754,,,2.5m,Imaging camera,7706.0,A,modelled datum,2006SDSS5.C...0000:
43,R (Cousins) AB,9.22,0.03,0.03,mag,378999993794560.0,0.7448,0.02058,0.02058,,,282279195378188.0,7799819872292.04,7799819872292.04,,,Multiple telescopes,Multiple instruments,7900.0,A,flux in fixed aperture,2014MNRAS.445..881C
44,I (Johnson),11.88,,,mag,333103000000000.0,0.03965,,,,,13207533950000.0,,,,,Literature compilation,Literature compilation,9000.0,A,flux in fixed aperture,1988VIrPh.C...0000d
45,z (SDSS Model) AB,11.224,0.003,0.003,asinh mag,325000008000000.0,0.1154674,0.0003190482,0.0003190482,,,37526905923739.2,103690667552.386,103690667552.386,,,2.5m,Imaging camera,9222.0,A,modelled datum,2006SDSS5.C...0000:
46,z (SDSS Petrosian)AB,11.299,0.01,0.01,asinh mag,325000008000000.0,0.1077605,0.0009925109,0.0009925109,,,35022163362084.0,322566050440.087,322566050440.087,,,2.5m,Imaging camera,9222.0,A,modelled datum,2006SDSS5.C...0000:
47,z (SDSS CModel) AB,11.977,,,asinh mag,325000008000000.0,0.05771112,,,,,18756114461689.0,,,,,2.5m,Imaging camera,9222.0,A,modelled datum,2006SDSS5.C...0000:
48,z (SDSS PSF) AB,17.225,0.035,0.035,asinh mag,325000008000000.0,0.0004592458,1.480531e-05,1.480531e-05,,,149254888673.966,4811725868.44248,4811725868.44248,,,2.5m,Imaging camera,9222.0,A,modelled datum,2006SDSS5.C...0000:
49,J (ESO/SPM),56.0,3.73,3.73,mJy,249999997000000.0,0.056,0.0037294,0.0037294,,,13999999832000.0,932349988811.8,932349988811.8,,,"1.0m, 2.1m",InSb detector,1.198,microns,flux in fixed aperture,1995ApJ...453..616S
50,J (2MASS/FLWO),12.65,0.015,0.015,mag,242746929554656.0,0.0138831596238999,0.000191802938361893,0.000191802938361893,,,3370094371218.87,46559574366.9104,46559574366.9104,,,1.3m,256x256 NICMOS3,1.235,microns,flux in fixed aperture,2006AJ....131.1163S
51,J (2MASS/FLWO),13.594,0.161,0.161,mag,242746929554656.0,0.00581953543660291,0.000862958425064026,0.000862958425064026,,,1412674358669.87,209480508017.614,209480508017.614,,,1.3m,256x256 NICMOS3,1.235,microns,flux in fixed aperture,2006AJ....131.1163S
52,J (Johnson),9.8,0.03,0.03,mag,241768004000000.0,0.1927,0.005399,0.005399,,,46588694370800.0,1305305453596.0,1305305453596.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
53,J (Johnson),8.96,0.03,0.03,mag,241768004000000.0,0.4178,0.0117,0.0117,,,101010672071200.0,2828685646800.0,2828685646800.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
54,J_tot (2MASS LGA),7.174,0.02,0.02,mag,240000004000000.0,2.1495,0.039962,0.039962,,,515880008598000.0,9590880159848.0,9590880159848.0,,,1.3m,256x256 NICMOS3,1.25,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
55,J_14arcsec (2MASS),11.22,0.015,0.015,mag,240000004000000.0,0.051754,0.00071998,0.00071998,,,12420960207016.0,172795202879.92,172795202879.92,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
56,J_Kron (2MASS LGA),7.265,0.016,0.016,mag,240000004000000.0,1.9767,0.029345,0.029345,,,474408007906800.0,7042800117380.0,7042800117380.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
57,J_20 (2MASS LGA),7.375,0.016,0.016,mag,240000004000000.0,1.7863,0.026518,0.026518,,,428712007145200.0,6364320106072.0,6364320106072.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
58,H (ESO/SPM),110.5,7.36,7.36,mJy,190000008000000.0,0.1105,0.0073588,0.0073588,,,20995000884000.0,1398172058870.4,1398172058870.4,,,"1.0m, 2.1m",InSb detector,1.58,microns,flux in fixed aperture,1995ApJ...453..616S
59,H_tot (2MASS LGA),6.377,0.023,0.023,mag,181999994000000.0,2.8807,0.061674,0.061674,,,524287382715800.0,11224667629956.0,11224667629956.0,,,1.3m,256x256 NICMOS3,1.65,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
60,H_Kron (2MASS LGA),6.45,0.017,0.017,mag,181999994000000.0,2.6934,0.042505,0.042505,,,490198783839600.0,7735909744970.0,7735909744970.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
61,H_20 (2MASS LGA),6.544,0.016,0.016,mag,181999994000000.0,2.47,0.036668,0.036668,,,449539985180000.0,6673575779992.0,6673575779992.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
62,H_14arcsec (2MASS),10.042,0.015,0.015,mag,181999994000000.0,0.098514,0.0013705,0.0013705,,,17929547408916.0,249430991777.0,249430991777.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
63,H (HCO),7.15,0.03,0.03,mag,181691998000000.0,1.353,0.0379,0.0379,,,245829273294000.0,6886126724200.0,6886126724200.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
64,H (HCO),6.94,0.03,0.03,mag,181691998000000.0,1.641,0.04599,0.04599,,,298156568718000.0,8356014988020.0,8356014988020.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
65,H (Johnson),8.76,0.03,0.03,mag,181691998000000.0,0.3368,0.009437,0.009437,,,61193864926400.0,1714627385126.0,1714627385126.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
66,H (Johnson),7.94,0.03,0.03,mag,181691998000000.0,0.7168,0.02008,0.02008,,,130236824166400.0,3648375319840.0,3648375319840.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
67,H (HCO),7.94,0.03,0.03,mag,181691998000000.0,0.6535,0.01831,0.01831,,,118735720693000.0,3326780483380.0,3326780483380.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
68,H (2MASS/FLWO),,,,mag,180380540312876.0,,,,0.0335660283187434,,,,,6054658324292.23,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
69,K_s (2MASS/FLWO),,,,mag,138857090319592.0,,,,0.0434105802756366,,,,,6027866866159.99,,1.3m,256x256 NICMOS3,2.159,microns,flux in fixed aperture,2006AJ....131.1163S
70,K_Kron (2MASS LGA),6.133,0.017,0.017,mag,138000000000000.0,2.3485,0.037061,0.037061,,,324093000000000.0,5114418000000.0,5114418000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
71,K_20 (2MASS LGA),6.221,0.016,0.016,mag,138000000000000.0,2.1657,0.032151,0.032151,,,298866600000000.0,4436838000000.0,4436838000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
72,K_s_14arcsec (2MASS),9.439,0.015,0.015,mag,138000000000000.0,0.11179,0.0015551,0.0015551,,,15427020000000.0,214603800000.0,214603800000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
73,K_tot (2MASS LGA),6.074,0.023,0.023,mag,138000000000000.0,2.4797,0.053088,0.053088,,,342198600000000.0,7326144000000.0,7326144000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
74,K (ESO/SPM),115.3,7.68,7.68,mJy,135999997000000.0,0.1153,0.0076785,0.0076785,,,15680799654100.0,1044275976964.5,1044275976964.5,,,"1.0m, 2.1m",InSb detector,2.21,microns,flux in fixed aperture,1995ApJ...453..616S
75,K (Johnson),7.56,0.03,0.03,mag,135042001000000.0,0.6311,0.01768,0.01768,,,85225006831100.0,2387542577680.0,2387542577680.0,,,Multiple telescopes,Photometer,2.22,microns,flux in fixed aperture,1977HarvU.T00M....A
76,K (Johnson),8.31,0.03,0.03,mag,135042001000000.0,0.3163,0.008862,0.008862,,,42713784916300.0,1196742212862.0,1196742212862.0,,,Multiple telescopes,Photometer,2.22,microns,flux in fixed aperture,1977HarvU.T00M....A
77,3.6 microns (IRAC),1.09,0.0326,0.0326,Jy,84399999700000.0,1.09,0.0326,0.0326,,,91995999673000.0,2751439990220.0,2751439990220.0,,,Spitzer,IRAC,3.55,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
78,3.6 microns (IRAC),1.52,0.21,0.21,Jy,84399999680512.0,1.52,0.21,0.21,,,128287999514378.0,17723999932907.5,17723999932907.5,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2009ApJ...703..517D
79,3.6 microns IRAC AB,8.537,0.001,0.001,mag,84399999680512.0,1.397,0.001287,0.001287,,,117906799553675.0,108622799588.819,108622799588.819,,,Spitzer,IRAC,3.55,microns,total flux; beam filling or dilution corrected,2018ApJS..234...18B
80,3.6 microns IRAC AB,8.46,,,mag,84399999680512.0,1.5,,,,,126599999520768.0,,,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2014MNRAS.444..527S
81,3.6 microns IRAC AB,8.42,,,mag,84399999680512.0,1.556,,,,,131326399502877.0,,,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2014MNRAS.444..527S
82,4.5 microns (IRAC),0.732,0.022,0.022,Jy,66699999100000.0,0.732,0.022,0.022,,,48824399341200.0,1467399980200.0,1467399980200.0,,,Spitzer,IRAC,4.493,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
83,4.5 microns (IRAC),1.04,0.14,0.14,Jy,66699999051776.0,1.04,0.14,0.14,,,69367999013847.0,9337999867248.64,9337999867248.64,,,Spitzer,IRAC,4.493,microns,flux in fixed aperture,2009ApJ...703..517D
84,5.8 microns (IRAC),1.86,0.23,0.23,Jy,52300001312768.0,1.86,0.23,0.23,,,97278002441748.5,12029000301936.6,12029000301936.6,,,Spitzer,IRAC,5.731,microns,flux in fixed aperture,2009ApJ...703..517D
85,5.8 microns (IRAC),1.5,0.045,0.045,Jy,52300001300000.0,1.5,0.045,0.045,,,78450001950000.0,2353500058500.0,2353500058500.0,,,Spitzer,IRAC,5.731,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
86,6 microns (IRS),0.19,,,Jy,50000000200000.0,0.19,,,,,9500000038000.0,,,,,Spitzer,IRS,6.0,microns,flux integrated from map or image,2006ApJ...653.1129B
87,8.0 microns (IRAC),3.24,0.0971,0.0971,Jy,38100000600000.0,3.24,0.0971,0.0971,,,123444001944000.0,3699510058260.0,3699510058260.0,,,Spitzer,IRAC,7.872,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
88,8.0 microns (IRAC),4.08,0.51,0.51,Jy,38100000571392.0,4.08,0.51,0.51,,,155448002331279.0,19431000291409.9,19431000291409.9,,,Spitzer,IRAC,7.872,microns,flux in fixed aperture,2009ApJ...703..517D
89,PAH1 (VLT),,,,mJy,34900000374784.0,,,,0.0501,,,,,1748490018776.68,,VLT,VISIR,8.59,microns,flux in fixed aperture,2014MNRAS.439.1648A
90,12 microns (IRAS),3.13,0.048,0.048,Jy,25000000100000.0,3.13,0.048,0.048,,,78250000313000.0,1200000004800.0,1200000004800.0,,,IRAS,Survey array,12.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
91,12 microns (IRAS),2.491,7.0,7.0,Jy,24979999600000.0,2.491,0.1744,0.1744,,,62225179003600.0,4356511930240.0,4356511930240.0,,,IRAS,Survey array,12.0,microns,flux in fixed aperture,1990IRASF.C...0000M
92,12 microns (IRAS),3.08,25.0,25.0,Jy,24979999600000.0,3.08,0.77,0.77,,,76938398768000.0,19234599692000.0,19234599692000.0,,,IRAS,Survey array,12.0,microns,flux integrated from map or image,1988ApJS...68...91R
93,12 microns (IRAS),3.04,0.053,0.053,Jy,24979999600000.0,3.04,0.053,0.053,,,75939198784000.0,1323939978800.0,1323939978800.0,,,IRAS,Survey array,12.0,microns,integrated from scans,1989AJ.....98..766S
94,15 microns (IRS),0.46,,,Jy,19999999700000.0,0.46,,,,,9199999862000.0,,,,,Spitzer,IRS,15.0,microns,flux integrated from map or image,2006ApJ...653.1129B
95,18 microns (AKARI),1.823,,,Jy,16699999911936.0,1.823,,,,,30444099839459.3,,,,,AKARI,IRC,18.0,microns,not reported in paper,2015ApJ...814...11T
96,24 microns (MIPS),7.0,0.14,0.14,Jy,12700000200000.0,7.0,0.14,0.14,,,88900001400000.0,1778000028000.0,1778000028000.0,,,Spitzer,MIPS,23.68,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
97,24 microns (MIPS),5.1,0.55,0.55,Jy,12700000190464.0,5.1,0.55,0.55,,,64770000971366.4,6985000104755.2,6985000104755.2,,,Spitzer,MIPS,23.68,microns,flux in fixed aperture,2009ApJ...703..517D
98,25 microns (IRAS),4.85,0.063,0.063,Jy,12000000200000.0,4.85,0.063,0.063,,,58200000970000.0,756000012600.0,756000012600.0,,,IRAS,Survey array,25.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
99,25 microns (IRAS),5.11,0.06,0.06,Jy,11989999900000.0,5.11,0.06,0.06,,,61268899489000.0,719399994000.0,719399994000.0,,,IRAS,Survey array,25.0,microns,integrated from scans,1989AJ.....98..766S
100,25 microns (IRAS),4.969,7.0,7.0,Jy,11989999900000.0,4.969,0.1744,0.1744,,,59578309503100.0,2091055982560.0,2091055982560.0,,,IRAS,Survey array,25.0,microns,flux in fixed aperture,1990IRASF.C...0000M
101,25 microns (IRAS),5.3,25.0,25.0,Jy,11989999900000.0,5.3,1.325,1.325,,,63546999470000.0,15886749867500.0,15886749867500.0,,,IRAS,Survey array,25.0,microns,flux integrated from map or image,1988ApJS...68...91R
102,30 microns (IRS),4.89,,,Jy,9989999560000.0,4.89,,,,,48851097848400.0,,,,,Spitzer,IRS,30.0,microns,flux integrated from map or image,2006ApJ...653.1129B
103,60 microns (IRAS),54.8,0.077,0.077,Jy,4999999910000.0,54.8,0.077,0.077,,,273999995068000.0,384999993070.0,384999993070.0,,,IRAS,Survey array,60.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
104,60 microns (IRAS),48.51,25.0,25.0,Jy,4996999940000.0,48.51,12.1275,12.1275,,,242404467089400.0,60601116772350.0,60601116772350.0,,,IRAS,Survey array,60.0,microns,flux integrated from map or image,1988ApJS...68...91R
105,60 microns (IRAS),49.56,8.0,8.0,Jy,4996999940000.0,49.56,3.965,3.965,,,247651317026400.0,19813104762100.0,19813104762100.0,,,IRAS,Survey array,60.0,microns,flux in fixed aperture,1990IRASF.C...0000M
106,60 microns (IRAS),51.57,0.056,0.056,Jy,4996999940000.0,51.57,0.056,0.056,,,257695286905800.0,279831996640.0,279831996640.0,,,IRAS,Survey array,60.0,microns,integrated from scans,1989AJ.....98..766S
107,70 microns (MIPS),77.1,6.67,6.67,Jy,4200000130000.0,77.1,6.67,6.67,,,323820010023000.0,28014000867100.0,28014000867100.0,,,Spitzer,MIPS,71.42,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
108,70 microns (MIPS),68.6,8.4,8.4,Jy,4200000126976.0,68.6,8.4,8.4,,,288120008710554.0,35280001066598.4,35280001066598.4,,,Spitzer,MIPS,71.42,microns,flux in fixed aperture,2009ApJ...703..517D
109,FIR (IRAS),3.12e-12,,,W/m^2,3632999960000.0,85.879439426143,,,,,312000000000000.0,,,,,IRAS,?,82.5,microns,flux integrated from map or image,1988ApJS...68...91R
110,90 microns (AKARI),57.275,,,Jy,3330000027648.0,57.27,,,,,190709101583401.0,,,,,AKARI,FIS,90.0,microns,not reported in paper,2015ApJ...814...11T
111,100 microns (IRAS),105.76,0.24,0.24,Jy,3000000050000.0,105.8,0.24,0.24,,,317400005290000.0,720000012000.0,720000012000.0,,,IRAS,Survey array,100.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
112,100 microns (IRAS),105.96,0.282,0.282,Jy,2997999890000.0,105.96,0.282,0.282,,,317668068344400.0,845435968980.0,845435968980.0,,,IRAS,Survey array,100.0,microns,integrated from scans,1989AJ.....98..766S
113,100 microns (IRAS),103.5,6.0,6.0,Jy,2997999890000.0,103.5,6.21,6.21,,,310292988615000.0,18617579316900.0,18617579316900.0,,,IRAS,Survey array,100.0,microns,flux in fixed aperture,1990IRASF.C...0000M
114,100 microns (IRAS),122.17,25.0,25.0,Jy,2997999890000.0,122.17,30.5425,30.5425,,,366265646561300.0,91566411640325.0,91566411640325.0,,,IRAS,Survey array,100.0,microns,flux integrated from map or image,1988ApJS...68...91R
115,160 microns (MIPS),147.0,17.7,17.7,Jy,1920000070000.0,147.0,17.7,17.7,,,282240010290000.0,33984001239000.0,33984001239000.0,,,Spitzer,MIPS,155.9,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
