No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
14,FUV (GALEX) AB,14.14,0.01,0.01,mag,1980000060000000.0,0.008017,7.384e-05,7.384e-05,,,15873660481020.0,146203204430.4,146203204430.4,,,GALEX,FUV detector,1516.0,A,total flux; beam filling or dilution corrected,2007ApJS..173..185G
15,FUV (GALEX) AB,13.357,0.002,0.002,mag,1980000056115200.0,0.01649,3.038e-05,3.038e-05,,,32650200925339.7,60152401704.7798,60152401704.7798,,,GALEX,FUV detector,1516.0,A,flux in fixed aperture,2009ApJ...703.1569M
16,FUV (GALEX) AB,15.24,0.1,0.1,mag,1960000004030460.0,0.002916,0.0002686,0.0002686,,,5715360011752.82,526456001082.582,526456001082.582,,,GALEX,FUV detector,1531.0,A,flux in fixed aperture,2014ApJS..212...18B
17,FUV (GALEX) AB,16.17,0.1,0.1,mag,1960000004030460.0,0.00124,0.0001142,0.0001142,,,2430400004997.77,223832000460.279,223832000460.279,,,GALEX,FUV detector,1531.0,A,flux in fixed aperture,2014ApJS..212...18B
18,FUV (GALEX),2.98e-09,2.2e-10,2.2e-10,erg/cm^2/s,1960000000000000.0,0.152040816326531,0.0112244897959184,0.0112244897959184,,,298000000000000.0,22000000000000.0,22000000000000.0,,,GALEX,FUV detector,1530.0,A,flux in fixed aperture,2007ApJS..173..572T
19,FUV (GALEX),15.59,2.16,2.16,mJy,1960000000000000.0,0.01559,0.00216,0.00216,,,30556400000000.0,4233600000000.0,4233600000000.0,,,GALEX,FUV detector,1528.0,A,flux integrated from map or image,2007ApJ...655..863D
20,FUV (GALEX),4.61e-11,2.6e-12,2.6e-12,erg/cm^2/s,1960000000000000.0,0.00235204081632653,0.00013265306122449,0.00013265306122449,,,4610000000000.0,260000000000.0,260000000000.0,,,GALEX,FUV detector,1530.0,A,flux in fixed aperture,2007ApJS..173..572T
21,FUV (GALEX),9.43e-10,5.3e-11,5.3e-11,erg/cm^2/s,1960000000000000.0,0.0481122448979592,0.00270408163265306,0.00270408163265306,,,94300000000000.0,5300000000000.0,5300000000000.0,,,GALEX,FUV detector,1530.0,A,flux in fixed aperture,2007ApJS..173..572T
22,FUV (GALEX),2.96e-10,2e-11,2e-11,erg/cm^2/s,1960000000000000.0,0.0151020408163265,0.00102040816326531,0.00102040816326531,,,29600000000000.0,2000000000000.0,2000000000000.0,,,GALEX,FUV detector,1530.0,A,flux in fixed aperture,2007ApJS..173..572T
23,FUV (GALEX),13.59,0.01,0.01,mag,1949999977988100.0,0.001908,1.757e-05,1.757e-05,,,3720599958001.29,34261499613.2509,34261499613.2509,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2015ApJS..220....6B
24,FUV (GALEX),13.57,0.01,0.01,mag,1949999977988100.0,0.001944,1.79e-05,1.79e-05,,,3790799957208.87,34904999605.987,34904999605.987,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2015ApJS..220....6B
25,UV_1650 (m_T),11.19,0.43,0.43,mag,1817000010000000.0,0.01102,0.005355,0.005355,,,20023340110200.0,9730035053550.0,9730035053550.0,,,IUE,ULDA,1650.0,A,multiple methods,1995A&AS..114..527R
26,UVW2 (Swift) AB,15.25,0.1,0.1,mag,1479999961956350.0,0.002894,0.0002665,0.0002665,,,4283119889901.68,394419989861.367,394419989861.367,,,Swift,UVOT,2026.0,A,flux in fixed aperture,2014ApJS..212...18B
27,UVW2 (Swift) AB,14.29,0.1,0.1,mag,1479999961956350.0,0.00701,0.0006457,0.0006457,,,10374799733314.0,955635975435.215,955635975435.215,,,Swift,UVOT,2026.0,A,flux in fixed aperture,2014ApJS..212...18B
28,UVM2 (Swift) AB,15.3,0.1,0.1,mag,1340000000016380.0,0.002742,0.0002526,0.0002526,,,3674280000044.91,338484000004.138,338484000004.138,,,Swift,UVOT,2239.0,A,flux in fixed aperture,2014ApJS..212...18B
29,UVM2 (Swift) AB,14.31,0.1,0.1,mag,1340000000016380.0,0.006873,0.000633,0.000633,,,9209820000112.58,848220000010.369,848220000010.369,,,Swift,UVOT,2239.0,A,flux in fixed aperture,2014ApJS..212...18B
30,NUV (GALEX),29.7,4.11,4.11,mJy,1319999950000000.0,0.0297,0.00411,0.00411,,,39203998515000.0,5425199794500.0,5425199794500.0,,,GALEX,NUV detector,2271.0,A,flux integrated from map or image,2007ApJ...655..863D
31,NUV (GALEX) AB,13.45,0.01,0.01,mag,1319999950000000.0,0.01514,0.0001394,0.0001394,,,19984799243000.0,184007993030.0,184007993030.0,,,GALEX,NUV detector,2267.0,A,total flux; beam filling or dilution corrected,2007ApJS..173..185G
32,NUV (GALEX) AB,12.681,0.002,0.002,mag,1319999947931600.0,0.03073,5.662e-05,5.662e-05,,,40563598399938.1,74738397051.8872,74738397051.8872,,,GALEX,NUV detector,2267.0,A,flux in fixed aperture,2009ApJ...703.1569M
33,NUV (GALEX) AB,15.13,0.1,0.1,mag,1310000056107010.0,0.003235,0.0002979,0.0002979,,,4237850181506.18,390249016714.278,390249016714.278,,,GALEX,NUV detector,2286.0,A,flux in fixed aperture,2014ApJS..212...18B
34,NUV (GALEX) AB,14.17,0.1,0.1,mag,1310000056107010.0,0.007777,0.0007163,0.0007163,,,10187870436344.2,938353040189.451,938353040189.451,,,GALEX,NUV detector,2286.0,A,flux in fixed aperture,2014ApJS..212...18B
35,NUV (GALEX),4e-10,2.2e-11,2.2e-11,erg/cm^2/s,1300000030000000.0,0.0307692300591716,0.00169230765325444,0.00169230765325444,,,40000000000000.0,2200000000000.0,2200000000000.0,,,GALEX,NUV detector,2310.0,A,flux in fixed aperture,2007ApJS..173..572T
36,NUV (GALEX),2.44e-10,1.3e-11,1.3e-11,erg/cm^2/s,1300000030000000.0,0.0187692303360947,0.000999999976923077,0.000999999976923077,,,24400000000000.0,1300000000000.0,1300000000000.0,,,GALEX,NUV detector,2310.0,A,flux in fixed aperture,2007ApJS..173..572T
37,NUV (GALEX),4.41e-09,2.4e-10,2.4e-10,erg/cm^2/s,1300000030000000.0,0.339230761402367,0.018461538035503,0.018461538035503,,,441000000000000.0,24000000000000.0,24000000000000.0,,,GALEX,NUV detector,2310.0,A,flux in fixed aperture,2007ApJS..173..572T
38,NUV (GALEX),6.27e-09,3.4e-10,3.4e-10,erg/cm^2/s,1300000030000000.0,0.482307681177515,0.0261538455502959,0.0261538455502959,,,627000000000000.0,34000000000000.0,34000000000000.0,,,GALEX,NUV detector,2310.0,A,flux in fixed aperture,2007ApJS..173..572T
39,NUV (GALEX),12.82,0.01,0.01,mag,1290000004022270.0,0.005873,5.409e-05,5.409e-05,,,7576170023622.79,69776100217.5646,69776100217.5646,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
40,NUV (GALEX),12.86,0.01,0.01,mag,1290000004022270.0,0.00566,5.213e-05,5.213e-05,,,7301400022766.05,67247700209.6809,67247700209.6809,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
41,UV_2500 (m_T),12.71,0.11,0.11,mag,1198999980000000.0,0.0062389,0.00066521,0.00066521,,,7480440975222.0,797586776695.8,797586776695.8,,,IUE,ULDA,2500.0,A,multiple methods,1995A&AS..114..527R
42,UVW1 (Swift) AB,13.51,0.1,0.1,mag,1150000042082300.0,0.01436,0.001323,0.001323,,,16514000604301.8,1521450055674.88,1521450055674.88,,,Swift,UVOT,2598.0,A,flux in fixed aperture,2014ApJS..212...18B
43,UVW1 (Swift) AB,14.22,0.1,0.1,mag,1150000042082300.0,0.00744,0.0006853,0.0006853,,,8556000313092.31,788095028839.0,788095028839.0,,,Swift,UVOT,2598.0,A,flux in fixed aperture,2014ApJS..212...18B
44,UV_3150 (m_T),11.25,0.3,0.3,mag,951699993000000.0,0.038004,0.012095,0.012095,,,36168406533972.0,11510811415335.0,11510811415335.0,,,IUE,ULDA,3150.0,A,multiple methods,1995A&AS..114..527R
45,u (SDSS) AB,12.08,0.05,0.05,mag,843999996805120.0,0.05365,0.002471,0.002471,,,45280599828594.7,2085523992105.45,2085523992105.45,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
46,u (SDSS) AB,12.61,0.05,0.05,mag,843999996805120.0,0.03296,0.001518,0.001518,,,27818239894696.8,1281191995150.17,1281191995150.17,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
47,U (U_T^0),9.5,,,mag,818999999000000.0,0.2869,,,,,234971099713100.0,,,,,Literature compilation,Literature compilation,3660.0,A,multiple methods,1991RC3.9.C...0000d
48,U (U_T),10.65,0.1,0.1,mag,818999999000000.0,0.09947,0.009795,0.009795,,,81465929900530.0,8022104990205.0,8022104990205.0,,,Literature compilation,Literature compilation,3660.0,A,multiple methods,1991RC3.9.C...0000d
49,B (m_B),10.34,0.14,0.14,mag,681000015000000.0,0.3115,0.04287,0.04287,,,212131504672500.0,29194470643050.0,29194470643050.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
50,B (B_T),10.35,0.1,0.1,mag,681000015000000.0,0.3086,0.02977,0.02977,,,210156604629000.0,20273370446550.0,20273370446550.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
51,B (B_T^0),9.38,,,mag,681000015000000.0,0.7541,,,,,513542111311500.0,,,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
52,B (Cousins),10.23,0.01,0.01,mag,681000015000000.0,0.345,0.00319,0.00319,,,234945005175000.0,2172390047850.0,2172390047850.0,,,1.2m,CCD,4400.0,A,flux in fixed aperture,1996A&AS..118..111H
53,m_p,10.4,0.4,0.4,mag,681000015000000.0,0.29472,0.13128,0.13128,,,200704324420800.0,89401681969200.0,89401681969200.0,,,Oschin Schmidt,Photographic plates,4400.0,A,estimated by eye,1968CGCG6.C...0000Z
54,B,0.54,,,Jy,665999976000000.0,0.54,,,,,359639987040000.0,,,,,"2.1m, 1.5m",CCD,0.45,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
55,g (SDSS) AB,10.48,0.05,0.05,mag,639999988989952.0,0.2331,0.01074,0.01074,,,149183997433558.0,6873599881752.08,6873599881752.08,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
56,g (SDSS) AB,10.89,0.05,0.05,mag,639999988989952.0,0.1595,0.007347,0.007347,,,102079998243897.0,4702079919109.18,4702079919109.18,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
57,V (Cousins),9.28,0.01,0.01,mag,545000010000000.0,0.706,0.00654,0.00654,,,384770007060000.0,3564300065400.0,3564300065400.0,,,1.2m,CCD,5500.0,A,flux in fixed aperture,1996A&AS..118..111H
58,V,0.94,,,Jy,545000010000000.0,0.94,,,,,512300009400000.0,,,,,"2.1m, 1.5m",CCD,0.55,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
59,V (Johnson),11.0,0.06,0.06,mag,542120000000000.0,0.1449,0.008233,0.008233,,,78553188000000.0,4463273960000.0,4463273960000.0,,,60in,Photographic plates,5530.0,A,flux in fixed aperture,1977ApJ...214..359K
60,V (Johnson),10.18,0.06,0.06,mag,542120000000000.0,0.3084,0.01752,0.01752,,,167189808000000.0,9497942400000.0,9497942400000.0,,,60in,Photographic plates,5530.0,A,flux in fixed aperture,1977ApJ...214..359K
61,V (V_T^0),8.75,,,mag,542000009000000.0,1.151,,,,,623842010359000.0,,,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
62,V (V_T),9.48,0.1,0.1,mag,542000009000000.0,0.5876,0.05699,0.05699,,,318479205288400.0,30888580512910.0,30888580512910.0,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
63,r (SDSS) AB,9.72,0.05,0.05,mag,486000010723328.0,0.4693,0.02161,0.02161,,,228079805032458.0,10502460231731.1,10502460231731.1,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
64,r (SDSS) AB,10.0,0.05,0.05,mag,486000010723328.0,0.3627,0.0167,0.0167,,,176272203889351.0,8116200179079.58,8116200179079.58,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
65,R,1.09,,,Jy,453999988000000.0,1.09,,,,,494859986920000.0,,,,,"2.1m, 1.5m",CCD,0.66,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
66,R (Johnson),9.2,0.04,0.04,mag,428275013000000.0,0.5808,0.0218,0.0218,,,248742127550400.0,9336395283400.0,9336395283400.0,,,60in,Photographic plates,7000.0,A,flux in fixed aperture,1977ApJ...214..359K
67,R (Johnson),10.01,0.04,0.04,mag,428275013000000.0,0.2755,0.01034,0.01034,,,117989766081500.0,4428363634420.0,4428363634420.0,,,60in,Photographic plates,7000.0,A,flux in fixed aperture,1977ApJ...214..359K
68,i (SDSS) AB,9.51,0.05,0.05,mag,400999990689792.0,0.5709,0.02629,0.02629,,,228930894684802.0,10542289755234.6,10542289755234.6,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
69,i (SDSS) AB,9.3,0.05,0.05,mag,400999990689792.0,0.6949,0.032,0.032,,,278654893530336.0,12831999702073.3,12831999702073.3,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
70,I (Cousins),8.19,0.02,0.02,mag,378999994000000.0,1.35,0.0251,0.0251,,,511649991900000.0,9512899849400.0,9512899849400.0,,,1.2m,CCD,7900.0,A,flux in fixed aperture,1996A&AS..118..111H
71,I,8.16,0.03,0.03,mag,378999994000000.0,1.388,0.03837,0.03837,,,526051991672000.0,14542229769780.0,14542229769780.0,,,"1m, 3.9m, 0.9m, 1.3m",?,7900.0,A,total flux; beam filling or dilution corrected,2007ApJS..172..599S
72,I,7.72,,,mag,378999994000000.0,2.082,,,,,789077987508000.0,,,,,"1m, 3.9m, 0.9m, 1.3m",?,7900.0,A,total flux; beam filling or dilution corrected,2007ApJS..172..599S
73,F814W (HST),10.88,,,mag,378000005000000.0,0.1107,,,,,41844600553500.0,,,,,HST,WFPC2,7924.0,A,total flux; beam filling or dilution corrected,2004AJ....128.1124S
74,F814W (HST),13.88,,,mag,374000014000000.0,0.007152,,,,,2674848100128.0,,,,,HST,WFPC2,8012.0,A,flux in fixed aperture,2008AJ....135..747G
75,F814W (HST),16.14,,,mag,374000014000000.0,0.0008921,,,,,333645412489.4,,,,,HST,WFPC2,8012.0,A,flux in fixed aperture,2008AJ....135..747G
76,F814W (HST),14.75,,,mag,374000014000000.0,0.003209,,,,,1200166044926.0,,,,,HST,WFPC2,8012.0,A,flux in fixed aperture,2008AJ....135..747G
77,I,1.62,,,Jy,369999990000000.0,1.62,,,,,599399983800000.0,,,,,"2.1m, 1.5m",CCD,0.81,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
78,I (KPNO),7.61,0.08,0.08,mag,365000011000000.0,2.304,0.1698,0.1698,,,840960025344000.0,61977001867800.0,61977001867800.0,,,0.9m,?,8204.53,A,total flux; beam filling or dilution corrected,2006ApJ...653..969T
79,z (SDSS) AB,9.17,0.05,0.05,mag,335999989186560.0,0.7818,0.036,0.036,,,262684791546053.0,12095999610716.2,12095999610716.2,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
80,z (SDSS) AB,9.01,0.05,0.05,mag,335999989186560.0,0.9067,0.04176,0.04176,,,304651190195454.0,14031359548430.7,14031359548430.7,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
81,J (2MASS) AB,8.61,0.05,0.05,mag,243000005361664.0,1.312,0.06041,0.06041,,,318816007034503.0,14679630323898.1,14679630323898.1,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
82,J (2MASS) AB,8.69,0.05,0.05,mag,243000005361664.0,1.21,0.0557,0.0557,,,294030006487613.0,13535100298644.7,13535100298644.7,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
83,J (2MASS/FLWO),10.535,0.064,0.064,mag,242746929554656.0,0.0973841587699481,0.00574042399430267,0.00574042399430267,,,23639705528668.0,1393470298958.85,1393470298958.85,,,1.3m,256x256 NICMOS3,1.235,microns,flux in fixed aperture,2006AJ....131.1163S
84,J (2MASS/FLWO),10.061,0.004,0.004,mag,242746929554656.0,0.1506913477257,0.000555167441466205,0.000555167441466205,,,36579861970866.7,134765191804.635,134765191804.635,,,1.3m,256x256 NICMOS3,1.235,microns,flux in fixed aperture,2006AJ....131.1163S
85,J (Johnson),7.57,0.03,0.03,mag,241768004000000.0,1.503,0.04211,0.04211,,,363377310012000.0,10180850648440.0,10180850648440.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
86,J (Johnson),8.13,0.03,0.03,mag,241768004000000.0,0.8973,0.02514,0.02514,,,216938429989200.0,6078047620560.0,6078047620560.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
87,J (Johnson),8.39,0.03,0.03,mag,241768004000000.0,0.7062,0.01979,0.01979,,,170736564424800.0,4784588799160.0,4784588799160.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
88,J (Johnson),8.78,0.03,0.03,mag,241768004000000.0,0.4931,0.01381,0.01381,,,119215802772400.0,3338816135240.0,3338816135240.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
89,J_Kron (2MASS LGA),7.169,0.015,0.015,mag,240000004000000.0,2.1594,0.03004,0.03004,,,518256008637600.0,7209600120160.0,7209600120160.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
90,J_14arcsec (2MASS),9.463,0.015,0.015,mag,240000004000000.0,0.26106,0.0036317,0.0036317,,,62654401044240.0,871608014526.8,871608014526.8,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
91,J_20 (2MASS LGA),7.157,0.015,0.015,mag,240000004000000.0,2.1834,0.030375,0.030375,,,524016008733600.0,7290000121500.0,7290000121500.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
92,J_tot (2MASS LGA),7.058,0.016,0.016,mag,240000004000000.0,2.3919,0.035509,0.035509,,,574056009567600.0,8522160142036.0,8522160142036.0,,,1.3m,256x256 NICMOS3,1.25,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
93,J,10.34,4.0,4.0,mag,239833994000000.0,0.1111,0.004444,0.004444,,,26645556733400.0,1065822269336.0,1065822269336.0,,,IRTF,InSb detector,1.25,microns,flux in fixed aperture,1982ApJ...263L..13T
94,H (2MASS) AB,8.41,0.05,0.05,mag,181999994142720.0,1.576,0.07256,0.07256,,,286831990768927.0,13205919574995.8,13205919574995.8,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
95,H (2MASS) AB,8.35,0.05,0.05,mag,181999994142720.0,1.665,0.07669,0.07669,,,303029990247629.0,13957579550805.2,13957579550805.2,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
96,H_tot (2MASS LGA),6.294,0.017,0.017,mag,181999994000000.0,3.1096,0.049072,0.049072,,,565947181342400.0,8931103705568.0,8931103705568.0,,,1.3m,256x256 NICMOS3,1.65,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
97,H_Kron (2MASS LGA),6.397,0.015,0.015,mag,181999994000000.0,2.8281,0.039344,0.039344,,,514714183031400.0,7160607763936.0,7160607763936.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
98,H_14arcsec (2MASS),8.7,0.015,0.015,mag,181999994000000.0,0.33908,0.0047173,0.0047173,,,61712557965520.0,858548571696.2,858548571696.2,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
99,H_20 (2MASS LGA),6.386,0.015,0.015,mag,181999994000000.0,2.8569,0.039743,0.039743,,,519955782858600.0,7233225761542.0,7233225761542.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
100,H (HCO),6.8,0.03,0.03,mag,181691998000000.0,1.867,0.05232,0.05232,,,339218960266000.0,9506125335360.0,9506125335360.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
101,H (HCO),6.96,0.03,0.03,mag,181691998000000.0,1.611,0.04515,0.04515,,,292705808778000.0,8203393709700.0,8203393709700.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
102,H,9.54,4.0,4.0,mag,181691998000000.0,0.1497,0.005988,0.005988,,,27199292100600.0,1087971684024.0,1087971684024.0,,,IRTF,InSb detector,1.65,microns,flux in fixed aperture,1982ApJ...263L..13T
103,H (Johnson),7.63,0.03,0.03,mag,181691998000000.0,0.9537,0.02672,0.02672,,,173279658492600.0,4854810186560.0,4854810186560.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
104,H (Johnson),8.03,0.03,0.03,mag,181691998000000.0,0.6598,0.01848,0.01848,,,119880380280400.0,3357668123040.0,3357668123040.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
105,H (Johnson),6.8,0.03,0.03,mag,181691998000000.0,2.048,0.05739,0.05739,,,372105211904000.0,10427303765220.0,10427303765220.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
106,H (Johnson),7.33,0.03,0.03,mag,181691998000000.0,1.257,0.03522,0.03522,,,228386841486000.0,6399192169560.0,6399192169560.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
107,H (HCO),6.5,0.03,0.03,mag,181691998000000.0,2.462,0.06897,0.06897,,,447325699076000.0,12531297102060.0,12531297102060.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
108,H (HCO),6.75,0.03,0.03,mag,181691998000000.0,1.955,0.05478,0.05478,,,355207856090000.0,9953087650440.0,9953087650440.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
109,H (2MASS/FLWO),9.294,0.006,0.006,mag,180380540312876.0,0.19620043080381,0.00108424364929887,0.00108424364929887,,,35390739718010.3,195576455291.335,195576455291.335,,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
110,H (2MASS/FLWO),9.931,0.081,0.081,mag,180380540312876.0,0.109118894301032,0.00814067947596222,0.00814067947596222,,,19682925112363.8,1468420162388.01,1468420162388.01,,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
111,Ks (2MASS) AB,8.58,0.05,0.05,mag,138999997923328.0,1.339,0.06167,0.06167,,,186120997219336.0,8572129871931.64,8572129871931.64,,,1.3m,256x256 NICMOS3,21590.0,A,flux in fixed aperture,2014ApJS..212...18B
112,Ks (2MASS) AB,8.54,0.05,0.05,mag,138999997923328.0,1.39,0.06401,0.06401,,,193209997113426.0,8897389867072.22,8897389867072.22,,,1.3m,256x256 NICMOS3,21590.0,A,flux in fixed aperture,2014ApJS..212...18B
113,K_s (2MASS/FLWO),9.191,0.034,0.034,mag,138857090319592.0,0.140473884208304,0.00439896177556897,0.00439896177556897,,,19505794827056.4,610827032582.615,610827032582.615,,,1.3m,256x256 NICMOS3,2.159,microns,flux in fixed aperture,2006AJ....131.1163S
