No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
13,NUV (GALEX) AB,16.279,0.02,0.02,mag,1319999947931600.0,0.001118,2.059e-05,2.059e-05,,,1475759941787.53,27178798927.9116,27178798927.9116,,,GALEX,NUV detector,2267.0,A,flux in fixed aperture,2009ApJ...703.1569M
14,NUV (GALEX),16.58,0.01,0.01,mag,1290000004022270.0,0.000184,1.695e-06,1.695e-06,,,237360000740.098,2186550006.81775,2186550006.81775,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
15,NUV (GALEX) AB,16.51,,,mag,1290000004022270.0,0.0009037,,,,,1165773003634.93,,,,,GALEX,NUV detector,2316.0,A,total flux; beam filling or dilution corrected,2016ApJ...818..182V
16,NUV (GALEX),16.51,0.04,0.04,mag,1290000004022270.0,0.0001963,7.23e-06,7.23e-06,,,253227000789.572,9326700029.08101,9326700029.08101,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
17,U (U_T),13.15,0.15,0.15,mag,818999999000000.0,0.009947,0.001505,0.001505,,,8146592990053.0,1232594998495.0,1232594998495.0,,,Literature compilation,Literature compilation,3660.0,A,from multi-aperture data,1991RC3.9.C...0000d
18,U (U_T^0),13.06,,,mag,818999999000000.0,0.01081,,,,,8853389989190.0,,,,,Literature compilation,Literature compilation,3660.0,A,from multi-aperture data,1991RC3.9.C...0000d
19,B (m_B),13.13,0.21,0.21,mag,681000015000000.0,0.02385,0.005088,0.005088,,,16241850357750.0,3464928076320.0,3464928076320.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
20,B (B_T^0),13.03,,,mag,681000015000000.0,0.02615,,,,,17808150392250.0,,,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
21,B (Cousins) (B_26),13.33,0.09,0.09,mag,681000015000000.0,0.0198,0.001711,0.001711,,,13483800297000.0,1165191025665.0,1165191025665.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
22,B (Cousins) (B_25),13.48,0.09,0.09,mag,681000015000000.0,0.01723,0.001489,0.001489,,,11733630258450.0,1014009022335.0,1014009022335.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
23,B (B_T),13.1,0.15,0.15,mag,681000015000000.0,0.02451,0.003632,0.003632,,,16691310367650.0,2473392054480.0,2473392054480.0,,,Literature compilation,Literature compilation,4400.0,A,from multi-aperture data,1991RC3.9.C...0000d
24,B (Cousins) (B_T),13.14,0.09,0.09,mag,681000015000000.0,0.02357,0.002037,0.002037,,,16051170353550.0,1387197030555.0,1387197030555.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
25,B,0.024,,,Jy,665999976000000.0,0.024,,,,,15983999424000.0,,,,,"2.1m, 1.5m",CCD,0.45,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
26,b_J,14.49,0.12,0.12,mag,640999978000000.0,0.0063183,0.00073837,0.00073837,,,4050030160997.4,473295153755.86,473295153755.86,,,UKSTU,Photographic plates,4680.0,A,flux integrated from map or image,1990MNRAS.243..692M
27,V,0.046,,,Jy,545000010000000.0,0.046,,,,,25070000460000.0,,,,,"2.1m, 1.5m",CCD,0.55,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
28,V (V_T),12.15,0.15,0.15,mag,542000009000000.0,0.05025,0.007515,0.007515,,,27235500452250.0,4073130067635.0,4073130067635.0,,,Literature compilation,Literature compilation,5530.0,A,from multi-aperture data,1991RC3.9.C...0000d
29,V (V_T^0),12.12,,,mag,542000009000000.0,0.05165,,,,,27994300464850.0,,,,,Literature compilation,Literature compilation,5530.0,A,from multi-aperture data,1991RC3.9.C...0000d
30,R (Cousins) (R_T),11.29,0.09,0.09,mag,468000004000000.0,0.09394,0.008119,0.008119,,,43963920375760.0,3799692032476.0,3799692032476.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
31,R (Cousins) (R_26),11.47,0.09,0.09,mag,468000004000000.0,0.07966,0.006884,0.006884,,,37280880318640.0,3221712027536.0,3221712027536.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
32,R (Cousins) (R_25),11.6,0.09,0.09,mag,468000004000000.0,0.07087,0.006125,0.006125,,,33167160283480.0,2866500024500.0,2866500024500.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
33,R,0.053,,,Jy,453999988000000.0,0.053,,,,,24061999364000.0,,,,,"2.1m, 1.5m",CCD,0.66,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
34,I,0.052,,,Jy,369999990000000.0,0.052,,,,,19239999480000.0,,,,,"2.1m, 1.5m",CCD,0.81,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
35,J (ESO/SPM),84.0,5.59,5.59,mJy,249999997000000.0,0.084,0.0055942,0.0055942,,,20999999748000.0,1398549983217.4,1398549983217.4,,,"1.0m, 2.1m",InSb detector,1.198,microns,flux in fixed aperture,1995ApJ...453..616S
36,J (ESO/SPM),129.0,8.59,8.59,mJy,240999993000000.0,0.129,0.008591,0.008591,,,31088999097000.0,2070430939863.0,2070430939863.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,flux in fixed aperture,1995ApJ...453..616S
37,F_J (total),2.6,2.01,2.01,log(mJy),240999993000000.0,0.39811,0.10308,0.10308,,,95944507213230.0,24842279278440.0,24842279278440.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
38,J_20 (2MASS LGA),9.867,0.017,0.017,mag,240000004000000.0,0.17995,0.0028397,0.0028397,,,43188000719800.0,681528011358.8,681528011358.8,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
39,J_14arcsec (2MASS),10.656,0.015,0.015,mag,240000004000000.0,0.087005,0.0012104,0.0012104,,,20881200348020.0,290496004841.6,290496004841.6,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
40,J_Kron (2MASS LGA),9.939,0.016,0.016,mag,240000004000000.0,0.1684,0.0025,0.0025,,,40416000673600.0,600000010000.0,600000010000.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
41,J_tot (2MASS LGA),9.719,0.021,0.021,mag,240000004000000.0,0.20623,0.0040276,0.0040276,,,49495200824920.0,966624016110.4,966624016110.4,,,1.3m,256x256 NICMOS3,1.25,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
42,H (ESO/SPM),143.5,9.56,9.56,mJy,190000008000000.0,0.1435,0.009557,0.009557,,,27265001148000.0,1815830076456.0,1815830076456.0,,,"1.0m, 2.1m",InSb detector,1.58,microns,flux in fixed aperture,1995ApJ...453..616S
43,H (ESO/SPM),205.0,13.65,13.65,mJy,184000006000000.0,0.205,0.013652,0.013652,,,37720001230000.0,2511968081912.0,2511968081912.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,flux in fixed aperture,1995ApJ...453..616S
44,F_H (total),2.8,2.21,2.21,log(mJy),184000006000000.0,0.63096,0.16337,0.16337,,,116096643785760.0,30060080980220.0,30060080980220.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
45,H_tot (2MASS LGA),8.911,0.022,0.022,mag,181999994000000.0,0.27919,0.005715,0.005715,,,50812578324860.0,1040129965710.0,1040129965710.0,,,1.3m,256x256 NICMOS3,1.65,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
46,H_14arcsec (2MASS),9.675,0.015,0.015,mag,181999994000000.0,0.13813,0.0019217,0.0019217,,,25139659171220.0,349749388469.8,349749388469.8,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
47,H_20 (2MASS LGA),9.014,0.017,0.017,mag,181999994000000.0,0.25392,0.0040071,0.0040071,,,46213438476480.0,729292175957.4,729292175957.4,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
48,H_Kron (2MASS LGA),9.063,0.016,0.016,mag,181999994000000.0,0.24272,0.0036032,0.0036032,,,44175038543680.0,655782378380.8,655782378380.8,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
49,K_s (2MASS),8.57,,,mag,138999997923328.0,0.2489,,,,,34597099483116.3,,,,,1.3m,256x256 NICMOS3,2.16,microns,total flux; beam filling or dilution corrected,2016ApJ...818..182V
50,K_Kron (2MASS LGA),8.614,0.017,0.017,mag,138000000000000.0,0.239,0.0037715,0.0037715,,,32982000000000.0,520467000000.0,520467000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
51,K_s_14arcsec (2MASS),9.145,0.015,0.015,mag,138000000000000.0,0.14655,0.0020388,0.0020388,,,20223900000000.0,281354400000.0,281354400000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
52,K_20 (2MASS LGA),8.564,0.017,0.017,mag,138000000000000.0,0.25026,0.0039494,0.0039494,,,34535880000000.0,545017200000.0,545017200000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
53,K_tot (2MASS LGA),8.483,0.024,0.024,mag,138000000000000.0,0.26965,0.006027,0.006027,,,37211700000000.0,831726000000.0,831726000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
54,K (ESO/SPM),192.0,12.79,12.79,mJy,137000003000000.0,0.192,0.012786,0.012786,,,26304000576000.0,1751682038358.0,1751682038358.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,flux in fixed aperture,1995ApJ...453..616S
55,F_K (total),2.77,2.18,2.18,log(mJy),137000003000000.0,0.58884,0.15247,0.15247,,,80671081766520.0,20888390457410.0,20888390457410.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
56,K (ESO/SPM),131.2,8.74,8.74,mJy,135999997000000.0,0.1312,0.0087374,0.0087374,,,17843199606400.0,1188286373787.8,1188286373787.8,,,"1.0m, 2.1m",InSb detector,2.21,microns,flux in fixed aperture,1995ApJ...453..616S
57,W1 (WISE),7.96,,,mag,89499996520448.0,0.2026,,,,,18132699295042.8,,,,,WISE,1024x1024 pixel detector array,3.35,microns,total flux; beam filling or dilution corrected,2016ApJ...818..182V
58,W1 (WISE),7.938,0.011,0.011,mag,89499996520448.0,0.2068,0.002095,0.002095,,,18508599280428.6,187502492710.339,187502492710.339,,,WISE,1024x1024 pixel detector array,3.35,microns,flux in fixed aperture,2017ApJ...850...68C
59,W1 (WISE),8.216,0.005,0.005,mag,89420884686512.0,0.160072518608017,0.000737161190289662,0.000737161190289662,,,14313826227927.0,65917605792.2638,65917605792.2638,,,WISE,1024x1024 pixel detector array,3.3526,microns,flux in fixed aperture,2013wise.rept....1C
60,W1 (WISE),8.458,0.023,0.023,mag,89420884686512.0,0.128090457923369,0.002713440446516,0.002713440446516,,,11453962067408.1,242638245271.625,242638245271.625,,,WISE,1024x1024 pixel detector array,3.3526,microns,from fitting to map,2013wise.rept....1C
61,W1 (WISE),8.529,0.005,0.005,mag,89420884686512.0,0.119982188213193,0.000552538396009007,0.000552538396009007,,,10728913416647.3,49408472194.3917,49408472194.3917,,,WISE,1024x1024 pixel detector array,3.3526,microns,flux in fixed aperture,2013wise.rept....1C
62,3.6 microns (IRAC),36012.0,0.62562,0.62562,uJy,84448579718309.9,0.0360116358696,6.25620720109e-07,6.25620720109e-07,,,3041131502520.66,52832781.2555513,52832781.2555513,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2013SSTSLC4.2....0C
63,3.6 microns (IRAC),85078.0,1.0787,1.0787,uJy,84448579718309.9,0.0850779467391,1.07874973913e-06,1.07874973913e-06,,,7184711767467.01,91098883.3410258,91098883.3410258,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2013SSTSLC4.2....0C
64,3.6 microns (IRAC),0.21,0.03,0.03,Jy,84399999700000.0,0.21,0.03,0.03,,,17723999937000.0,2531999991000.0,2531999991000.0,,,Spitzer,IRAC,3.55,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
65,3.6 microns (IRAC),-0.696,0.004,0.004,log(Jy),84399999680512.0,0.2014,0.001855,0.001855,,,16998159935655.1,156561999407.35,156561999407.35,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2009ApJ...703.1569M
66,3.6 microns (IRAC),288.0,10.0,10.0,mJy,84399999680512.0,0.288,0.0288,0.0288,,,24307199907987.5,2430719990798.75,2430719990798.75,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2010ApJ...715..506M
67,4.5 microns (IRAC),66800.0,11.515,11.515,uJy,66724339639439.1,0.0668003060773,1.15153668508e-05,1.15153668508e-05,,,4457206310720.25,768355248.825518,768355248.825518,,,Spitzer,IRAC,4.493,microns,flux in fixed aperture,2013SSTSLC4.2....0C
68,4.5 microns (IRAC),30158.0,8.6439,8.6439,uJy,66724339639439.1,0.0301582416201,8.64385432961e-06,8.64385432961e-06,,,2012288756787.82,576755472.082734,576755472.082734,,,Spitzer,IRAC,4.493,microns,flux in fixed aperture,2013SSTSLC4.2....0C
69,4.5 microns (IRAC),0.15,0.02,0.02,Jy,66699999100000.0,0.15,0.02,0.02,,,10004999865000.0,1333999982000.0,1333999982000.0,,,Spitzer,IRAC,4.493,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
70,4.5 microns (IRAC),-0.827,0.003,0.003,log(Jy),66699999051776.0,0.1489,0.001029,0.001029,,,9931629858809.45,68634299024.2775,68634299024.2775,,,Spitzer,IRAC,4.493,microns,flux in fixed aperture,2009ApJ...703.1569M
71,4.5 microns (IRAC),215.0,10.0,10.0,mJy,66699999051776.0,0.215,0.0215,0.0215,,,14340499796131.8,1434049979613.18,1434049979613.18,,,Spitzer,IRAC,4.493,microns,flux in fixed aperture,2010ApJ...715..506M
72,W2 (WISE),7.62,,,mag,65199998500864.0,0.1538,,,,,10027759769432.9,,,,,WISE,1024x1024 pixel detector array,4.6,microns,total flux; beam filling or dilution corrected,2016ApJ...818..182V
73,W2 (WISE),7.629,0.019,0.019,mag,65199998500864.0,0.1525,0.002669,0.002669,,,9942999771381.76,174018795998.806,174018795998.806,,,WISE,1024x1024 pixel detector array,4.6,microns,flux in fixed aperture,2017ApJ...850...68C
74,W2 (WISE),7.859,0.005,0.005,mag,65132627531068.0,0.123421350846354,0.000568376325232005,0.000568376325232005,,,8038756874056.85,37019843488.8134,37019843488.8134,,,WISE,1024x1024 pixel detector array,4.6028,microns,flux in fixed aperture,2013wise.rept....1C
75,W2 (WISE),8.134,0.005,0.005,mag,65132627531068.0,0.0958054677249002,0.000441200483621355,0.000441200483621355,,,6240061844765.69,28736546766.2368,28736546766.2368,,,WISE,1024x1024 pixel detector array,4.6028,microns,flux in fixed aperture,2013wise.rept....1C
76,W2 (WISE),8.032,0.02,0.02,mag,65132627531068.0,0.105242291451548,0.00193863465159096,0.00193863465159096,,,6854706969629.78,126268368680.896,126268368680.896,,,WISE,1024x1024 pixel detector array,4.6028,microns,from fitting to map,2013wise.rept....1C
77,5.8 microns (IRAC),278050.0,5.2524,5.2524,uJy,52310671436049.6,0.278051611111,5.25239888889e-06,5.25239888889e-06,,,14545066471091.8,274756512.527797,274756512.527797,,,Spitzer,IRAC,5.731,microns,flux in fixed aperture,2013SSTSLC4.2....0C
78,5.8 microns (IRAC),135660.0,3.3607,3.3607,uJy,52310671436049.6,0.135661174917,3.36068811881e-06,3.36068811881e-06,,,7096527147711.64,175799851.982106,175799851.982106,,,Spitzer,IRAC,5.731,microns,flux in fixed aperture,2013SSTSLC4.2....0C
79,5.8 microns (IRAC),882.0,10.0,10.0,mJy,52300001312768.0,0.882,0.0882,0.0882,,,46128601157861.4,4612860115786.14,4612860115786.14,,,Spitzer,IRAC,5.731,microns,flux in fixed aperture,2010ApJ...715..506M
80,5.8 microns (IRAC),-0.254,0.001,0.001,log(Jy),52300001312768.0,0.5572,0.001283,0.001283,,,29141560731474.3,67100901684.2813,67100901684.2813,,,Spitzer,IRAC,5.731,microns,flux in fixed aperture,2009ApJ...703.1569M
81,5.8 microns (IRAC),0.59,0.08,0.08,Jy,52300001300000.0,0.59,0.08,0.08,,,30857000767000.0,4184000104000.0,4184000104000.0,,,Spitzer,IRAC,5.731,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
82,7.9 microns (IRAC),1.163,10.0,10.0,Jy,38100000600000.0,1.163,0.1163,0.1163,,,44310300697800.0,4431030069780.0,4431030069780.0,,,Spitzer,IRAC,7.872,microns,flux integrated from map or image,2007ApJ...669..959R
83,8.0 microns (IRAC),1.56,0.19,0.19,Jy,38100000600000.0,1.56,0.19,0.19,,,59436000936000.0,7239000114000.0,7239000114000.0,,,Spitzer,IRAC,7.872,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
84,8.0 microns (IRAC),0.186,0.001,0.001,log(Jy),38100000571392.0,1.535,0.003534,0.003534,,,58483500877086.7,134645402019.299,134645402019.299,,,Spitzer,IRAC,7.872,microns,flux in fixed aperture,2009ApJ...703.1569M
85,8.0 microns (IRAC),2470.0,10.0,10.0,mJy,38100000571392.0,2.47,0.247,0.247,,,94107001411338.2,9410700141133.82,9410700141133.82,,,Spitzer,IRAC,7.872,microns,flux in fixed aperture,2010ApJ...715..506M
86,8.0 microns (IRAC),160140.0,7.4141,7.4141,uJy,38083391514227.6,0.160139732965,7.41413627993e-06,7.41413627993e-06,,,6098664147489.96,282355454.688413,282355454.688413,,,Spitzer,IRAC,7.872,microns,flux in fixed aperture,2013SSTSLC4.2....0C
87,8.0 microns (IRAC),475990.0,11.344,11.344,uJy,38083391514227.6,0.475993531429,1.13444235429e-05,1.13444235429e-05,,,18127448015650.4,432034123.287482,432034123.287482,,,Spitzer,IRAC,7.872,microns,flux in fixed aperture,2013SSTSLC4.2....0C
88,PAH2 11.25 (VLT),510.0,,,mJy,26599999143936.0,0.51,,,,,13565999563407.4,,,,,VLT,VISIR,11.25,microns,flux integrated from map or image,2008A&A...488...83S
89,W3 (WISE),3.721,0.005,0.005,mag,25931809044356.8,1.02873032275144,0.00473747821175684,0.00473747821175684,,,26676838287729.9,122851380339.079,122851380339.079,,,WISE,1024x1024 pixel detector array,11.5608,microns,flux in fixed aperture,2013wise.rept....1C
90,W3 (WISE),3.773,0.005,0.005,mag,25931809044356.8,0.980621794390334,0.00451593025125651,0.00451593025125651,,,25429297116864.7,117106240933.218,117106240933.218,,,WISE,1024x1024 pixel detector array,11.5608,microns,flux in fixed aperture,2013wise.rept....1C
91,W3 (WISE),3.626,0.015,0.015,mag,25931809044356.8,1.12279776957887,0.0155120244400756,0.0155120244400756,,,29116177356149.0,402254855671.436,402254855671.436,,,WISE,1024x1024 pixel detector array,11.5608,microns,from fitting to map,2013wise.rept....1C
92,W3 (WISE),3.418,0.014,0.014,mag,25899999166464.0,1.36,0.01754,0.01754,,,35223998866391.0,454285985379.779,454285985379.779,,,WISE,1024x1024 pixel detector array,11.56,microns,total flux; beam filling or dilution corrected,2017ApJ...850...68C
93,12 microns (IRAS),1.55,0.022,0.022,Jy,25000000100000.0,1.55,0.022,0.022,,,38750000155000.0,550000002200.0,550000002200.0,,,IRAS,Survey array,12.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
94,12 microns (IRAS),1.54,6.0,6.0,Jy,24979999600000.0,1.54,0.0924,0.0924,,,38469199384000.0,2308151963040.0,2308151963040.0,,,IRAS,Survey array,12.0,microns,flux in fixed aperture,1990IRASF.C...0000M
95,12 microns (IRAS),1.55,0.026,0.026,Jy,24979999600000.0,1.55,0.026,0.026,,,38718999380000.0,649479989600.0,649479989600.0,,,IRAS,Survey array,12.0,microns,integrated from scans,1989AJ.....98..766S
96,W4 (WISE),0.825,0.014,0.014,mag,13600000311296.0,3.912,0.05044,0.05044,,,53203201217790.0,685984015701.77,685984015701.77,,,WISE,1024x1024 pixel detector array,22.08,microns,total flux; beam filling or dilution corrected,2017ApJ...850...68C
97,W4 (WISE),0.87,,,mag,13600000311296.0,3.753,,,,,51040801168293.9,,,,,WISE,1024x1024 pixel detector array,22.08,microns,total flux; beam filling or dilution corrected,2016ApJ...818..182V
98,W4 (WISE),1.035,0.006,0.006,mag,13572455010118.5,3.22371695732308,0.0178149182639142,0.0178149182639142,,,43753753368623.5,241792176645.914,241792176645.914,,,WISE,1024x1024 pixel detector array,22.0883,microns,flux in fixed aperture,2013wise.rept....1C
99,W4 (WISE),0.969,0.013,0.013,mag,13572455010118.5,3.42575976000199,0.0410181374489091,0.0410181374489091,,,46495970218101.3,556716825124.175,556716825124.175,,,WISE,1024x1024 pixel detector array,22.0883,microns,from fitting to map,2013wise.rept....1C
100,W4 (WISE),1.311,0.006,0.006,mag,13572455010118.5,2.50009725753206,0.0138160480229487,0.0138160480229487,,,33932457548774.5,187517690209.108,187517690209.108,,,WISE,1024x1024 pixel detector array,22.0883,microns,flux in fixed aperture,2013wise.rept....1C
101,24 microns (MIPS),2.974,5.0,5.0,Jy,12700000200000.0,2.974,0.1487,0.1487,,,37769800594800.0,1888490029740.0,1888490029740.0,,,Spitzer,MIPS,23.68,microns,flux integrated from map or image,2007ApJ...669..959R
102,24 microns (MIPS),3.69,0.15,0.15,Jy,12700000200000.0,3.69,0.15,0.15,,,46863000738000.0,1905000030000.0,1905000030000.0,,,Spitzer,MIPS,23.68,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
103,24 microns (MIPS),0.553,0.004,0.004,log(Jy),12700000190464.0,3.573,0.03291,0.03291,,,45377100680527.9,417957006268.17,417957006268.17,,,Spitzer,MIPS,23.68,microns,flux in fixed aperture,2009ApJ...703.1569M
104,24 microns (MIPS),3082400.0,6072.5,6072.5,uJy,12660154476351.4,3.082408,0.00607251379039,0.00607251379039,,,39023761439141.4,76878962646.1116,76878962646.1116,,,Spitzer,MIPS,23.68,microns,modelled datum,2013SSTSLC4.2....0C
105,24 microns (MIPS),2032900.0,9886.5,9886.5,uJy,12660154476351.4,2.032856,0.00988652,0.00988652,,,25736270988177.8,125164870433.538,125164870433.538,,,Spitzer,MIPS,23.68,microns,flux in fixed aperture,2013SSTSLC4.2....0C
106,25 microns (IRAS),4.68,0.044,0.044,Jy,12000000200000.0,4.68,0.044,0.044,,,56160000936000.0,528000008800.0,528000008800.0,,,IRAS,Survey array,25.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
107,25 microns (IRAS),4.542,6.0,6.0,Jy,11989999900000.0,4.542,0.0924,0.0924,,,54458579545800.0,1107875990760.0,1107875990760.0,,,IRAS,Survey array,25.0,microns,flux in fixed aperture,1990IRASF.C...0000M
108,25 microns (IRAS),4.73,0.052,0.052,Jy,11989999900000.0,4.73,0.052,0.052,,,56712699527000.0,623479994800.0,623479994800.0,,,IRAS,Survey array,25.0,microns,integrated from scans,1989AJ.....98..766S
109,52 microns (ISO),30.4,2.6,2.6,Jy,5770000200000.0,30.4,2.6,2.6,,,175408006080000.0,15002000520000.0,15002000520000.0,,,ISO,LWS,52.0,microns,flux integrated from map or image,2008ApJS..178..280B
110,57 microns (ISO),37.3,3.2,3.2,Jy,5260000100000.0,37.3,3.2,3.2,,,196198003730000.0,16832000320000.0,16832000320000.0,,,ISO,LWS,57.0,microns,flux integrated from map or image,2008ApJS..178..280B
111,60 microns (IRAS),33.36,0.06,0.06,Jy,4999999910000.0,33.36,0.06,0.06,,,166799996997600.0,299999994600.0,299999994600.0,,,IRAS,Survey array,60.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
112,60 microns (IRAS),31.95,6.0,6.0,Jy,4996999940000.0,31.95,1.917,1.917,,,159654148083000.0,9579248884980.0,9579248884980.0,,,IRAS,Survey array,60.0,microns,flux in fixed aperture,1990IRASF.C...0000M
113,60 microns (IRAS),35.33,0.065,0.065,Jy,4996999940000.0,35.33,0.065,0.065,,,176544007880200.0,324804996100.0,324804996100.0,,,IRAS,Survey array,60.0,microns,integrated from scans,1989AJ.....98..766S
