No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
21,H (ESO/SPM),95.0,6.33,6.33,mJy,190000008000000.0,0.095,0.0063268,0.0063268,,,18050000760000.0,1202092050614.4,1202092050614.4,,,"1.0m, 2.1m",InSb detector,1.58,microns,flux in fixed aperture,1995ApJ...453..616S
22,F_H (total),2.94,2.35,2.35,log(mJy),184000006000000.0,0.87096,0.22551,0.22551,,,160256645225760.0,41493841353060.0,41493841353060.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
23,H,8.316,0.02,0.02,mag,181999994000000.0,0.48295,0.0089788,0.0089788,,,87896897102300.0,1634141546127.2,1634141546127.2,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
24,H,8.193,0.019,0.019,mag,181999994000000.0,0.54088,0.0095486,0.0095486,,,98440156754720.0,1737845142708.4,1737845142708.4,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
25,H_14arcsec (2MASS),10.228,0.004,0.004,mag,181999994000000.0,0.083004,0.00030632,0.00030632,,,15106727501976.0,55750238162.08,55750238162.08,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
26,H (2MASS/CTIO),10.817,0.011,0.011,mag,180380540312876.0,0.0482502931886362,0.000488841785646482,0.000488841785646482,,,8703413955620.88,88177545422.4236,88177545422.4236,,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
27,H (2MASS/CTIO),11.417,0.084,0.084,mag,180380540312876.0,0.0277651456889683,0.00214810211509241,0.00214810211509241,,,5008291981241.82,387475820167.601,387475820167.601,,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
28,K_s (2MASS/CTIO),10.824,0.063,0.063,mag,138857090319592.0,0.0312173181968206,0.00181138939438592,0.00181138939438592,,,4334745972391.37,251524260740.198,251524260740.198,,,1.3m,256x256 NICMOS3,2.159,microns,flux in fixed aperture,2006AJ....131.1163S
29,K_s (2MASS/CTIO),10.342,0.007,0.007,mag,138857090319592.0,0.0486626315944994,0.000313739580266995,0.000313739580266995,,,6757151430506.46,43564965233.9651,43564965233.9651,,,1.3m,256x256 NICMOS3,2.159,microns,flux in fixed aperture,2006AJ....131.1163S
30,K_s_14arcsec (2MASS),9.826,0.006,0.006,mag,138000000000000.0,0.07827,0.00043371,0.00043371,,,10801260000000.0,59851980000.0,59851980000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
31,K_s,8.036,0.029,0.029,mag,138000000000000.0,0.407,0.011017,0.011017,,,56166000000000.0,1520346000000.0,1520346000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
32,K_s,7.935,0.029,0.029,mag,138000000000000.0,0.44668,0.012092,0.012092,,,61641840000000.0,1668696000000.0,1668696000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
33,F_K (total),2.87,2.28,2.28,log(mJy),137000003000000.0,0.74131,0.19195,0.19195,,,101559472223930.0,26297150575850.0,26297150575850.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
34,K (ESO/SPM),75.1,5.0,5.0,mJy,135999997000000.0,0.0751,0.0050016,0.0050016,,,10213599774700.0,680217584995.2,680217584995.2,,,"1.0m, 2.1m",InSb detector,2.21,microns,flux in fixed aperture,1995ApJ...453..616S
35,K (ESO/SPM),80.0,5.33,5.33,mJy,135999997000000.0,0.08,0.0053277,0.0053277,,,10879999760000.0,724567184016.9,724567184016.9,,,"1.0m, 2.1m",InSb detector,2.21,microns,flux in fixed aperture,1995ApJ...453..616S
36,W1 (WISE),9.275,0.005,0.005,mag,89420884686512.0,0.0603554897409105,0.000277947301915551,0.000277947301915551,,,5397041288319.91,24854293633.5176,24854293633.5176,,,WISE,1024x1024 pixel detector array,3.3526,microns,flux in fixed aperture,2013wise.rept....1C
37,W1 (WISE),8.598,0.005,0.005,mag,89420884686512.0,0.11259439670582,0.00051851635881896,0.00051851635881896,,,10068290564178.5,46366191530.0203,46366191530.0203,,,WISE,1024x1024 pixel detector array,3.3526,microns,flux in fixed aperture,2013wise.rept....1C
38,W1 (WISE),9.265,0.022,0.022,mag,89420884686512.0,0.0609139522115856,0.00123428411319619,0.00123428411319619,,,5446979496511.9,110370777356.51,110370777356.51,,,WISE,1024x1024 pixel detector array,3.3526,microns,from fitting to map,2013wise.rept....1C
39,3.6 microns IRAC AB,10.573,0.001,0.001,mag,84399999680512.0,0.2142,0.0001973,0.0001973,,,18078479931565.7,16652119936.965,16652119936.965,,,Spitzer,IRAC,3.55,microns,total flux; beam filling or dilution corrected,2018ApJS..234...18B
40,3.6 microns IRAC AB,10.47,,,mag,84399999680512.0,0.2355,,,,,19876199924760.6,,,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2014MNRAS.444..527S
41,3.6 microns IRAC AB,10.54,,,mag,84399999680512.0,0.2208,,,,,18635519929457.1,,,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2014MNRAS.444..527S
42,W2 (WISE),8.822,0.019,0.019,mag,65132627531068.0,0.0508382152325055,0.000889650805770804,0.000889650805770804,,,3311226537083.05,57945294564.9843,57945294564.9843,,,WISE,1024x1024 pixel detector array,4.6028,microns,from fitting to map,2013wise.rept....1C
43,W2 (WISE),8.352,0.005,0.005,mag,65132627531068.0,0.0783772994511008,0.00036094080269047,0.00036094080269047,,,5104919452039.53,23509022862.4031,23509022862.4031,,,WISE,1024x1024 pixel detector array,4.6028,microns,flux in fixed aperture,2013wise.rept....1C
44,W2 (WISE),8.854,0.006,0.006,mag,65132627531068.0,0.0493617212794216,0.000272782952598056,0.000272782952598056,,,3215058606384.96,17767070448.3942,17767070448.3942,,,WISE,1024x1024 pixel detector array,4.6028,microns,flux in fixed aperture,2013wise.rept....1C
45,6 microns (IRS),0.13,,,Jy,50000000200000.0,0.13,,,,,6500000026000.0,,,,,Spitzer,IRS,6.0,microns,flux integrated from map or image,2006ApJ...653.1129B
46,W3 (WISE),4.267,0.005,0.005,mag,25931809044356.8,0.622159219671339,0.00286514908936807,0.00286514908936807,,,16133714079703.2,74298499069.1055,74298499069.1055,,,WISE,1024x1024 pixel detector array,11.5608,microns,flux in fixed aperture,2013wise.rept....1C
47,W3 (WISE),4.229,0.005,0.005,mag,25931809044356.8,0.644319894635139,0.00296720276901273,0.00296720276901273,,,16708380471158.5,76944935601.9248,76944935601.9248,,,WISE,1024x1024 pixel detector array,11.5608,microns,flux in fixed aperture,2013wise.rept....1C
48,W3 (WISE),4.189,0.016,0.016,mag,25931809044356.8,0.668500199560825,0.00985138300270272,0.00985138300270272,,,17335419521125.7,255464182848.909,255464182848.909,,,WISE,1024x1024 pixel detector array,11.5608,microns,from fitting to map,2013wise.rept....1C
49,12 microns (IRAS),0.96,0.033,0.033,Jy,25000000100000.0,0.96,0.033,0.033,,,24000000096000.0,825000003300.0,825000003300.0,,,IRAS,Survey array,12.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
50,12 microns (IRAS),0.8386,7.0,7.0,Jy,24979999600000.0,0.8386,0.0587,0.0587,,,20948227664560.0,1466325976520.0,1466325976520.0,,,IRAS,Survey array,12.0,microns,flux in fixed aperture,1990IRASF.C...0000M
51,12 microns (IRAS),0.91,0.042,0.042,Jy,24979999600000.0,0.91,0.042,0.042,,,22731799636000.0,1049159983200.0,1049159983200.0,,,IRAS,Survey array,12.0,microns,integrated from scans,1989AJ.....98..766S
52,15 microns (IRS),0.92,,,Jy,19999999700000.0,0.92,,,,,18399999724000.0,,,,,Spitzer,IRS,15.0,microns,flux integrated from map or image,2006ApJ...653.1129B
53,W4 (WISE),1.022,0.005,0.005,mag,13572455010118.5,3.26254795333293,0.0150245885650453,0.0150245885650453,,,44280785314965.3,203920552344.618,203920552344.618,,,WISE,1024x1024 pixel detector array,22.0883,microns,flux in fixed aperture,2013wise.rept....1C
54,W4 (WISE),1.305,0.005,0.005,mag,13572455010118.5,2.51395155112496,0.0115771747322592,0.0115771747322592,,,34120494325261.1,157130683197.868,157130683197.868,,,WISE,1024x1024 pixel detector array,22.0883,microns,flux in fixed aperture,2013wise.rept....1C
55,W4 (WISE),1.044,0.012,0.012,mag,13572455010118.5,3.19710502951913,0.0353357106321938,0.0353357106321938,,,43392564175771.9,479592342806.016,479592342806.016,,,WISE,1024x1024 pixel detector array,22.0883,microns,from fitting to map,2013wise.rept....1C
56,24 microns (MIPS),3246300.0,737.79,737.79,uJy,12660154476351.4,3.246264,0.000737787272727,0.000737787272727,,,41098203711018.4,9340500843.40982,9340500843.40982,,,Spitzer,MIPS,23.68,microns,modelled datum,2013SSTSLC4.2....0C
57,24 microns (MIPS),3258500.0,235.4,235.4,uJy,12660154476351.4,3.258472,0.0002354016,0.0002354016,,,41252758876865.7,2980220619.98028,2980220619.98028,,,Spitzer,MIPS,23.68,microns,flux in fixed aperture,2013SSTSLC4.2....0C
58,25 microns (IRAS),4.4,0.055,0.055,Jy,12000000200000.0,4.4,0.055,0.055,,,52800000880000.0,660000011000.0,660000011000.0,,,IRAS,Survey array,25.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
59,25 microns (IRAS),4.2,0.05,0.05,Jy,11989999900000.0,4.2,0.05,0.05,,,50357999580000.0,599499995000.0,599499995000.0,,,IRAS,Survey array,25.0,microns,integrated from scans,1989AJ.....98..766S
60,25 microns (IRAS),3.853,6.0,6.0,Jy,11989999900000.0,3.853,0.05032,0.05032,,,46197469614700.0,603336794968.0,603336794968.0,,,IRAS,Survey array,25.0,microns,flux in fixed aperture,1990IRASF.C...0000M
61,30 microns (IRS),5.56,,,Jy,9989999560000.0,5.56,,,,,55544397553600.0,,,,,Spitzer,IRS,30.0,microns,flux integrated from map or image,2006ApJ...653.1129B
62,60 microns (IRAS),20.12,0.063,0.063,Jy,4999999910000.0,20.12,0.063,0.063,,,100599998189200.0,314999994330.0,314999994330.0,,,IRAS,Survey array,60.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
63,60 microns (IRAS),20.01,6.0,6.0,Jy,4996999940000.0,20.01,1.201,1.201,,,99989968799400.0,6001396927940.0,6001396927940.0,,,IRAS,Survey array,60.0,microns,flux in fixed aperture,1990IRASF.C...0000M
64,60 microns (IRAS),19.96,0.064,0.064,Jy,4996999940000.0,19.96,0.064,0.064,,,99740118802400.0,319807996160.0,319807996160.0,,,IRAS,Survey array,60.0,microns,integrated from scans,1989AJ.....98..766S
65,100 microns (IRAS),26.6,0.14,0.14,Jy,3000000050000.0,26.6,0.14,0.14,,,79800001330000.0,420000007000.0,420000007000.0,,,IRAS,Survey array,100.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
66,100 microns (IRAS),26.55,0.14,0.14,Jy,2997999890000.0,26.55,0.14,0.14,,,79596897079500.0,419719984600.0,419719984600.0,,,IRAS,Survey array,100.0,microns,integrated from scans,1989AJ.....98..766S
67,100 microns (IRAS),25.18,7.0,7.0,Jy,2997999890000.0,25.18,1.763,1.763,,,75489637230200.0,5285473806070.0,5285473806070.0,,,IRAS,Survey array,100.0,microns,flux in fixed aperture,1990IRASF.C...0000M
68,350 microns (CSO),2.73,0.05,0.05,Jy,856999985000.0,2.73,0.05,0.05,,,2339609959050.0,42849999250.0,42849999250.0,,,10.4m,SHARC II,350.0,microns,flux integrated from map or image,2007ApJ...662..284Y
69,1.4GHz,46.2,1.5,1.5,mJy,1400000000.0,0.0462,0.0015,0.0015,,,64680000.0,2100000.0,2100000.0,,,VLA,"D, DnC configurations",1.4,GHz,flux integrated from map or image,1998AJ....115.1693C
