1.000000000000000e-04 7.330848184818174e-20 1.080218779427065e-18 1.117891531108899e-17 2.278222045010601e-17 2.940840511703901e-17 3.447075498793351e-17 3.713756244156050e-17 3.943803209770795e-17 1.345291121518078e-16 4.212683054810895e-16
1.123324032978028e-04 7.330848184818174e-20 1.080218779427065e-18 1.117891531108899e-17 2.278222045010601e-17 2.940840511703901e-17 3.447075498793351e-17 3.713756244156050e-17 3.943803209770795e-17 1.345291121518078e-16 4.212683054810895e-16
1.261856883066021e-04 7.330848184818174e-20 1.080218779427065e-18 1.117891531108899e-17 2.278222045010601e-17 2.940840511703901e-17 3.447075498793351e-17 3.713756244156050e-17 3.943803209770795e-17 1.345291121518078e-16 4.212683054810895e-16
1.417474162926805e-04 7.330848184818174e-20 1.080218779427065e-18 1.117891531108899e-17 2.278222045010601e-17 2.940840511703901e-17 3.447075498793351e-17 3.713756244156050e-17 3.943803209770795e-17 1.345291121518078e-16 4.212683054810895e-16
1.592282793341092e-04 7.330848184818174e-20 1.080218779427065e-18 1.117891531108899e-17 2.278222045010601e-17 2.940840511703901e-17 3.447075498793351e-17 3.713756244156050e-17 3.943803209770795e-17 1.345291121518078e-16 4.212683054810895e-16
1.788649529057435e-04 7.330848184818174e-20 1.080218779427065e-18 1.117891531108899e-17 2.278222045010601e-17 2.940840511703901e-17 3.447075498793351e-17 3.713756244156050e-17 3.943803209770795e-17 1.345291121518078e-16 4.212683054810895e-16
2.009233002565048e-04 7.330848184818174e-20 1.080218779427065e-18 1.117891531108899e-17 2.278222045010601e-17 2.940840511703901e-17 3.447075498793351e-17 3.713756244156050e-17 3.943803209770795e-17 1.345291121518078e-16 4.212683054810895e-16
2.257019719633919e-04 7.330848184818174e-20 1.080218779427065e-18 1.117891531108899e-17 2.278222045010601e-17 2.940840511703901e-17 3.447075498793351e-17 3.713756244156050e-17 3.943803209770795e-17 1.345291121518078e-16 4.212683054810895e-16
2.535364493970111e-04 7.330848184818174e-20 1.080218779427065e-18 1.117891531108899e-17 2.278222045010601e-17 2.940840511703901e-17 3.447075498793351e-17 3.713756244156050e-17 3.943803209770795e-17 1.345291121518078e-16 4.212683054810895e-16
2.848035868435802e-04 7.330848184818174e-20 1.080218779427065e-18 1.117891531108899e-17 2.278222045010601e-17 2.940840511703901e-17 3.447075498793351e-17 3.713756244156050e-17 3.943803209770795e-17 1.345291121518078e-16 4.212683054810895e-16
3.199267137797384e-04 7.330848184818174e-20 1.080218779427065e-18 1.117891531108899e-17 2.278222045010601e-17 2.940840511703901e-17 3.447075498793351e-17 3.713756244156050e-17 3.943803209770795e-17 1.345291121518078e-16 4.212683054810895e-16
