1.000000000000000e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 5.012924931222110e-16
1.123324032978028e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 5.012924931222110e-16
1.261856883066021e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 5.012924931222110e-16
1.417474162926805e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 5.012924931222110e-16
1.592282793341092e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 5.012924931222110e-16
1.788649529057435e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 5.012924931222110e-16
2.009233002565048e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 5.012924931222110e-16
2.257019719633919e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 5.012924931222110e-16
2.535364493970111e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 5.012924931222110e-16
2.848035868435802e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 5.012924931222110e-16
3.199267137797384e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 5.012924931222110e-16
3.593813663804626e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 5.012856782884627e-16
4.037017258596554e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 5.010869653882884e-16
4.534878508128582e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 5.004292646797198e-16
5.094138014816380e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 4.991216427381939e-16
5.722367659350221e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 4.970073739918111e-16
6.428073117284319e-04 6.430000000000000e-19 9.910000000000000e-18 2.246333809152087e-17 3.303794528203209e-17 3.977685361249885e-17 4.493917939848683e-17 4.974609580938832e-17 5.302717917486927e-17 1.818848868850500e-16 4.939532523464079e-16
