1.000000000000000e+17	1.050000000954240e+17
1.123324032978031e+17	1.179490237500799e+17
1.261856883066018e+17	1.324949729489946e+17
1.417474162926808e+17	1.488347888687712e+17
1.592282793341087e+17	1.671897001714188e+17
1.788649529057435e+17	1.878082339921130e+17
2.009233002565054e+17	2.109696112852863e+17
2.257019719633917e+17	2.369876326448745e+17
2.535364493970116e+17	2.662151901287054e+17
2.848035868435793e+17	2.990496425298607e+17
3.199267137797384e+17	3.359393877918470e+17
3.593813663804641e+17	3.773920708183870e+17
4.037017258596550e+17	4.239849508677271e+17
4.534878508128591e+17	4.763778926773437e+17
5.094138014816365e+17	5.353294141194653e+17
5.722367659350220e+17	6.017160207270418e+17
6.428073117284346e+17	6.765548781366867e+17
7.220809018385457e+17	7.610296760137354e+17
8.111308307896890e+17	8.565193878456603e+17
9.111627561154868e+17	9.646295086690817e+17
1.023531021899027e+18	1.087225262051152e+18
1.149756995397740e+18	1.226466178677181e+18
1.291549665014883e+18	1.384841409444736e+18
1.450828778495943e+18	1.565205155939754e+18
1.629750834620640e+18	1.770811545068477e+18
1.830738280295370e+18	2.005348606741680e+18
2.056512308348660e+18	2.272971128704877e+18
2.310129700083158e+18	2.578332626068960e+18
2.595024211399742e+18	2.926617184820270e+18
2.915053062825170e+18	3.323572599210142e+18
3.274549162877732e+18	3.775546765308374e+18
3.678379771828619e+18	4.289529791722334e+18
4.132012400115335e+18	4.873204322558902e+18
4.641588833612792e+18	5.535006336900467e+18
5.214008287999673e+18	6.284198167318217e+18
5.857020818056673e+18	7.130954991929945e+18
6.579332246575656e+18	8.086465766538800e+18
7.390722033525775e+18	9.163050437223948e+18
8.302175681319769e+18	1.037429359432686e+19
9.326033468832180e+18	1.173519809524569e+19
1.047615752789666e+19	1.326235952705845e+19
1.176811952434994e+19	1.497416450996081e+19
1.321941148466029e+19	1.689101631783397e+19
1.484968262254470e+19	1.903559724120570e+19
1.668100537200056e+19	2.143320640434825e+19
1.873817422860387e+19	2.411232124205945e+19
2.104904144512013e+19	2.710585577246366e+19
2.364489412645407e+19	3.045437048782730e+19
2.656087782946695e+19	3.421406708345401e+19
2.983647240283334e+19	3.847551807963981e+19
3.351602650938848e+19	4.340631270041778e+19
3.764935806792456e+19	4.935354554222739e+19
4.229242874389499e+19	5.713485814916541e+19
4.750810162102813e+19	6.916379682850595e+19
5.336699231206302e+19	9.729853366718554e+19
5.994842503189421e+19	4.350627196974641e+20
6.734150657750801e+19	1.585782897435768e+22
7.564633275546290e+19	3.474082888593012e+23
8.497534359086403e+19	4.444797944843456e+24
9.545484566618328e+19	4.014331756681284e+25
1.072267222010325e+20	2.726983322101474e+26
1.204503540258779e+20	1.341818589199306e+27
1.353047774579808e+20	3.047039402370818e+27
1.519911082952927e+20	4.445267547636996e+27
1.707352647470689e+20	5.524752070914389e+27
1.917910261672493e+20	6.381479620244079e+27
2.154434690031878e+20	7.083962726759189e+27
2.420128264794383e+20	7.676942124691812e+27
2.718588242732929e+20	8.190044492627317e+27
3.053855508833413e+20	8.643436178357233e+27
3.430469286314926e+20	9.051244820056565e+27
3.853528593710519e+20	9.423656474042327e+27
4.328761281083062e+20	9.768213423812059e+27
4.862601580065334e+20	1.009064046091164e+28
5.462277217684337e+20	1.039538029139664e+28
6.135907273413189e+20	1.068593234192182e+28
6.892612104349681e+20	1.096509552352396e+28
7.742636826811277e+20	1.123510987891354e+28
8.697490026177799e+20	1.149777027980460e+28
9.770099572992247e+20	1.175450303394472e+28
1.097498765493059e+21	1.200641695433578e+28
1.232846739442063e+21	1.225435263262281e+28
1.384886371393875e+21	1.249892072649809e+28
1.555676143930466e+21	1.274054342949500e+28
1.747528400007683e+21	1.297948412420806e+28
1.963040650040276e+21	1.321588418407795e+28
2.205130739903041e+21	1.344979581666662e+28
2.477076355991714e+21	1.368120816250949e+28
2.782559402207114e+21	1.391007998574688e+28
3.125715849688235e+21	1.413635274846065e+28
3.511191734215142e+21	1.435997416645314e+28
3.944206059437648e+21	1.458090639914898e+28
4.430621457583887e+21	1.479913385636301e+28
4.977023564332093e+21	1.501466936466143e+28
5.590810182512223e+21	1.522754923770535e+28
6.280291441834272e+21	1.543783637873939e+28
7.054802310718631e+21	1.564561055976830e+28
7.924828983539186e+21	1.585097155576711e+28
8.902150854450356e+21	1.605402842910464e+28
1.000000000000000e+22	1.625489839958389e+28
