1.000000000000000e+17	2.001562688753284e+17
1.123324032978031e+17	2.250525796041678e+17
1.261856883066018e+17	2.532713865506850e+17
1.417474162926808e+17	2.854643696164490e+17
1.592282793341087e+17	3.225518569240736e+17
1.788649529057435e+17	3.658827584051021e+17
2.009233002565054e+17	4.175041260867152e+17
2.257019719633917e+17	4.806379983435219e+17
2.535364493970116e+17	5.605735483015946e+17
2.848035868435793e+17	6.664438793825994e+17
3.199267137797384e+17	8.150085841510728e+17
3.593813663804641e+17	1.039265875746159e+18
4.037017258596550e+17	1.409193008098213e+18
4.534878508128591e+17	2.082448546397533e+18
5.094138014816365e+17	3.417071406022671e+18
5.722367659350220e+17	6.147855632126713e+18
6.428073117284346e+17	1.145126872488540e+19
7.220809018385457e+17	2.075791993157554e+19
8.111308307896890e+17	1.268887900088677e+20
9.111627561154868e+17	1.848430947878894e+28
1.023531021899027e+18	3.366674019707023e+28
1.149756995397740e+18	4.502380133516025e+28
1.291549665014883e+18	5.454842618115034e+28
1.450828778495943e+18	6.290132292824884e+28
1.629750834620640e+18	7.040164688110211e+28
1.830738280295370e+18	7.723535897401302e+28
2.056512308348660e+18	8.352509638467880e+28
2.310129700083158e+18	8.935941585486301e+28
2.595024211399742e+18	9.480674816498979e+28
2.915053062825170e+18	9.992262972327479e+28
3.274549162877732e+18	1.047537069164077e+29
3.678379771828619e+18	1.093400655538243e+29
4.132012400115335e+18	1.137167717269373e+29
4.641588833612792e+18	1.179147483537866e+29
5.214008287999673e+18	1.219615451413562e+29
5.857020818056673e+18	1.258818949760001e+29
6.579332246575656e+18	1.296980514851827e+29
7.390722033525775e+18	1.334303005774610e+29
8.302175681319769e+18	1.370971597505603e+29
9.326033468832180e+18	1.407156994799585e+29
1.047615752789666e+19	1.443018340416805e+29
1.176811952434994e+19	1.478704506949187e+29
1.321941148466029e+19	1.514357127465879e+29
1.484968262254470e+19	1.550111588033748e+29
1.668100537200056e+19	1.586098324518795e+29
1.873817422860387e+19	1.622445108138788e+29
2.104904144512013e+19	1.659277258435672e+29
2.364489412645407e+19	1.696717570539363e+29
2.656087782946695e+19	1.734882890278444e+29
2.983647240283334e+19	1.773870855952740e+29
3.351602650938848e+19	1.813724422064093e+29
3.764935806792456e+19	1.854349344812284e+29
4.229242874389499e+19	1.895363459281166e+29
4.750810162102813e+19	1.935887552998785e+29
5.336699231206302e+19	1.974409851327920e+29
5.994842503189421e+19	2.009004749446091e+29
6.734150657750801e+19	2.038038613780551e+29
7.564633275546290e+19	2.060903947794369e+29
8.497534359086403e+19	2.078113600095524e+29
9.545484566618328e+19	2.090793152268801e+29
1.072267222010325e+20	2.100133592471947e+29
1.204503540258779e+20	2.107116465510082e+29
1.353047774579808e+20	2.112459717844700e+29
1.519911082952927e+20	2.116661350284792e+29
1.707352647470689e+20	2.120059369174767e+29
1.917910261672493e+20	2.122883096647800e+29
2.154434690031878e+20	2.125289059153285e+29
2.420128264794383e+20	2.127385281692918e+29
2.718588242732929e+20	2.129248306129590e+29
3.053855508833413e+20	2.130932695289525e+29
3.430469286314926e+20	2.132478494878668e+29
3.853528593710519e+20	2.133915449821624e+29
4.328761281083062e+20	2.135266603145645e+29
4.862601580065334e+20	2.136549800478716e+29
5.462277217684337e+20	2.137779358459809e+29
6.135907273413189e+20	2.138966761991177e+29
6.892612104349681e+20	2.140121442798350e+29
7.742636826811277e+20	2.141251078530707e+29
8.697490026177799e+20	2.142362198582636e+29
9.770099572992247e+20	2.143459788501293e+29
1.097498765493059e+21	2.144547951008818e+29
1.232846739442063e+21	2.145629528750160e+29
1.384886371393875e+21	2.146706692642863e+29
1.555676143930466e+21	2.147781120345461e+29
1.747528400007683e+21	2.148853348148875e+29
1.963040650040276e+21	2.149923835765455e+29
2.205130739903041e+21	2.150992533602140e+29
2.477076355991714e+21	2.152058824738898e+29
2.782559402207114e+21	2.153122397989344e+29
3.125715849688235e+21	2.154182668947628e+29
3.511191734215142e+21	2.155238909940958e+29
3.944206059437648e+21	2.156290710966471e+29
4.430621457583887e+21	2.157337843646104e+29
4.977023564332093e+21	2.158379695044625e+29
5.590810182512223e+21	2.159416536095127e+29
6.280291441834272e+21	2.160447964220416e+29
7.054802310718631e+21	2.161474395206665e+29
7.924828983539186e+21	2.162496045022893e+29
8.902150854450356e+21	2.163513006563833e+29
1.000000000000000e+22	2.164525612269500e+29
