1.000000000000000e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.011591112223830e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.023316578330245e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.035177955630176e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.047176819485520e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.059314763518370e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.071593399822671e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.084014359178331e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.096579291267810e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.109289864895223e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.122147768207980e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.135154708920999e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.148312414543511e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.161622632608502e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.175087130904808e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.188707697711903e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.202486142037412e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.216424293857368e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.230524004359262e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.244787146187906e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.259215613694151e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.273811323186479e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.288576213185518e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
1.303512244681509e-04 3.081575685313008e-19 2.804949509498061e-18 6.957453843413769e-18 1.218403912033479e-17 1.751042985493357e-17 2.322578682583029e-17 2.888181486831724e-17 3.550258359661848e-17 4.230069202949477e-17 4.876957431205672e-17 7.694152795088899e-17 1.015374666515646e-16 1.332889530242360e-16 1.526483477791703e-16 1.635880366959611e-16 1.720211542668407e-16 1.761827839788303e-16 1.791836667464548e-16 4.099813665428784e-16 1.167317963549317e-15
