1.747528400007685e-01 5.886106879321420e-01 5.717086772019494e-01 5.276207968290381e-01
1.873817422860385e-01 4.610200033767188e-01 4.422089140846118e-01 4.058274686547954e-01
2.009233002565048e-01 3.569756683784563e-01 3.377403238818139e-01 3.082059404453132e-01
2.154434690031884e-01 2.729330942358067e-01 2.544088349393238e-01 2.308632785195720e-01
2.310129700083160e-01 2.057672319049116e-01 1.887806409949206e-01 1.703838619877913e-01
2.477076355991711e-01 1.527374057973016e-01 1.378394282162436e-01 1.237838301298628e-01
2.656087782946687e-01 1.114523578983038e-01 9.894639157836002e-02 8.846915914214050e-02
2.848035868435802e-01 7.983548249460314e-02 6.980307263378423e-02 6.219740098303752e-02
3.053855508833416e-01 5.608991836873620e-02 4.841727931537215e-02 4.304328514684488e-02
3.274549162877728e-01 3.866276134438281e-02 3.307275148045739e-02 2.936863377356579e-02
3.511191734215131e-01 2.620738327731165e-02 2.230396218523665e-02 1.979742248432115e-02
3.764935806792468e-01 1.754385465892686e-02 1.487878107743901e-02 1.319741951766428e-02
4.037017258596554e-01 1.162496913449642e-02 9.794236890822507e-03 8.670800433809476e-03
4.328761281083057e-01 7.552194270566988e-03 6.295414696000355e-03 5.557704127539555e-03
4.641588833612782e-01 4.736435063886774e-03 3.906159553706201e-03 3.438996351735564e-03
4.977023564332114e-01 2.845775115628617e-03 2.322981180512141e-03 2.039892570738910e-03
5.336699231206312e-01 1.623848093807482e-03 1.312564675752371e-03 1.149821346311885e-03
5.722367659350220e-01 8.697216574397574e-04 6.963676056119675e-04 6.086433018425658e-04
6.135907273413176e-01 4.300761249076974e-04 3.411880201073943e-04 2.975754803869479e-04
6.579332246575682e-01 1.916643945932550e-04 1.506702230247262e-04 1.311510329095786e-04
7.054802310718645e-01 7.414175791449940e-05 5.775121107876061e-05 5.017704412457754e-05
7.564633275546291e-01 2.337451056600870e-05 1.803616083720517e-05 1.564383120955244e-05
8.111308307896873e-01 5.335735723744592e-06 4.076604430354977e-06 3.530240120468432e-06
8.697490026177834e-01 6.759569627475975e-07 5.110086380950331e-07 4.418635559929646e-07
9.326033468832199e-01 2.032863445691430e-08 1.519236358438404e-08 1.311846410323646e-08
1.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
