104804999582658850      1.2744973922909934e-27
175367407496568640      2.1508576995897384e-27
313457152125574660      3.796338464566022e-27
577807719862730100      7.019726864841887e-27
978240734547952100      1.1807280916257403e-26
1397084951445686300     1.6406163633937575e-26
1819166698926431700     2.0840260475099904e-26
2307051087854758400     2.5692847175850222e-26
3026158735618889700     3.0895759785315943e-26
4265169475323128300     3.808973671391198e-26
6172283253110318000     4.357621742098479e-26
8252024315967812000     4.626190954788489e-26
11179120412874983000    4.6958807713953425e-26
16586131658741146000    4.430620559065193e-26
21597067770552340000    4.111469055342786e-26
29646566991819833000    3.5404784964557666e-26
38097072883536720000    3.094713165863846e-26
51914250967506010000    2.5522683848654794e-26
69406675578803790000    2.1014098153934118e-26
101328723497817880000   1.5300445441692365e-26
148584877802263870000   1.0687101122913039e-26
227013085135164830000   6.961659834667645e-27
341788856363304940000   4.3793947900654034e-27
510834560043201700000   2.7549606247268793e-27
674003944458591400000   1.9827056912982243e-27
962585930806967500000   1.2851285294891614e-27
